,candle_end_time,open,high,low,close,amount,info,DIF,DEA,MACD,max,min,price_new_high,price_new_low,DIF_new_high,DIF_new_low,last_peak_price,last_peak_dif,last_valley_price,last_valley_dif
87,2005/8/16,955.27,959.34,939.92,945.06,23861800,,21.95167689,16.8632098,10.17693418,955.27,945.06,,,1,,954.5,21.91561199,839,-29.08897338
88,2005/8/17,943.41,953.34,930.33,953.01,21457800,,22.36395934,17.96335971,8.801199264,953.01,943.41,1,,1,,954.5,21.91561199,839,-29.08897338
89,2005/8/18,954.16,956.84,919.12,920.67,31855300,,19.85228366,18.3411445,3.022278322,954.16,920.67,,,,,953.01,22.36395934,839,-29.08897338
90,2005/8/19,918.09,927.32,910.08,923.04,22242700,,17.84726956,18.24236951,-0.790199892,923.04,918.09,,,,,953.01,22.36395934,839,-29.08897338
91,2005/8/22,923.11,933.35,919.22,931.67,16031000,,16.76143494,17.94618259,-2.369495316,931.67,923.11,,,,,953.01,22.36395934,839,-29.08897338
92,2005/8/23,931.81,931.81,915.03,923.41,15406500,,15.06077892,17.36910186,-4.616645881,931.81,923.41,,,,,953.01,22.36395934,839,-29.08897338
93,2005/8/24,923.56,935.23,923.56,930.65,15959700,,14.13427316,16.72213612,-5.175725915,930.65,923.56,,,,,953.01,22.36395934,839,-29.08897338
94,2005/8/25,930.97,933.2,920.61,930.12,16292100,,13.2050248,16.01871386,-5.627378113,930.97,930.12,,,,,953.01,22.36395934,839,-29.08897338
95,2005/8/26,930.25,930.33,921.84,928.26,15429800,,12.17812053,15.25059519,-6.144949325,930.25,928.26,,,,,953.01,22.36395934,839,-29.08897338
96,2005/8/29,928.34,928.34,913.77,917.37,15462300,,10.36606595,14.27368934,-7.815246784,928.34,917.37,,,,,953.01,22.36395934,839,-29.08897338
97,2005/8/30,916.09,920.21,912.84,914.88,12438200,,8.629600786,13.14487163,-9.03054169,916.09,914.88,,,,,953.01,22.36395934,839,-29.08897338
98,2005/8/31,915.12,928.21,911.51,927.92,14623600,,8.211007273,12.15809876,-7.894182973,927.92,915.12,,,,,953.01,22.36395934,839,-29.08897338
99,2005/9/1,928.52,944.95,926.06,944.56,22306400,,9.116884067,11.54985582,-4.865943508,944.56,928.52,,,,,953.01,22.36395934,839,-29.08897338
100,2005/9/2,945.98,947.92,941.31,947.87,18614400,,9.986766067,11.23723787,-2.500943606,947.87,945.98,,,,,953.01,22.36395934,839,-29.08897338
101,2005/9/5,949.08,952.98,944.63,952.72,17843300,,10.94138284,11.17806686,-0.473368055,952.72,949.08,,,,,953.01,22.36395934,839,-29.08897338
102,2005/9/6,953.41,956.3,934.97,936.61,21222300,,10.27948563,10.99835062,-1.437729977,953.41,936.61,,,,,953.01,22.36395934,839,-29.08897338
103,2005/9/7,934.99,952.9,932.65,952.76,19608500,,10.93207915,10.98509632,-0.10603435,952.76,934.99,,,,,953.01,22.36395934,839,-29.08897338
104,2005/9/8,954.27,958.87,947.71,955.28,22424400,,11.51981391,11.09203984,0.855548138,955.28,954.27,,,,,953.01,22.36395934,839,-29.08897338
105,2005/9/9,955.11,959.9,946.02,949.07,16219300,,11.35362532,11.14435693,0.418536761,955.11,949.07,1,,,,953.01,22.36395934,839,-29.08897338
106,2005/9/12,949.78,952.55,945.4,949.51,11672600,,11.12913425,11.1413124,-0.024356298,949.78,949.51,,,,,949.07,11.35362532,839,-29.08897338
107,2005/9/13,949.58,963.92,948.13,963.77,16579400,,11.96397305,11.30584453,1.316257046,963.77,949.58,,,,,949.07,11.35362532,839,-29.08897338
108,2005/9/14,964.97,970.26,961.64,970.19,19958300,,12.99384421,11.64344447,2.700799498,970.19,964.97,,,,,949.07,11.35362532,839,-29.08897338
109,2005/9/15,970.58,970.96,965.66,969.6,16377700,,13.60557981,12.03587153,3.139416548,970.58,969.6,,,,,949.07,11.35362532,839,-29.08897338
110,2005/9/16,969.62,970.37,964.28,967.49,13978600,,13.7614914,12.38099551,2.760991786,969.62,967.49,1,,,,949.07,11.35362532,839,-29.08897338
111,2005/9/19,967.44,971.99,964.26,971.14,14737400,,14.01798633,12.70839367,2.619185325,971.14,967.44,,,,,967.49,13.7614914,839,-29.08897338
112,2005/9/20,971.38,971.65,957.12,961.92,18636600,,13.3236962,12.83145418,0.98448404,971.38,961.92,,,,,967.49,13.7614914,839,-29.08897338
113,2005/9/21,961.37,961.37,943.82,944.41,18541900,,11.23109058,12.51138146,-2.560581759,961.37,944.41,1,,,,967.49,13.7614914,839,-29.08897338
114,2005/9/22,942.73,942.73,914.23,923.27,18115500,,7.777213348,11.56454784,-7.574668975,942.73,923.27,,,,1,944.41,11.23109058,839,-29.08897338
115,2005/9/23,921.51,927.42,914.81,916.15,11547600,,4.414577759,10.13455382,-11.43995212,921.51,916.15,,,,1,944.41,11.23109058,839,-29.08897338
116,2005/9/26,915.84,919.65,913.61,918.48,8836239,,1.915594574,8.490761971,-13.15033479,918.48,915.84,,,,1,944.41,11.23109058,839,-29.08897338
117,2005/9/27,918.87,921.13,903.39,904.21,11086100,,-1.20247595,6.552114387,-15.50918067,918.87,904.21,,,,1,944.41,11.23109058,839,-29.08897338
118,2005/9/28,903.33,910.33,901.38,903.72,8850310,,-3.670793587,4.507532792,-16.35665276,903.72,903.33,,,,1,944.41,11.23109058,839,-29.08897338
119,2005/9/29,904.28,915.97,904.28,915.97,11939000,,-4.585620299,2.688902174,-14.54904495,915.97,904.28,,1,,1,944.41,11.23109058,839,-29.08897338
120,2005/9/30,916.59,918.66,913.45,917.39,9001429,,-5.136830739,1.123755591,-12.52117266,917.39,916.59,,,,1,944.41,11.23109058,915.97,-4.585620299
121,2005/10/10,917.21,917.21,906.88,907.32,7158450,,-6.313456232,-0.363686773,-11.89953892,917.21,907.32,,,,1,944.41,11.23109058,915.97,-4.585620299
122,2005/10/11,906.63,919.8,904.04,919.72,7758300,,-6.174191804,-1.525787779,-9.296808049,919.72,906.63,,,,,944.41,11.23109058,915.97,-4.585620299
123,2005/10/12,920.45,926.09,917.38,923.48,12208900,,-5.694777316,-2.359585687,-6.670383259,923.48,920.45,,,,,944.41,11.23109058,915.97,-4.585620299
124,2005/10/13,923.43,926.01,916.28,916.5,10828900,,-5.811079045,-3.049884358,-5.522389373,923.43,916.5,,,,,944.41,11.23109058,915.97,-4.585620299
125,2005/10/14,916.34,917.89,902.81,904.83,10123900,,-6.766915681,-3.793290623,-5.947250116,916.34,904.83,,,,1,944.41,11.23109058,915.97,-4.585620299
126,2005/10/17,903.27,903.27,892.36,897.62,10552500,,-8.013831385,-4.637398775,-6.75286522,903.27,897.62,,,,1,944.41,11.23109058,915.97,-4.585620299
127,2005/10/18,897.37,903,895.62,902.37,11366300,,-8.520516551,-5.41402233,-6.21298844,902.37,897.37,,,,1,944.41,11.23109058,915.97,-4.585620299
128,2005/10/19,902.04,907.88,897.04,898.74,11033000,,-9.109964854,-6.153210835,-5.913508037,902.04,898.74,,1,,1,944.41,11.23109058,915.97,-4.585620299
129,2005/10/20,898.89,900.13,889.57,899.91,12608700,,-9.374632728,-6.797495214,-5.154275029,899.91,898.89,,,,1,944.41,11.23109058,898.74,-9.109964854
130,2005/10/21,899.65,907.79,897.99,904.41,11364600,,-9.116185818,-7.261233334,-3.709904966,904.41,899.65,,,,,944.41,11.23109058,898.74,-9.109964854
131,2005/10/24,905.13,908.45,900.23,906.65,9218979,,-8.631121306,-7.535210929,-2.191820755,906.65,905.13,,,,,944.41,11.23109058,898.74,-9.109964854
132,2005/10/25,905.97,905.97,893.61,894.27,11213400,,-9.140302999,-7.856229343,-2.568147312,905.97,894.27,,,,,944.41,11.23109058,898.74,-9.109964854
133,2005/10/26,892.62,892.62,873.9,875.82,12167100,,-10.9068664,-8.466356754,-4.88101929,892.62,875.82,,,,1,944.41,11.23109058,898.74,-9.109964854
134,2005/10/27,873.47,879.67,869.72,875.85,11908600,,-12.16423811,-9.205933025,-5.916610164,875.85,873.47,,,,1,944.41,11.23109058,898.74,-9.109964854
135,2005/10/28,875.86,880.21,859.69,867.73,11973400,,-13.65848388,-10.0964432,-7.124081372,875.86,867.73,,,,1,944.41,11.23109058,898.74,-9.109964854
136,2005/10/31,866.62,878.41,866.15,876.28,10443700,,-13.99148574,-10.87545171,-6.232068073,876.28,866.62,,,,1,944.41,11.23109058,898.74,-9.109964854
137,2005/11/1,875.96,875.96,862.69,872.86,10082700,,-14.36575802,-11.57351297,-5.584490098,875.96,872.86,,1,,1,944.41,11.23109058,898.74,-9.109964854
138,2005/11/2,873.39,884.94,873.39,882.48,13105000,,-13.72787153,-12.00438468,-3.446973701,882.48,873.39,,,,,944.41,11.23109058,872.86,-14.36575802
139,2005/11/3,882.19,885.68,872.11,874.58,12179200,,-13.70185937,-12.34387962,-2.715959498,882.19,874.58,,,,,944.41,11.23109058,872.86,-14.36575802
140,2005/11/4,873.35,878.36,869.68,878.36,9567310,,-13.22379446,-12.51986259,-1.407863746,878.36,873.35,,,,,944.41,11.23109058,872.86,-14.36575802
141,2005/11/7,877.62,877.62,870.08,877.28,7713260,,-12.78469751,-12.57282957,-0.423735885,877.62,877.28,,,,,944.41,11.23109058,872.86,-14.36575802
142,2005/11/8,876.43,881.9,870.96,881.52,10128800,,-11.95674751,-12.44961316,0.985731291,881.52,876.43,,,,,944.41,11.23109058,872.86,-14.36575802
143,2005/11/9,881.51,884.94,878.68,879.25,11774400,,-11.35289213,-12.23026895,1.754753647,881.51,879.25,,,,,944.41,11.23109058,872.86,-14.36575802
144,2005/11/10,878.62,878.62,862.09,862.97,10853800,,-12.04909783,-12.19403473,0.289873797,878.62,862.97,,,,,944.41,11.23109058,872.86,-14.36575802
145,2005/11/11,861.22,867.33,857.79,864.79,9219720,,-12.3120613,-12.21764004,-0.188842506,864.79,861.22,,,,,944.41,11.23109058,872.86,-14.36575802
146,2005/11/14,864.08,864.25,858.34,862.15,6271669,,-12.5883767,-12.29178737,-0.593178655,864.08,862.15,,1,,,944.41,11.23109058,872.86,-14.36575802
147,2005/11/15,862.07,867.46,853.86,856.64,8252479,,-13.10095001,-12.4536199,-1.294660212,862.07,856.64,,,,,944.41,11.23109058,862.15,-12.5883767
148,2005/11/16,855.45,863.17,847.49,863.12,9066139,,-12.83631713,-12.53015935,-0.61231556,863.12,855.45,,,,,944.41,11.23109058,862.15,-12.5883767
149,2005/11/17,863.08,865.79,859,862.66,8811639,,-12.51939601,-12.52800668,0.017221333,863.08,862.66,,1,,,944.41,11.23109058,862.15,-12.5883767
150,2005/11/18,862.58,886.58,862.4,882.24,17597800,,-10.56648749,-12.13570284,3.138430697,882.24,862.58,,,,,944.41,11.23109058,862.66,-12.51939601
151,2005/11/21,882.79,886.11,880.3,883.87,10260000,,-8.78598666,-11.46575961,5.359545892,883.87,882.79,,,,,944.41,11.23109058,862.66,-12.51939601
152,2005/11/22,883.93,883.93,869.53,869.62,10597200,,-8.427634307,-10.85813455,4.861000479,883.93,869.62,,,,,944.41,11.23109058,862.66,-12.51939601
153,2005/11/23,868.01,876.82,866.19,876.23,9916920,,-7.523539052,-10.19121545,5.33535279,876.23,868.01,,,,,944.41,11.23109058,862.66,-12.51939601
154,2005/11/24,875.83,885.74,874.88,881.49,14629000,,-6.309862838,-9.414944926,6.210164175,881.49,875.83,,,1,,944.41,11.23109058,862.66,-12.51939601
155,2005/11/25,881.25,884.16,877.26,884.1,13003500,,-5.078864518,-8.547728844,6.937728652,884.1,881.25,,,1,,944.41,11.23109058,862.66,-12.51939601
156,2005/11/28,883.24,886.74,877.64,880.17,9739739,,-4.37003262,-7.712189599,6.684313958,883.24,880.17,,,1,,944.41,11.23109058,862.66,-12.51939601
157,2005/11/29,879.25,879.25,870.56,871.31,8414989,,-4.471659679,-7.064083615,5.184847872,879.25,871.31,,,,,944.41,11.23109058,862.66,-12.51939601
158,2005/11/30,870.45,873.93,866.98,873.83,8040739,,-4.299297293,-6.511126351,4.423658115,873.83,870.45,,,1,,944.41,11.23109058,862.66,-12.51939601
159,2005/12/1,873.47,877.31,870.7,873.07,7069239,,-4.175887478,-6.044078576,3.736382197,873.47,873.07,,,1,,944.41,11.23109058,862.66,-12.51939601
160,2005/12/2,872.93,875.83,866.37,869.94,8492020,,-4.281297024,-5.691522266,2.820450484,872.93,869.94,,,,,944.41,11.23109058,862.66,-12.51939601
161,2005/12/5,869.43,869.43,858.86,859.61,10286900,,-5.139138725,-5.581045558,0.883813665,869.43,859.61,,,,,944.41,11.23109058,862.66,-12.51939601
162,2005/12/6,858.11,867.19,855.72,866.08,10303500,,-5.236545884,-5.512145623,0.551199477,866.08,858.11,,,,,944.41,11.23109058,862.66,-12.51939601
163,2005/12/7,865.72,874,865.02,873.84,9842950,,-4.634154959,-5.33654749,1.404785062,873.84,865.72,,,,,944.41,11.23109058,862.66,-12.51939601
164,2005/12/8,874.13,877.97,870.12,874.06,10259200,,-4.091835517,-5.087605096,1.991539157,874.13,874.06,,,1,,944.41,11.23109058,862.66,-12.51939601
165,2005/12/9,873.69,887.57,871.26,887.36,12719500,,-2.559342102,-4.581952497,4.04522079,887.36,873.69,,,1,,944.41,11.23109058,862.66,-12.51939601
166,2005/12/12,887.06,890.69,884.26,888.52,10699300,,-1.236968719,-3.912955741,5.351974045,888.52,887.06,,,1,,944.41,11.23109058,862.66,-12.51939601
167,2005/12/13,888,889.22,880.74,889.1,10547200,,-0.14055688,-3.158475969,6.035838178,889.1,888,,,1,,944.41,11.23109058,862.66,-12.51939601
168,2005/12/14,888.6,899.01,884.37,898.15,13868400,,1.441994354,-2.238381905,7.360752516,898.15,888.6,,,1,,944.41,11.23109058,862.66,-12.51939601
169,2005/12/15,898.38,904.01,895.17,896.43,16259800,,2.52824396,-1.285056732,7.626601384,898.38,896.43,,,1,,944.41,11.23109058,862.66,-12.51939601
170,2005/12/16,895.83,902.75,894.1,902.56,11452100,,3.839485174,-0.26014835,8.199267049,902.56,895.83,,,1,,944.41,11.23109058,862.66,-12.51939601
171,2005/12/19,902.05,904.47,898.79,902.91,9936329,,4.850976322,0.762076584,8.177799476,902.91,902.05,,,1,,944.41,11.23109058,862.66,-12.51939601
172,2005/12/20,902.75,907.32,899.66,907.32,10294700,,5.939968232,1.797654914,8.284626637,907.32,902.75,,,1,,944.41,11.23109058,862.66,-12.51939601
173,2005/12/21,907.05,910.93,902.11,903.14,10274000,,6.392027783,2.716529488,7.350996591,907.05,903.14,1,,1,,944.41,11.23109058,862.66,-12.51939601
174,2005/12/22,902.37,909.06,900.66,908.75,8947029,,7.12088324,3.597400238,7.046966004,908.75,902.37,,,1,,903.14,6.392027783,862.66,-12.51939601
175,2005/12/23,908.96,915.89,908.51,915.89,11907000,,8.180346823,4.513989555,7.332714536,915.89,908.96,,,1,,903.14,6.392027783,862.66,-12.51939601
176,2005/12/26,916.67,925.01,916.41,922.38,15342600,,9.434908356,5.498173315,7.873470082,922.38,916.67,,,1,,903.14,6.392027783,862.66,-12.51939601
177,2005/12/27,922.44,922.44,916.01,919.36,12050400,,10.06939493,6.412417639,7.313954587,922.44,919.36,,,1,,903.14,6.392027783,862.66,-12.51939601
178,2005/12/28,919.05,920.98,915.12,920.92,12131000,,10.5761933,7.245172772,6.662041065,920.92,919.05,1,,1,,903.14,6.392027783,862.66,-12.51939601
179,2005/12/29,921.14,932.03,921.14,932.03,17255000,,11.73899894,8.143938006,7.190121874,932.03,921.14,,,1,,920.92,10.5761933,862.66,-12.51939601
180,2005/12/30,933.45,934,921.83,923.45,15600300,,11.83180679,8.881511763,5.900590057,933.45,923.45,,,1,,920.92,10.5761933,862.66,-12.51939601
181,2006/1/4,926.56,941.43,926.41,941.43,21126900,,13.20398608,9.746006627,6.915958911,941.43,926.56,,,1,,920.92,10.5761933,862.66,-12.51939601
182,2006/1/5,943.85,959.62,942.31,959.13,27311700,,15.54054836,10.90491497,9.271266779,959.13,943.85,,,1,,920.92,10.5761933,862.66,-12.51939601
183,2006/1/6,961.91,975.63,956.04,970.03,30286400,,18.06360373,12.33665273,11.45390201,970.03,961.91,,,1,,920.92,10.5761933,862.66,-12.51939601
184,2006/1/9,971.09,976.27,966.05,975.25,24329600,,20.25091373,13.91950493,12.66281761,975.25,971.09,,,1,,920.92,10.5761933,862.66,-12.51939601
185,2006/1/10,975.28,978.28,964.43,978.15,22735300,,21.96517754,15.52863945,12.87307618,978.15,975.28,,,1,,920.92,10.5761933,862.66,-12.51939601
186,2006/1/11,977.64,983.39,963.39,973.48,26524100,,22.68541069,16.9599937,11.45083399,977.64,973.48,1,,1,,920.92,10.5761933,862.66,-12.51939601
187,2006/1/12,972.39,984.08,968.54,983.72,21896700,,23.80803882,18.32960272,10.9568722,983.72,972.39,,,1,,973.48,22.68541069,862.66,-12.51939601
188,2006/1/13,985.04,988.11,973.68,978.81,22281900,,24.02459319,19.46860082,9.111984739,985.04,978.81,,,1,,973.48,22.68541069,862.66,-12.51939601
189,2006/1/16,977.89,977.89,960.88,961.44,20305200,,22.53483272,20.0818472,4.905971046,977.89,961.44,1,,,,973.48,22.68541069,862.66,-12.51939601
190,2006/1/17,959.4,965.98,952.23,964.29,16037300,,21.33818469,20.3331147,2.010139988,964.29,959.4,,,,,961.44,22.53483272,862.66,-12.51939601
191,2006/1/18,964.22,984.67,963.08,983.62,20823500,,21.69946404,20.60638456,2.186158954,983.62,964.22,,,,,961.44,22.53483272,862.66,-12.51939601
192,2006/1/19,985.22,992.27,978.28,991.22,26455600,,22.34149813,20.95340728,2.776181708,991.22,985.22,,,,,961.44,22.53483272,862.66,-12.51939601
193,2006/1/20,991.57,994.5,987.06,993.34,26147100,,22.75902914,21.31453165,2.888994973,993.34,991.57,,,,,961.44,22.53483272,862.66,-12.51939601
194,2006/1/23,993.74,997.33,989.34,996.16,22546000,,23.05174968,21.66197525,2.779548842,996.16,993.74,,,,,961.44,22.53483272,862.66,-12.51939601
195,2006/1/24,997.79,1006.15,993.39,999.09,24198000,,23.25212332,21.98000487,2.544236907,999.09,997.79,,,,,961.44,22.53483272,862.66,-12.51939601
196,2006/1/25,998.84,1009.65,989.51,1009.6,21800800,,23.98253432,22.38051076,3.204047119,1009.6,998.84,,,,,961.44,22.53483272,862.66,-12.51939601
197,2006/2/6,1013.42,1033.35,1012.81,1033.23,25038800,,26.16650265,23.13770914,6.057587035,1033.23,1013.42,,,1,,961.44,22.53483272,862.66,-12.51939601
198,2006/2/7,1034.68,1038.5,1019.94,1029.94,32954800,,27.31694505,23.97355632,6.686777467,1034.68,1029.94,,,1,,961.44,22.53483272,862.66,-12.51939601
199,2006/2/8,1028.44,1033.4,1022.94,1033.07,26986700,,28.15667121,24.8101793,6.692983818,1033.07,1028.44,1,,1,,961.44,22.53483272,862.66,-12.51939601
200,2006/2/9,1033.19,1033.19,1017.05,1019.6,23839600,,27.41917265,25.33197797,4.174389366,1033.19,1019.6,,,,,1033.07,28.15667121,862.66,-12.51939601
201,2006/2/10,1019.42,1032.6,1018.48,1032.34,22024500,,27.54518749,25.77461987,3.541135228,1032.34,1019.42,,,,,1033.07,28.15667121,862.66,-12.51939601
202,2006/2/13,1034.38,1034.64,1021.84,1031.61,22157300,,27.27177817,26.07405153,2.395453274,1034.38,1031.61,,,,,1033.07,28.15667121,862.66,-12.51939601
203,2006/2/14,1032.65,1038.81,1030.46,1038.53,18556200,,27.29880189,26.3190016,1.959600567,1038.53,1032.65,,,,,1033.07,28.15667121,862.66,-12.51939601
204,2006/2/15,1040.33,1048.34,1038.74,1041.66,24784600,,27.25856347,26.50691398,1.503298983,1041.66,1040.33,,,,,1033.07,28.15667121,862.66,-12.51939601
205,2006/2/16,1041.67,1041.67,1019.21,1020.12,26159900,,25.19810814,26.24515281,-2.094089334,1041.67,1020.12,,,,,1033.07,28.15667121,862.66,-12.51939601
206,2006/2/17,1020.06,1028.57,1015.99,1020.37,21026900,,23.31657638,25.65943752,-4.68572228,1020.37,1020.06,1,,,,1033.07,28.15667121,862.66,-12.51939601
207,2006/2/20,1020.74,1030.05,1020.02,1021.64,18818900,,21.67803639,24.8631573,-6.370241819,1021.64,1020.74,,,,,1020.37,23.31657638,862.66,-12.51939601
208,2006/2/21,1020.98,1038.94,1014.66,1038.82,23678000,,21.51772116,24.19407007,-5.352697819,1038.82,1020.98,,,,,1020.37,23.31657638,862.66,-12.51939601
209,2006/2/22,1039.65,1046.45,1036.38,1037.89,25380700,,21.07271383,23.56979882,-4.99416998,1039.65,1037.89,,,,,1020.37,23.31657638,862.66,-12.51939601
210,2006/2/23,1038.25,1041.59,1029.25,1041.37,19785000,,20.76152332,23.00814372,-4.493240807,1041.37,1038.25,,,,,1020.37,23.31657638,862.66,-12.51939601
211,2006/2/24,1041.97,1049.69,1041.97,1049.44,19676100,,20.92487521,22.59149002,-3.333229613,1049.44,1041.97,,,,,1020.37,23.31657638,862.66,-12.51939601
212,2006/2/27,1055.95,1057.22,1045.97,1047.84,22872100,,20.68676202,22.21054442,-3.047564794,1055.95,1047.84,,,,,1020.37,23.31657638,862.66,-12.51939601
213,2006/2/28,1046.71,1053.72,1033.66,1053.01,19353300,,20.67688118,21.90381177,-2.453861181,1053.01,1046.71,1,,,,1020.37,23.31657638,862.66,-12.51939601
214,2006/3/1,1051.76,1057.69,1049.64,1056.62,19425700,,20.72148302,21.66734602,-1.891726009,1056.62,1051.76,,,,,1053.01,20.67688118,862.66,-12.51939601
215,2006/3/2,1055.86,1056.05,1034.68,1038.67,24877900,,19.08837639,21.15155209,-4.126351417,1055.86,1038.67,1,,,1,1053.01,20.67688118,862.66,-12.51939601
216,2006/3/3,1037.99,1043.42,1029.56,1041.68,21200500,,17.83145949,20.48753357,-5.312148161,1041.68,1037.99,,,,1,1038.67,19.08837639,862.66,-12.51939601
217,2006/3/6,1041.75,1044.42,1036.11,1038.87,17871000,,16.41932849,19.67389256,-6.509128139,1041.75,1038.87,,,,1,1038.67,19.08837639,862.66,-12.51939601
218,2006/3/7,1037.93,1037.98,1013.14,1014.97,19336500,,13.21929048,18.38297214,-10.32736332,1037.93,1014.97,,,,1,1038.67,19.08837639,862.66,-12.51939601
219,2006/3/8,1012.58,1014.97,999.93,1009.27,17463100,,10.10679015,16.72773574,-13.24189118,1012.58,1009.27,,,,1,1038.67,19.08837639,862.66,-12.51939601
220,2006/3/9,1006.97,1010.91,1002.2,1004.34,12735100,,7.159768074,14.81414221,-15.30874827,1006.97,1004.34,,,,1,1038.67,19.08837639,862.66,-12.51939601
221,2006/3/10,1004.75,1011.76,1004.69,1008.9,11888000,,5.133015526,12.87791687,-15.48980269,1008.9,1004.75,,,,1,1038.67,19.08837639,862.66,-12.51939601
222,2006/3/13,1008.8,1020.88,1008.51,1019.86,11765900,,4.360910077,11.17451551,-13.62721087,1019.86,1008.8,,,,1,1038.67,19.08837639,862.66,-12.51939601
223,2006/3/14,1020.47,1021.65,1012.11,1018.27,11348000,,3.579449567,9.655502324,-12.15210551,1020.47,1018.27,,,,1,1038.67,19.08837639,862.66,-12.51939601
224,2006/3/15,1018.15,1028.96,1017.08,1028.96,14842100,,3.779166267,8.480235113,-9.402137692,1028.96,1018.15,,,,,1038.67,19.08837639,862.66,-12.51939601
225,2006/3/16,1028.96,1029.81,1025.52,1027.62,14784300,,3.785677456,7.541323582,-7.511292251,1028.96,1027.62,,,,,1038.67,19.08837639,862.66,-12.51939601
226,2006/3/17,1027.64,1029.56,1021.08,1024.02,15001900,,3.460457704,6.725150406,-6.529385403,1027.64,1024.02,,,,1,1038.67,19.08837639,862.66,-12.51939601
227,2006/3/20,1024.5,1037.91,1019.65,1037.66,15389900,,4.254311657,6.230982656,-3.953341998,1037.66,1024.5,,,,,1038.67,19.08837639,862.66,-12.51939601
228,2006/3/21,1037.95,1047.05,1036.23,1040.76,19077700,,5.075088268,5.999803779,-1.849431021,1040.76,1037.95,,,,,1038.67,19.08837639,862.66,-12.51939601
229,2006/3/22,1041.14,1047.94,1036.71,1047.67,18640600,,6.211536174,6.042150258,0.338771832,1047.67,1041.14,,,,,1038.67,19.08837639,862.66,-12.51939601
230,2006/3/23,1047.35,1049.32,1042.82,1048.54,20467900,,7.10053056,6.253826318,1.693408483,1048.54,1047.35,,,,,1038.67,19.08837639,862.66,-12.51939601
231,2006/3/24,1049.12,1051.76,1041.23,1042.6,20098200,,7.242272252,6.451515505,1.581513493,1049.12,1042.6,,,,,1038.67,19.08837639,862.66,-12.51939601
232,2006/3/27,1042.63,1050.71,1037.08,1050.71,17134100,,7.917741984,6.744760801,2.345962367,1050.71,1042.63,,,,,1038.67,19.08837639,862.66,-12.51939601
233,2006/3/28,1050.07,1056.52,1048.64,1055.98,22274000,,8.777124345,7.15123351,3.251781671,1055.98,1050.07,,,,,1038.67,19.08837639,862.66,-12.51939601
234,2006/3/29,1058.74,1074.04,1057.68,1065.29,30526300,,10.09308347,7.739603501,4.706959932,1065.29,1058.74,,,,,1038.67,19.08837639,862.66,-12.51939601
235,2006/3/30,1065.84,1067.99,1055.14,1055.63,22012500,,10.23848639,8.239380078,3.998212616,1065.84,1055.63,,,,,1038.67,19.08837639,862.66,-12.51939601
236,2006/3/31,1053.85,1061.47,1050.22,1061.09,22276200,,10.6712837,8.725760803,3.891045796,1061.09,1053.85,1,,,,1038.67,19.08837639,862.66,-12.51939601
237,2006/4/3,1061.96,1079.37,1061.96,1079.32,27729800,,12.34300486,9.449209614,5.78759049,1079.32,1061.96,,,,,1061.09,10.6712837,862.66,-12.51939601
238,2006/4/4,1080.86,1089.37,1076.2,1089.37,31148800,,14.31380628,10.42212895,7.783354667,1089.37,1080.86,,,,,1061.09,10.6712837,862.66,-12.51939601
239,2006/4/5,1091.18,1100.56,1089.55,1099.97,32936900,,16.54034522,11.6457722,9.789146029,1099.97,1091.18,,,,,1061.09,10.6712837,862.66,-12.51939601
240,2006/4/6,1102.54,1109.68,1097.32,1103.24,36167000,,18.35714529,12.98804682,10.73819694,1103.24,1102.54,,,,,1061.09,10.6712837,862.66,-12.51939601
241,2006/4/7,1102.94,1105.1,1091.89,1103.15,32570900,,19.56418643,14.30327474,10.52182337,1103.15,1102.94,1,,,,1061.09,10.6712837,862.66,-12.51939601
242,2006/4/10,1104.32,1118.08,1100.69,1117.91,32067500,,21.46435613,15.73549102,11.45773023,1117.91,1104.32,,,1,,1103.15,19.56418643,862.66,-12.51939601
243,2006/4/11,1120.16,1126.09,1112.01,1123.31,35607500,,23.13925427,17.21624367,11.8460212,1123.31,1120.16,,,1,,1103.15,19.56418643,862.66,-12.51939601
244,2006/4/12,1123.78,1123.78,1116.15,1117.07,30333800,,23.69002341,18.51099962,10.35804759,1123.78,1117.07,,,1,,1103.15,19.56418643,862.66,-12.51939601
245,2006/4/13,1116.84,1122.39,1093.51,1093.93,33824100,,22.00564,19.20992769,5.591424605,1116.84,1093.93,1,,,,1103.15,19.56418643,862.66,-12.51939601
246,2006/4/14,1091.69,1118.67,1091.67,1118.61,33528000,,22.40396478,19.84873511,5.110459345,1118.61,1091.69,,,,,1093.93,22.00564,862.66,-12.51939601
247,2006/4/17,1120.19,1129.15,1114.53,1124.41,35704500,,22.92340483,20.46366906,4.919471557,1124.41,1120.19,,,,,1093.93,22.00564,862.66,-12.51939601
248,2006/4/18,1127.51,1135.45,1119.27,1131.28,32317200,,23.61717234,21.09436971,5.045605254,1131.28,1127.51,,,,,1093.93,22.00564,862.66,-12.51939601
249,2006/4/19,1135.61,1140.41,1125.2,1138.24,34322900,,24.44679449,21.76485467,5.363879644,1138.24,1135.61,,,1,,1093.93,22.00564,862.66,-12.51939601
250,2006/4/20,1139.64,1142.54,1127.09,1134.38,37885700,,24.51026718,22.31393717,4.392660015,1139.64,1134.38,,,1,,1093.93,22.00564,862.66,-12.51939601
