zyzsm,zyzDTO,sxkm,zxkm,zxkmyq,sftj,zssftj,pcdm,pcmc,kldm,kb,yxdh,yxlqfspmxx,zydm,zymc,jhs,zydh,xn,xf,tishi,status,xh,ppkmz,kskldm,zyzmc,zyzdh,zysl
该专业组各专业均在校本部学习,"[{'zydm': '0201', 'zymc': '经济学类', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语或日语考生)', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8910,,020401,国际经济与贸易,2   ,02,4,21000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安交通大学城市学院01专业组(不限),891001,6
该专业组各专业均在校本部学习,"[{'zydm': '0201', 'zymc': '经济学类', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语或日语考生)', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8910,,0502,外国语言文学类(只招英语或日语考生),2   ,03,4,21000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安交通大学城市学院01专业组(不限),891001,6
该专业组各专业均在校本部学习,"[{'zydm': '0201', 'zymc': '经济学类', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语或日语考生)', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8910,,050306,网络与新媒体,3   ,04,4,21000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安交通大学城市学院01专业组(不限),891001,6
该专业组各专业均在校本部学习,"[{'zydm': '0201', 'zymc': '经济学类', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '0502', 'zymc': '外国语言文学类(只招英语或日语考生)', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '21000', 'tishi': None, 'zyzdh': '891001'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8910,,1202,工商管理类,3   ,05,4,21000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安交通大学城市学院01专业组(不限),891001,6
,"[{'zydm': '120204', 'zymc': '财务管理', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '891101'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8911,,120204,财务管理,1   ,01,4,26000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西北大学现代学院01专业组(不限),891101,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '2   ', 'zydh': '01', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '020101', 'zymc': '经济学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8912,,120203,会计学,2   ,01,4,20000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安建筑科技大学华清学院01专业组(不限),891201,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '2   ', 'zydh': '01', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '020101', 'zymc': '经济学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8912,,020101,经济学,2   ,02,4,20000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安建筑科技大学华清学院01专业组(不限),891201,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '2   ', 'zydh': '01', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '020101', 'zymc': '经济学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8912,,050101,汉语言文学,2   ,03,4,20000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安建筑科技大学华清学院01专业组(不限),891201,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '2   ', 'zydh': '01', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '020101', 'zymc': '经济学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '20000', 'tishi': None, 'zyzdh': '891201'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8912,,050201,英语(只招英语考生),2   ,04,4,20000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安建筑科技大学华清学院01专业组(不限),891201,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020201', 'zymc': '财政学', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050302', 'zymc': '广播电视学', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8913,,120203,会计学,4   ,01,4,23000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安财经大学行知学院01专业组(不限),891301,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020201', 'zymc': '财政学', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050302', 'zymc': '广播电视学', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8913,,120204,财务管理,2   ,02,4,23000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安财经大学行知学院01专业组(不限),891301,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020201', 'zymc': '财政学', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050302', 'zymc': '广播电视学', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8913,,120207,审计学,1   ,03,4,23000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安财经大学行知学院01专业组(不限),891301,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020201', 'zymc': '财政学', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050302', 'zymc': '广播电视学', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8913,,020301,金融学,3   ,04,4,23000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安财经大学行知学院01专业组(不限),891301,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020201', 'zymc': '财政学', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050302', 'zymc': '广播电视学', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8913,,020201,财政学,2   ,05,4,23000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安财经大学行知学院01专业组(不限),891301,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020201', 'zymc': '财政学', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050302', 'zymc': '广播电视学', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8913,,120201,工商管理,3   ,06,4,23000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安财经大学行知学院01专业组(不限),891301,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020201', 'zymc': '财政学', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050302', 'zymc': '广播电视学', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8913,,120601,物流管理,3   ,07,4,23000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安财经大学行知学院01专业组(不限),891301,6
该专业组各专业均在校本部学习,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '04', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '020201', 'zymc': '财政学', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '06', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '24000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050201', 'zymc': '英语', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050302', 'zymc': '广播电视学', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '23000', 'tishi': None, 'zyzdh': '891301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8913,,120901,旅游管理,3   ,08,4,24000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",西安财经大学行知学院01专业组(不限),891301,6
