id,code,name,is985,is211,areaCode,areaName,type,typeName,ranking,phoneNo,officialWebsite,maleProportion,femaleProportion,descr,smallImgUrl,bigImgUrl,address,isAd,isTop,isGraduate,isCivilianrun,isIndependent,superior,superiorName,genre,genreName,summary,updateTime,status,isVip,zydm,zydh,zymc,zsjh,sxkm,zxkm,zxkmmc,zyzdh,zyzmc
8171,12766,江西工程学院,,,360000,江西省,2,工科,8171,0790-6351188,zsc.jxue.edu.cn,,,,/photo/edu/logo/1526.png,/photo/edu/university/1526pic.png,江西省新余市天工南大道1688号,,,,1,,3,地方,2,民办院校,,2020-07-21T21:28:49,1,,,,,,,,,,
8172,12795,南昌理工学院,,,360000,江西省,1,综合,8172,0791-83890888 83809888 82050101,www.nut.edu.cn,,,,/photo/edu/logo/922.png,/photo/edu/university/922pic.png,江西省南昌市经济技术开发区英雄大道901号,,,,1,,3,地方,2,民办院校,,2020-07-21T21:28:49,1,,,,,,,,,,
8174,13418,江西服装学院,,,360000,江西省,11,艺术,8174,0791-85158888,www.jift.edu.cn,,,,/photo/edu/logo/1141.png,/photo/edu/university/1141pic.png,江西省南昌市南昌县向塘经济开发区,,,,1,,3,地方,2,民办院校,,2020-07-21T21:28:49,1,,,,,,,,,,
8175,13421,南昌工学院,,,360000,江西省,2,工科,8175,0791-87713755 87713758,zsb.ncpu.edu.cn,,,,/photo/edu/logo/1144.png,/photo/edu/university/1144pic.png,南昌市红谷滩新区阁皂山大道998号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:40,1,,,,,,,,,,
8176,13429,南昌大学科学技术学院,,,360000,江西省,1,综合,8176,0792-3561555  3561556,ndkj.ncu.edu.cn,,,,/photo/edu/logo/1706.png,/photo/edu/university/1706pic.png,江西省九江市共青城市五四大道199号,,,,,1,3,地方,1,独立学院,,2021-06-23T15:22:08,1,,,,,,,,,,
8177,13430,南昌大学共青学院,,,360000,江西省,1,综合,8177,0792-4341913,www.ndgy.net,,,,/photo/edu/logo/1149.png,/photo/edu/university/1149pic.png,江西省九江市共青城市南湖大道465号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8178,13431,南昌交通学院,,,360000,江西省,2,工科,8178,0791-82121208,www.ecjtuit.edu.cn,,,,/photo/edu/logo/1707.png,/photo/edu/university/1707pic.png,江西省南昌经济技术开发区广兰大道899号,,,,,1,3,地方,2,民办院校,,2021-06-17T17:11:40,1,,,,,,,,,,
8180,13433,南昌航空大学科技学院,,,360000,江西省,2,工科,8180,0792-3561252,zs.kjxy.nchu.edu.cn,,,,/photo/edu/logo/1152.png,/photo/edu/university/1152pic.png,江西省共青城市青年大道69号,,,,,1,3,地方,1,独立学院,,2021-06-08T09:05:08,1,,,,,,,,,,
8183,13436,江西农业大学南昌商学院,,,360000,江西省,1,综合,8183,0792-4391934 4391935,zs.ncsxy.jxau.edu.cn,,,,/photo/edu/logo/1155.png,/photo/edu/university/1155pic.png,江西省赣江新区共青城市南湖新城青年大道79号,,,,,1,3,地方,1,独立学院,,2021-06-08T09:05:08,1,,,,,,,,,,
8185,13438,江西师范大学科学技术学院,,,360000,江西省,1,综合,8185,0791-88506112,kjxy.jxnu.edu.cn,,,,/photo/edu/logo/1157.png,/photo/edu/university/1157pic.png,江西省共青城市青年大道78号江西师范大学科学技术学院（共青校区）,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8186,13435,景德镇艺术职业大学,,,360000,江西省,2,工科,8182,0798-8525566,www.jdzvua.edu.cn,,,,/photo/edu/logo/1705.png,/photo/edu/university/1705pic.png,江西省景德镇市珠山区陶阳南路27号,,,,,1,3,地方,2,民办院校,,2021-06-17T17:11:39,1,,,,,,,,,,
8187,13440,南昌应用技术师范学院,,,360000,江西省,2,工科,8187,0791-87365800,www.nncat.edu.cn,,,,/photo/edu/logo/1159.png,/photo/edu/university/1159pic.png,江西省南昌市红谷滩新区明月山大道1599号,,,,,1,3,地方,2,民办院校,,2021-06-17T17:11:39,1,,,,,,,,,,
8188,13441,江西财经大学现代经济管理学院,,,360000,江西省,8,财经,8188,0792-4391172,xjg.jxufe.edu.cn,,,,/photo/edu/logo/1709.png,/photo/edu/university/1709pic.png,江西省赣江新区共青城市科教大学城青年大道59号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8210,10825,齐鲁医药学院,,,370000,山东省,5,医药,8210,0533-4318888,www.qlmu.edu.cn,,,,/photo/edu/logo/579.png,/photo/edu/university/579pic.png,山东省淄博市姜萌路2018号,,,,1,,3,地方,2,民办院校,,2021-06-18T17:50:17,1,,,,,,,,,,
8211,10868,青岛滨海学院,,,370000,山东省,1,综合,8211,0532-86728687,zsb.qdbhu.edu.cn,,,,/photo/edu/logo/606.png,/photo/edu/university/606pic.png,青岛市经济开发区嘉陵江西路425号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:40,1,,,,,,,,,,
8212,12332,烟台南山学院,,,370000,山东省,2,工科,8212,0535-8609225 8609070 8590603,www.nanshan.edu.cn,,,,/photo/edu/logo/824.png,/photo/edu/university/824pic.png,山东省烟台市龙口东海旅游度假区大学路12号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:40,1,,,,,,,,,,
8213,12843,潍坊科技学院,,,370000,山东省,1,综合,8213,0536-5109220,zs.wfust.edu.cn/,,,,/photo/edu/logo/952.png,/photo/edu/university/952pic.png,寿光市金光街1299号,,,,1,,3,地方,2,民办院校,,2018-06-24T11:46:39,1,,,,,,,,,,
8214,13006,山东英才学院,,,370000,山东省,1,综合,8214,0531-88253000 88253001,zsw.sdycu.edu.cn,,,,/photo/edu/logo/1010.png,/photo/edu/university/1010pic.png,山东省济南市高新区巨野河办事处英才路2号,,,,1,,3,地方,2,民办院校,,2021-06-21T11:09:42,1,,,,,,,,,,
8215,13015,青岛恒星科技学院,,,370000,山东省,1,综合,8215,0532-86667370,www.hx.cn,,,,/photo/edu/logo/1017.png,/photo/edu/university/1017pic.png,山东省青岛市李沧区九水东路588号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:40,1,,,,,,,,,,
8216,13320,青岛黄海学院,,,370000,山东省,1,综合,8216,0532-83175111,www.qdhhc.edu.cn,,,,/photo/edu/logo/1111.png,/photo/edu/university/1111pic.png,山东省青岛西海岸新区灵海路1145号,,,,1,,3,地方,2,民办院校,,2021-01-17T23:52:40,1,,,,,,,,,,
8217,13322,山东现代学院,,,370000,山东省,1,综合,8217,0531-88766666 88270766 88270866,www.sdxd.edu.cn,,,,/photo/edu/logo/1113.png,/photo/edu/university/1113pic.png,济南市经十东路20288号,,,,1,,3,地方,2,民办院校,,2020-07-21T21:28:49,1,,,,,,,,,,
8218,13324,山东协和学院,,,370000,山东省,5,医药,8218,0531-88795666 88795777,www.sdxiehe.com,,,,/photo/edu/logo/1114.png,/photo/edu/university/1114pic.png,山东省济南市历城区济青路6277号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:40,1,,,,,,,,,,
8219,13359,烟台理工学院,,,370000,山东省,1,综合,8219,0535-6915009 6915111,zhaosheng.wenjing.ytu.edu.cn,,,,/photo/edu/logo/1532.png,/photo/edu/university/1532pic.png,山东省烟台莱山区港城东大街100号,,,,,1,3,地方,2,民办院校,,2021-06-17T17:11:39,1,,,,,,,,,,
8220,13378,青岛城市学院,,,370000,山东省,2,工科,8220,0532-86666668,www.qdc.edu.cn,,,,/photo/edu/logo/1126.png,/photo/edu/university/1126pic.png,青岛市城阳区铁骑山路79号,,,,,1,3,地方,2,民办院校,,2021-06-17T17:11:39,1,,,,,,,,,,
8223,13624,泰山科技学院,,,370000,山东省,1,综合,8223,0538-6305003 6305004 6305005,zs.tskjxy.com.cn,,,,/photo/edu/logo/1212.png,/photo/edu/university/1212pic.png,山东省泰安市岱岳区山口镇学院西路8号,,,,,1,3,地方,2,民办院校,,2021-06-17T17:11:39,1,,,,,,,,,,
8225,13995,青岛工学院,,,370000,山东省,1,综合,8225,0532-82285001,www.qit.edu.cn,,,,/photo/edu/logo/1356.png,/photo/edu/university/1356pic.png,山东省青岛胶州市福州南路236号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:40,1,,,,,,,,,,
8226,13997,青岛农业大学海都学院,,,370000,山东省,1,综合,8226,0535-2923997,www.hdxy.edu.cn/zs,55,45,"""青岛农业大学海都学院（Haidu College Qingdao Agricultural University）是一所全日制普通本科学校，学院设在青岛农业大学莱阳校区，坐落于胶东半岛莱阳。青岛农业大学海都学院前身为莱阳农学院，始建于1951年，2005年，经教育部批准成为独立学院。截至2017年，学院占地1000亩，图书馆藏书105.1489万册，校舍建筑面积20.17 万平方米，固定资产总值3.54亿元，教学仪器设备值4315.25万元。""",/photo/edu/logo/1357.png,/photo/edu/university/1357pic.png,山东省莱阳市文化路11号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8227,13998,齐鲁理工学院,,,370000,山东省,1,综合,8227,0531-61330666 61330555,www.qlit.edu.cn,,,,/photo/edu/logo/1533.png,/photo/edu/university/1533pic.png,山东省济南市章丘区经十东路3028号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:40,1,,,,,,,,,,
8228,13999,山东财经大学东方学院,,,370000,山东省,1,综合,8228,0538-5397888 5397999,www.sdor.cn,,,,/photo/edu/logo/1358.png,/photo/edu/university/1358pic.png,山东省泰安市岱岳区正阳门大街66号,,,,,1,3,地方,1,独立学院,,2021-06-17T09:15:58,1,,,,,,,,,,
8230,14002,烟台科技学院,,,370000,山东省,1,综合,8230,0535-5770026,zs.jdqy.edu.cn,,,,/photo/edu/logo/1768.png,/photo/edu/university/1768pic.png,山东省烟台市蓬莱区仙境西路34号,,,,,1,3,地方,2,民办院校,,2021-06-17T17:11:39,1,,,,,,,,,,
8231,14327,青岛电影学院,,,370000,山东省,11,艺术,8231,0532-86703000,www.bfamcmc.edu.cn,,,,/photo/edu/logo/1772.png,/photo/edu/university/1772pic.png,山东省青岛经济技术开发区金沙滩路689号,,,,,,3,地方,2,民办院校,,2021-06-17T17:11:39,1,,,,,,,,,,
8249,13356,山东工程职业技术大学,,,370000,山东省,2,工科,8251,0531-80958080 80958070,www.suet.edu.cn,,,,/photo/edu/logo/1125.png,/photo/edu/university/1125pic.png,山东省济南市经十东路6196号,,,,1,,3,地方,2,民办院校,,2021-06-08T09:05:08,1,,,,,,,,,,
8260,11418,北京城市学院,,,110000,北京市,1,综合,8260,010-62321818,zs.bcu.edu.cn,,,,/photo/edu/logo/699.png,/photo/edu/university/699pic.png,北京市海淀区北四环中路269号,,,,1,,3,地方,2,民办院校,,2020-07-21T21:28:49,1,,,,,,,,,,
8262,13629,首都师范大学科德学院,,,110000,北京市,7,语言,8262,010-89229201,www.kdcnu.com,,,,/photo/edu/logo/1216.png,/photo/edu/university/1216pic.png,北京市大兴区榆垡镇榆祥路10号,,,,,1,3,地方,1,独立学院,,2021-06-08T09:05:08,1,,,,,,,,,,
8263,13630,北京工商大学嘉华学院,,,110000,北京市,8,财经,8263,010-69597736 69597746,www.canvard.edu.cn,,,,/photo/edu/logo/1217.png,/photo/edu/university/1217pic.png,北京市通州区宋庄南路甲一号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8264,13901,北京邮电大学世纪学院,,,110000,北京市,1,综合,8264,010-61227811,zhaoban.ccbupt.cn,,,,/photo/edu/logo/1320.png,/photo/edu/university/1320pic.png,北京市延庆区康庄镇西官路,,,,,1,3,地方,1,独立学院,,2020-07-21T21:28:49,1,,,,,,,,,,
8265,13904,北京工业大学耿丹学院,,,110000,北京市,1,综合,8265,010-60413296 60413297 60413298,zs.gengdan.cn,,,,/photo/edu/logo/1322.png,/photo/edu/university/1322pic.png,北京市顺义区,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8266,14201,北京第二外国语学院中瑞酒店管理学院,,,110000,北京市,7,语言,8266,010-89283362,www.bhi.edu.cn,,,,/photo/edu/logo/1398.png,/photo/edu/university/1398pic.png,北京市大兴区庞各庄镇工业区田园路11号,,,,,1,3,地方,1,独立学院,,2020-05-27T10:18:30,1,,,,,,,,,,
8290,10859,天津天狮学院,,,120000,天津市,1,综合,8290,022-82113117 82136122,www.tianshi.edu.cn,,,,/photo/edu/logo/1539.png,/photo/edu/university/1539pic.png,天津市武清开发区翠亨路128号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:40,1,,,,,,,,,,
8291,13658,天津外国语大学滨海外事学院,,,120000,天津市,7,语言,8291,022-63257152 63250161,bhws.tjfsu.edu.cn,,,,/photo/edu/logo/1235.png,/photo/edu/university/1235pic.png,天津市滨海新区大港学府路60号,,,,,1,3,地方,1,独立学院,,2019-04-26T11:20:28,1,,,,,,,,,,
8292,13659,天津传媒学院,,,120000,天津市,10,体育,8292,022-23910195 23910371,www.tjtwy.cn,,,,/photo/edu/logo/1720.png,/photo/edu/university/1720pic.png,天津市河西区卫津南路51号,,,,,1,3,地方,2,民办院校,,2021-06-23T15:22:08,1,,,,,,,,,,
8293,13660,天津商业大学宝德学院,,,120000,天津市,8,财经,8293,022-23798100,www.boustead.edu.cn,,,,/photo/edu/logo/1721.png,/photo/edu/university/1721pic.png,天津市西青区津静路28号,,,,,1,3,地方,1,独立学院,,2021-06-21T11:09:42,1,,,,,,,,,,
8294,13661,天津医科大学临床医学院,,,120000,天津市,5,医药,8294,022-63306330,www.tmucmc.edu.cn,,,,/photo/edu/logo/1722.png,/photo/edu/university/1722pic.png,天津市滨海新区大港学苑路167号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8297,13897,天津理工大学中环信息学院,,,120000,天津市,1,综合,8297,022-86437526,www.tjzhic.edu.cn,,,,/photo/edu/logo/1317.png,/photo/edu/university/1317pic.png,天津市西青区杨柳青柳口路99号,,,,,1,3,地方,1,独立学院,,2021-06-16T17:11:20,1,,,,,,,,,,
8298,13898,北京科技大学天津学院,,,120000,天津市,1,综合,8298,022-22410969 22410960,tjzs.ustb.edu.cn,,,,/photo/edu/logo/1318.png,/photo/edu/university/1318pic.png,天津市宝坻区京津新城珠江北环东路1号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8299,14038,天津仁爱学院,,,120000,天津市,1,综合,8299,022-68579988,www.tjrac.edu.cn/zs,,,,/photo/edu/logo/1366.png,/photo/edu/university/1366pic.png,天津市团泊新城博学苑,,,,,1,3,地方,2,民办院校,,2021-06-17T17:11:39,1,,,,,,,,,,
8301,14087,天津财经大学珠江学院,,,120000,天津市,1,综合,8301,022-22412000,zhujiang.tjufe.edu.cn,,,,/photo/edu/logo/1727.png,/photo/edu/university/1727pic.png,天津市宝坻区京津新城珠江北环东路2号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:40,1,,,,,,,,,,
8313,13391,河北科技学院,,,130000,河北省,2,工科,8313,0312-2195866 2195966,www.hbkjxy.cn,,,,/photo/edu/logo/1547.png,/photo/edu/university/1547pic.png,河北省唐山市曹妃甸区新城东海路209号,,,,1,,3,地方,2,民办院校,,2021-06-17T17:11:40,1,,,,,,,,,,
8314,13402,河北外国语学院,,,130000,河北省,1,综合,8314,0311-85237111   85237011,www.hbwy.com.cn,,,,/photo/edu/logo/1134.png,/photo/edu/university/1134pic.png,石家庄市红旗南大街汇丰西路29号,,,,1,,3,地方,2,民办院校,,2020-04-21T13:32:41,1,,,,,,,,,,
8316,13408,华北理工大学轻工学院,,,130000,河北省,2,工科,8316,0315-7877288,www.qgxy.cn,,,,/photo/edu/logo/1730.png,/photo/edu/university/1730pic.png,河北省唐山市丰润区南环东道99号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:41,1,,,,,,,,,,
8318,13414,河北经贸大学经济管理学院,,,130000,河北省,8,财经,8318,0311-87665556 87665285,jgxy.heuet.edu.cn,,,,/photo/edu/logo/1139.png,/photo/edu/university/1139pic.png,河北省石家庄市红旗大街428号,,,,,1,3,地方,1,独立学院,,2021-06-17T09:15:58,1,,,,,,,,,,
8320,13578,河北工程大学科信学院,,,130000,河北省,2,工科,8320,0310-3969060,zhaosheng.hebeu.edu.cn,,,,/photo/edu/logo/1182.png,/photo/edu/university/1182pic.png,河北省邯郸市光明南大街199号,,,,,1,3,地方,1,独立学院,,2020-04-21T13:32:41,1,,,,,,,,,,
8323,13593,石家庄铁道大学四方学院,,,130000,河北省,2,工科,8323,0311-84576096,www.stdusfc.edu.cn,,,,/photo/edu/logo/1735.png,/photo/edu/university/1735pic.png,石家庄市装院路甲1号,,,,,1,3,地方,1,独立学院,,2018-06-24T11:46:39,1,,,,,,,,,,
8324,13594,河北地质大学华信学院,,,130000,河北省,8,财经,8324,0311-80659066 80659099,www.sjzuehx.cn,,,,/photo/edu/logo/1617.png,/photo/edu/university/1617pic.png,河北省石家庄新乐市空港工业园区无繁路69号,,,,,1,3,地方,1,独立学院,,2020-07-24T09:58:59,1,,,,,,,,,,
8326,13891,保定理工学院,,,130000,河北省,1,综合,8326,0312-2165166,www.cuggw.com,,,,/photo/edu/logo/1311.png,/photo/edu/university/1311pic.png,河北省保定市南二环路1689号,,,,,1,3,地方,2,民办院校,,2021-06-18T17:50:17,1,,,,,,,,,,
8327,13895,燕京理工学院,,,130000,河北省,1,综合,8327,010-80844355 80844356,www.yit.edu.cn,,,,/photo/edu/logo/1315.png,/photo/edu/university/1315pic.png,河北省三河市燕郊经济技术开发区迎宾北路45号,,,,1,1,3,地方,2,民办院校,,2019-07-04T14:08:01,1,,,,,,,,,,
