id,pcid,cid,招生代码,zstype,coname,conamememo,bdenji,选测等级,xdenjinuma,xdenjinumb,xdenjicanchange,diploma,yearno,ty,pici,source_pici,source_zscode,招生专业代码,specname,specflag,specnamememo,specnamememolq,specnamememoplan,招生计划增减,xuezi,xuefei,xuancei,sid,speccode,scateid,stypebig,stypesmall,计划招生,录取人数,最高分,最低分,分差,位次,segmenttotalman,linescore,zypingxing,zyzhengqiu,zyfucong,lastplannum,lastlqnum,2018最高分,2018最低分,2018分差,2018位次,lastsegmenttotalman,lastlinescore,lastzypingxing,lastzyzhengqiu,lastzyfucong,is985,is211,isyan,is11c,is11s,collegelevel,collegetype,province,banxuetype,分差2019,位次2019,分差2018,位次2018,分差2017,位次2017,分差2016,位次2016,分差2015,位次2015,isok,zscode,specialtynum,specialtynum3,havespace,xdenji,underlinecount,underlinecount_old,minscoregailv,minscoregailv_2020_toudang,minscoregailv_2020_xh,minscoregailv_2020_4,minscoregailv_2020_3,minscoregailv_2020_1,minscoregailv_2019_used,minscoregailv_2019,minscoregailv_2018,minscoregailv_other,minscoregailv_1,minscoregailv_2019_1,plannum,lqnum,maxscore,minscore,minscoreminus,segmentposition,lastmaxscore,lastminscore,lastminscoreminus,lastsegmentposition,plannumupdown,minscoreminus2018,segmentposition2018,minscoreminus2017,segmentposition2017,minscoreminus2016,segmentposition2016,minscoreminus2015,segmentposition2015,minscoreminus2019,segmentposition2019
67376,,184,,中外合作办学,南京信息工程大学,,,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,556,343,0,0,0,40,40,,,,,533,339,40,0,0,0,0,0,0,1,A-,理工,江苏,公办,,,,,,,,,,,,1606,1,8,0,BC,0,0,353,353,359,359,359,359,0,0,0,0,0,0,20,0,0,353,10,13139,363,348,9,11410,-20,10,10113,8,9860,0,8781,0,8773,9,11410
67119,,185,,,南京财经大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,411,343,0,0,0,780,780,,,,,462,339,780,0,0,0,0,0,0,0,B,财经,江苏,公办,,,,,,,,,,,,1116,24,187,0,BB,0,0,365,0,365,365,362,365,0,0,0,0,0,0,720,0,0,365,22,7446,369,354,15,8403,-60,15,7771,14,7054,4,6876,5,6550,15,8403
67386,,185,,中外合作办学,南京财经大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,559,343,0,0,0,18,18,,,,,604,339,18,0,0,0,0,0,0,0,B,财经,江苏,公办,,,,,,,,,,,,1616,1,7,0,BB,0,0,351,351,355,355,355,355,0,0,0,0,0,0,18,0,0,351,8,14261,354,345,6,13092,0,7,11633,4,12102,0,8781,0,8773,6,13092
68197,,187,,,北京语言大学,,,,7,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,282,343,0,0,0,9,9,,,,,358,339,9,0,0,0,0,0,0,0,B+,语言,北京,公办,,,,,,,,,,,,3117,9,83,0,B+B,0,0,375,375,379,379,372,379,0,0,0,0,0,0,9,0,0,375,32,4119,373,364,25,4520,0,30,2967,31,2265,18,2487,16,3181,25,4520
69516,,188,,,宁夏大学,(银川),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,500,343,0,0,0,11,11,,,,,611,339,11,0,0,0,1,0,0,1,A-,综合,宁夏,公办,,,,,,,,,,,,7402,3,31,0,BB,0,0,358,358,352,352,354,354,0,0,0,0,0,0,8,0,0,358,15,10603,355,346,7,12481,-3,4,13318,3,12692,0,8781,0,8773,7,12481
68511,,190,,,大连海事大学,,,,8,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,295,343,0,0,0,14,14,,,,,336,339,14,0,0,0,1,0,0,1,A-,理工,辽宁,公办,,,,,,,,,,,,4132,4,56,0,AB,0,0,373,373,369,369,369,369,0,0,0,0,0,0,14,0,0,373,30,4702,364,360,21,5927,0,20,5815,17,5879,7,5665,6,6164,21,5927
68294,,192,,,天津工业大学,,,,0,0,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,0,343,0,0,0,0,0,,,,,0,339,0,0,0,0,0,0,0,1,B+,理工,天津,公办,,,,,,,,,,,,3206,1,1,1,,0,0,0,0,347,347,347,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,0
69048,,194,,,广东外语外贸大学,(广州),,,8,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,354,343,0,0,0,20,20,,,,,373,339,20,0,0,0,0,0,0,0,B,语言,广东,公办,,,,,,,,,,,,5404,13,158,0,AB,0,0,368,368,371,371,371,371,0,0,0,0,0,0,20,0,0,368,25,6312,373,361,22,5554,0,20,5815,21,4554,7,5665,6,6164,22,5554
68829,,196,,,中南民族大学,(武汉),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,559,343,0,0,0,30,30,,,,,589,339,30,0,0,0,0,0,0,0,B+,民族,湖北,公办,,,,,,,,,,,,5208,9,32,0,BB,0,0,351,351,352,352,352,352,0,0,0,0,0,0,27,0,0,351,8,14261,349,344,5,13696,-3,3,13940,0,14645,1,8247,0,0,5,13696
68540,,197,,,辽宁工程技术大学,(阜新),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,4,4,,,,,664,339,4,0,0,0,0,0,0,0,B+,理工,辽宁,公办,,,,,,,,,,,,4161,2,27,0,BB,0,0,343,343,345,345,345,345,0,0,0,0,0,0,4,0,0,343,0,18897,336,334,-5,20127,0,-5,19211,-6,18849,-8,13669,-9,14049,-5,20127
67848,,198,,,安徽工业大学,(马鞍山),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,593,343,0,0,0,11,11,,,,,624,339,11,0,0,0,0,0,0,0,B+,理工,安徽,公办,,,,,,,,,,,,2361,7,17,0,BB,0,0,347,347,351,351,351,351,0,0,0,0,0,0,10,0,0,347,4,16499,346,342,3,14897,-1,3,13940,2,13309,0,0,0,0,3,14897
68966,,202,,,中南林业科技大学,(长沙),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,608,343,0,0,0,20,18,,,,,607,339,18,0,0,0,0,0,0,0,B,林业,湖南,公办,,,,,,,,,,,,5331,7,33,0,BB,0,0,345,345,348,348,348,348,0,0,0,0,0,0,14,0,0,345,2,17642,343,339,0,16782,-6,0,15888,0,14645,-1,9322,-3,10345,0,16782
67917,,203,,,江西财经大学,(南昌),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,354,343,0,0,0,23,23,,,,,447,339,23,0,0,0,0,0,0,0,B+,财经,江西,公办,,,,,,,,,,,,2501,13,114,0,BB,0,0,368,368,367,367,367,367,0,0,0,0,0,0,23,0,0,368,25,6312,365,358,19,6665,0,16,7345,15,6665,7,5665,0,8773,19,6665
68738,,208,,,河南科技大学,(洛阳),,,6,6,1,本科,2020,文科,本科第一批次,本科第二批次,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,B,理工,河南,公办,,,,,,,,,,,,5132,6,0,0,BB,0,0,343,343,345,345,345,345,0,0,0,0,0,0,15,0,0,343,0,18897,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,0
69536,,219,,,石河子大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,12,12,,,,,699,339,11,1,0,0,1,0,0,1,A-,综合,新疆,公办,,,,,,,,,,,,7511,4,4,0,BB,0,0,343,343,347,347,347,347,0,0,0,0,0,0,10,0,0,343,0,18897,341,333,-6,20791,-2,0,0,0,0,0,0,0,0,-6,20791
69485,,223,,,兰州交通大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,647,343,0,0,0,4,4,,,,,694,339,3,1,0,0,0,0,0,0,B+,理工,甘肃,公办,,,,,,,,,,,,7204,4,4,0,BB,0,0,344,344,347,347,345,347,0,0,0,0,0,0,4,0,0,344,1,18250,339,332,-7,21490,0,0,0,0,0,0,0,0,0,-7,21490
67241,,225,,,苏州科技大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,573,343,0,0,0,655,660,,,,,636,339,611,49,0,0,0,0,0,0,B+,理工,江苏,公办,,,,,,,,,,,,1262,23,79,0,BB,0,0,349,349,349,349,349,349,0,0,0,0,0,0,667,0,0,349,6,15382,361,340,1,16146,12,1,15232,1,13980,2,7788,1,8292,1,16146
67413,,225,,中外合作办学,苏州科技大学,,,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,14,14,,,,,636,339,14,0,0,0,0,0,0,0,B+,理工,江苏,公办,,,,,,,,,,,,1636,1,3,0,BC,0,0,343,343,348,348,348,348,0,0,0,0,0,0,16,0,0,343,0,18897,346,340,1,16146,2,0,15888,0,14645,0,0,0,0,1,16146
67603,,226,,,上海外国语大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,106,343,0,0,0,38,38,,,,,90,339,38,0,0,0,1,0,0,1,A-,语言,上海,公办,,,,,,,,,,,,2109,22,231,0,BB,0,0,394,394,395,395,395,395,0,0,0,0,0,0,44,0,0,394,51,851,391,384,45,876,6,44,848,45,670,30,785,33,754,45,876
68683,,228,,,延边大学,(延吉),,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,498,343,0,0,0,8,8,,,,,625,339,7,1,0,0,1,0,0,1,A-,综合,吉林,公办,,,,,,,,,,,,4371,3,33,0,BC,0,0,357,357,353,351,351,351,0,0,0,0,0,0,8,0,0,357,14,11103,362,341,2,15521,0,3,13940,5,11497,2,7788,0,8773,2,15521
68412,,229,,,山西财经大学,(太原),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,608,343,0,0,0,22,22,,,,,636,339,20,2,0,0,0,0,0,0,B,财经,山西,公办,,,,,,,,,,,,3403,14,65,0,BB,0,0,348,348,351,351,351,351,0,0,0,0,0,0,22,0,0,345,2,17642,357,340,1,16146,0,2,14576,3,12692,2,7788,3,7409,1,16146
69076,,230,,,广东海洋大学,(湛江),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,647,343,0,0,0,5,5,,,,,625,339,5,0,0,0,0,0,0,0,B,农林,广东,公办,,,,,,,,,,,,5431,4,16,0,BB,0,0,344,344,349,349,349,349,0,0,0,0,0,0,7,0,0,344,1,18250,342,341,2,15521,2,1,15232,0,14645,0,0,0,0,2,15521
67893,,231,,,集美大学,(厦门),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,566,343,0,0,0,11,11,,,,,624,339,9,2,0,0,0,0,0,0,B,综合,福建,公办,,,,,,,,,,,,2412,5,13,0,BB,0,0,352,352,355,355,353,355,0,0,0,0,0,0,11,0,0,352,9,13695,354,342,3,14897,0,8,11096,5,11497,0,0,0,0,3,14897
69409,,233,,,西安石油大学,,,,6,4,1,本科,2020,文科,本科第一批次,本科第二批次,,,,,,,,,,,,,,,,,,,,,,,647,343,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,B,理工,陕西,公办,,,,,,,,,,,,7113,3,0,0,BC,0,0,344,344,344,344,344,345,0,0,0,0,0,0,6,0,0,344,1,18250,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,0
68304,,234,,,天津科技大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,573,343,0,0,0,13,13,,,,,624,339,13,0,0,0,0,0,0,0,B,理工,天津,公办,,,,,,,,,,,,3208,9,15,0,BB,0,0,349,349,350,350,350,350,0,0,0,0,0,0,13,0,0,349,6,15382,345,342,3,14897,0,0,15888,0,0,0,0,0,0,3,14897
67110,,237,,,南京中医药大学,,,,7,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,243,343,0,0,0,30,30,,,,,248,339,30,0,0,0,0,0,0,1,A-,医药,江苏,公办,,,,,,,,,,,,1113,1,45,0,B+B,0,0,377,0,375,375,375,368,0,0,0,0,0,0,30,0,0,377,34,3623,379,368,29,3474,0,26,3895,2,13309,11,4281,12,4209,29,3474
67148,,237,,,南京中医药大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,566,343,0,0,0,300,300,,,,,589,339,297,3,0,0,0,0,0,1,A-,医药,江苏,公办,,,,,,,,,,,,1123,16,34,0,BB,0,0,352,0,353,353,353,351,0,0,0,0,0,0,262,0,0,352,9,13695,368,344,5,13696,-38,3,13940,0,0,0,0,0,0,5,13696
67382,,237,,中外合作办学,南京中医药大学,,,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,72,57,,,,,679,339,53,4,0,0,0,0,0,1,A-,医药,江苏,公办,,,,,,,,,,,,1613,1,3,0,BC,0,0,343,343,347,347,347,347,0,0,0,0,0,0,72,0,0,343,0,18897,351,329,-10,23521,0,-10,22730,-10,21903,0,0,0,0,-10,23521
68863,,240,,,湖北工业大学,(武汉),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,573,343,0,0,0,2,2,,,,,625,339,2,0,0,0,0,0,0,0,B,理工,湖北,公办,,,,,,,,,,,,5219,1,3,0,BB,0,0,349,349,349,349,349,349,0,0,0,0,0,0,2,0,0,349,6,15382,341,341,2,15521,0,0,15888,0,0,0,0,0,0,2,15521
69186,,241,,,西南民族大学,(成都),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,566,343,0,0,0,16,16,,,,,612,339,16,0,0,0,0,0,0,0,B,民族,四川,公办,,,,,,,,,,,,6105,7,23,0,BB,0,0,352,352,350,350,351,351,0,0,0,0,0,0,16,0,0,352,9,13695,349,343,4,14285,0,2,14576,0,14645,0,0,0,0,4,14285
68851,,243,,,武汉工程大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,559,343,0,0,0,4,4,,,,,604,339,4,0,0,0,0,0,0,0,B,理工,湖北,公办,,,,,,,,,,,,5215,2,4,0,BB,0,0,351,351,355,355,355,355,0,0,0,0,0,0,4,0,0,351,8,14261,345,345,6,13092,0,1,15232,1,13980,0,0,0,0,6,13092
68207,,247,,,中央财经大学,(北京),,,8,8,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,90,343,0,0,0,19,20,,,,,72,339,20,0,0,0,1,0,0,1,A-,财经,北京,公办,,,,,,,,,,,,3120,9,82,0,AA,0,0,395,395,394,394,394,394,0,0,0,0,0,0,19,0,0,395,52,761,389,385,46,804,0,42,1012,44,741,31,696,33,754,46,804
67319,,250,,,江苏科技大学,(镇江),,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,593,343,0,0,0,164,164,,,,,624,339,161,3,0,0,0,0,0,0,B+,理工,江苏,公办,,,,,,,,,,,,1402,8,52,0,BC,0,0,347,347,351,351,351,351,0,0,0,0,0,0,148,0,0,347,4,16499,363,342,3,14897,-16,2,14576,1,13980,0,8781,0,8773,3,14897
67433,,250,,中外合作办学,江苏科技大学,(镇江),,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,43,11,,,,,679,339,11,0,0,0,0,0,0,0,B+,理工,江苏,公办,,,,,,,,,,,,1648,1,4,0,BC,0,0,343,343,347,347,347,347,0,0,0,0,0,0,43,0,0,343,0,18897,337,329,-10,23521,0,-10,22730,-10,21903,0,0,0,0,-10,23521
67944,,251,,,江西农业大学,(南昌),,,6,6,1,本科,2020,文科,本科第一批次,本科第二批次,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,B+,农林,江西,公办,,,,,,,,,,,,2508,5,0,0,BB,0,0,343,343,345,345,345,345,0,0,0,0,0,0,10,0,0,343,0,18897,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,0
67104,,253,,,南京邮电大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,500,343,0,0,0,515,515,,,,,501,339,515,0,0,0,0,0,0,1,A-,理工,江苏,公办,,,,,,,,,,,,1111,6,68,0,BB,0,0,358,0,362,362,362,362,0,0,0,0,0,0,494,0,0,358,15,10603,365,351,12,9869,-21,13,8611,11,8351,3,7328,3,7409,12,9869
68191,,254,,,北京外国语大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,0,343,0,0,0,17,17,,,,,108,339,17,0,0,0,1,0,0,1,A-,语言,北京,公办,,,,,,,,,,,,3116,14,95,0,"历史A,另一门B",0,0,394,394,394,394,394,394,0,0,0,0,0,0,17,0,0,0,0,0,391,382,43,1074,0,46,686,44,741,29,864,27,1324,43,1074
68194,,254,,中外合作办学,北京外国语大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,148,343,0,0,0,2,2,,,,,358,339,2,0,0,0,1,0,0,1,A-,语言,北京,公办,,,,,,,,,,,,3116,1,2,0,"历史A,另一门B",0,0,386,386,383,383,383,383,0,0,0,0,0,0,2,0,0,386,43,1859,379,364,25,4520,0,44,848,0,0,0,0,0,0,25,4520
68309,,255,,,天津财经大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,433,343,0,0,0,16,16,,,,,487,339,16,0,0,0,0,0,0,0,B,财经,天津,公办,,,,,,,,,,,,3209,7,129,0,BB,0,0,364,364,365,365,365,365,0,0,0,0,0,0,16,0,0,364,21,7857,361,355,16,7916,0,16,7345,14,7054,4,6876,9,5085,16,7916
68204,,266,,,对外经济贸易大学,(北京),,,8,7,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,106,343,0,0,0,23,23,,,,,90,339,23,0,0,0,1,0,0,1,A-,财经,北京,公办,,,,,,,,,,,,3119,9,147,0,AB+,0,0,394,394,394,394,394,394,0,0,0,0,0,0,25,0,0,394,51,851,391,384,45,876,2,44,848,43,814,28,958,32,836,45,876
69414,,270,,,西安工业大学,,,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,593,343,0,0,0,12,12,,,,,624,339,12,0,0,0,0,0,0,0,B,理工,陕西,公办,,,,,,,,,,,,7115,5,20,0,BC,0,0,347,347,351,351,351,351,0,0,0,0,0,0,10,0,0,347,4,16499,348,342,3,14897,-2,1,15232,2,13309,0,0,0,0,3,14897
67211,,271,,,徐州医科大学,,,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,647,343,0,0,0,80,82,,,,,636,339,82,0,0,0,0,0,0,0,B+,医药,江苏,公办,,,,,,,,,,,,1225,2,4,0,BC,0,0,344,344,348,348,348,348,0,0,0,0,0,0,80,0,0,344,1,18250,355,340,1,16146,0,0,15888,0,0,0,0,0,0,1,16146
68698,,277,,,河南工业大学,(郑州),,,6,4,1,本科,2020,文科,本科第一批次,本科第二批次,,,,,,,,,,,,,,,,,,,,,,,608,343,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,B,理工,河南,公办,,,,,,,,,,,,5104,12,0,0,BC,0,0,345,345,344,344,344,344,0,0,0,0,0,0,12,0,0,345,2,17642,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,0
67626,,281,,,上海中医药大学,,,,0,0,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,B+,医药,上海,公办,,,,,,,,,,,,2113,1,10,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,0
68273,,283,,,首都经济贸易大学,(北京),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,253,343,0,0,0,4,4,,,,,253,339,4,0,0,0,0,0,0,0,B+,财经,北京,公办,,,,,,,,,,,,3154,2,16,0,BB,0,0,376,376,376,376,376,379,0,0,0,0,0,0,4,0,0,376,33,3866,369,367,28,3722,0,28,3417,32,2097,23,1598,18,2747,28,3722
68638,,289,,,哈尔滨商业大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,18,18,,,,,607,339,18,0,0,0,0,0,0,0,B+,财经,黑龙江,公办,,,,,,,,,,,,4307,4,55,0,BB,0,0,343,343,348,348,348,348,0,0,0,0,0,0,12,0,0,343,0,18897,345,339,0,16782,-6,-1,16535,-1,15328,-5,11690,0,8773,0,16782
69270,,290,,,重庆邮电大学,,,,7,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,498,343,0,0,0,4,4,,,,,553,339,4,0,0,0,0,0,0,0,B+,理工,重庆,公办,,,,,,,,,,,,6209,1,7,0,B+B,0,0,357,357,356,356,358,358,0,0,0,0,0,0,2,0,0,357,14,11103,354,349,10,10857,-2,8,11096,6,10937,1,8247,0,0,10,10857
67694,,296,,,浙江理工大学,(杭州),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,498,343,0,0,0,20,20,,,,,533,339,20,0,0,0,0,0,0,0,B,理工,浙江,公办,,,,,,,,,,,,2203,5,64,0,BB,0,0,357,357,358,358,358,358,0,0,0,0,0,0,10,0,0,357,14,11103,352,348,9,11410,-10,10,10113,7,10380,1,8247,1,8292,9,11410
67961,,303,,,江西理工大学,(赣州),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,22,22,,,,,607,339,22,0,0,0,0,0,0,0,B,理工,江西,公办,,,,,,,,,,,,2521,9,35,0,BB,0,0,343,343,348,348,348,348,0,0,0,0,0,0,27,0,0,343,0,18897,342,339,0,16782,5,0,15888,0,14645,0,0,0,0,0,16782
68601,,304,,,东北电力大学,(吉林市),,,0,0,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,B+,理工,吉林,公办,,,,,,,,,,,,4231,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,0
67216,,306,,,常州大学,,,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,544,343,0,0,0,357,362,,,,,624,339,354,8,0,0,0,0,0,0,B+,理工,江苏,公办,,,,,,,,,,,,1242,17,69,0,BC,0,0,348,348,351,351,351,351,0,0,0,0,0,0,359,0,0,348,5,15955,367,342,3,14897,2,3,13940,3,12692,0,8781,0,8773,3,14897
67406,,306,,中外合作办学,常州大学,,,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,564,343,0,0,0,16,9,,,,,664,339,8,1,0,0,0,0,0,0,B+,理工,江苏,公办,,,,,,,,,,,,1631,1,3,0,BC,0,0,343,343,347,347,347,347,0,0,0,0,0,0,16,0,0,343,0,18897,341,330,-9,22857,0,-10,22730,-10,21903,0,0,0,0,-9,22857
67922,,307,,,华东交通大学,(南昌),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,593,343,0,0,0,14,14,,,,,636,339,13,1,0,0,0,0,0,0,B,理工,江西,公办,,,,,,,,,,,,2502,6,27,0,BB,0,0,347,347,349,349,349,349,0,0,0,0,0,0,12,0,0,347,4,16499,346,340,1,16146,-2,2,14576,1,13980,0,0,0,0,1,16146
67712,,308,,,杭州师范大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,354,343,0,0,0,10,10,,,,,487,339,10,0,0,0,0,0,0,0,B,师范,浙江,公办,,,,,,,,,,,,2209,5,8,0,BB,0,0,368,368,360,360,360,360,0,0,0,0,0,0,10,0,0,368,25,6312,354,350,11,10370,0,8,11096,0,0,0,0,0,0,11,10370
68520,,309,,,大连外国语大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,493,343,0,0,0,17,17,,,,,405,339,17,0,0,0,0,0,0,0,B,语言,辽宁,公办,,,,,,,,,,,,4135,12,36,0,BB,0,0,362,362,366,366,366,366,0,0,0,0,0,0,17,0,0,362,19,8728,367,356,17,7511,0,9,10610,7,10380,0,0,0,0,17,7511
69421,,327,,,西安外国语大学,,,,6,6,1,本科,2020,文科,本科第一批次,本科第二批次,,,,,,,,,,,,,,,,,,,,,,,517,343,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,B,语言,陕西,公办,,,,,,,,,,,,7117,14,0,0,BB,0,0,354,354,352,352,352,368,0,0,0,0,0,0,25,0,0,354,11,12622,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,0
67643,,332,,,上海海事大学,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,438,343,0,0,0,14,16,,,,,447,339,16,0,0,0,0,0,0,0,B,理工,上海,公办,,,,,,,,,,,,2117,5,68,0,BB,0,0,370,370,368,368,368,368,0,0,0,0,0,0,10,0,0,363,20,8290,364,358,19,6665,-4,14,8204,16,6281,10,4610,8,5435,19,6665
69398,,333,,,西北政法大学,(西安),,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,295,343,0,0,0,50,50,,,,,373,339,50,0,0,0,0,0,0,0,B,政法,陕西,公办,,,,,,,,,,,,7109,6,23,0,BB,0,0,373,373,369,369,369,369,0,0,0,0,0,0,50,0,0,373,30,4702,371,361,22,5554,0,19,6200,16,6281,5,6437,0,0,22,5554
69266,,338,,,重庆交通大学,,,,7,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,544,343,0,0,0,12,12,,,,,589,339,12,0,0,0,0,0,0,0,B+,理工,重庆,公办,,,,,,,,,,,,6207,5,11,0,B+B,0,0,348,348,351,351,351,351,0,0,0,0,0,0,16,0,0,348,5,15955,348,344,5,13696,4,4,13318,3,12692,0,0,0,0,5,13696
67112,,346,,,南京工程学院,,,,6,6,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,550,343,0,0,0,218,218,,,,,625,339,210,8,0,0,0,0,0,0,B-,理工,江苏,公办,,,,,,,,,,,,1114,12,26,0,BB,0,0,346,0,350,350,350,349,0,0,0,0,0,0,222,0,0,346,3,17092,355,341,2,15521,4,1,15232,0,0,0,0,0,0,2,15521
69151,,348,,,海南大学,(海口),,,6,4,1,本科,2020,文科,本科第一批次,,,,,,,,,,,,,,,,,,,,,,,,295,343,0,0,0,15,15,,,,,238,339,15,0,0,0,1,0,0,1,A-,综合,海南,公办,,,,,,,,,,,,5601,10,99,0,BC,0,0,373,373,378,374,374,374,0,0,0,0,0,0,24,0,0,373,30,4702,385,370,31,2963,9,25,4160,16,6281,8,5292,6,6164,31,2963
