id,pcid,cid,招生代码,zstype,coname,conamememo,bdenji,选测等级,xdenjinuma,xdenjinumb,xdenjicanchange,diploma,yearno,ty,pici,source_pici,source_zscode,招生专业代码,specname,specflag,specnamememo,specnamememolq,specnamememoplan,招生计划增减,xuezi,xuefei,xuancei,sid,speccode,scateid,stypebig,stypesmall,计划招生,录取人数,最高分,最低分,分差,位次,segmenttotalman,linescore,zypingxing,zyzhengqiu,zyfucong,lastplannum,lastlqnum,2018最高分,2018最低分,2018分差,2018位次,lastsegmenttotalman,lastlinescore,lastzypingxing,lastzyzhengqiu,lastzyfucong,is985,is211,isyan,is11c,is11s,collegelevel,collegetype,province,banxuetype,分差2019,位次2019,分差2018,位次2018,分差2017,位次2017,分差2016,位次2016,分差2015,位次2015,isok,zscode,xdenji,speccodenum,specflag_old,specnamememo_jiu,plannumupdown,plannum,lqnum,maxscore,minscore,minscoreminus,segmentposition,lastmaxscore,lastminscore,lastminscoreminus,lastsegmentposition,minscoreminus2019,segmentposition2019,minscoreminus2018,segmentposition2018,minscoreminus2017,segmentposition2017,minscoreminus2016,segmentposition2016,minscoreminus2015,segmentposition2015
326560,68280,19,,,南开大学,(天津),,,8,7,1,本科,2020,文科,本科第一批次,,,,历史学类,100326560,,,,,四年,5200,√√√√,2335,060100,116,历史学,历史学类,,,,,,,72,343,5,0,0,3,3,,,,,90,339,3,0,0,1,1,1,1,1,A+,综合,天津,公办院校,,,,,,,,,,,1,3201,AB+,05,210226890,,2,5,5,402,397,54,620,387,387,48,638,48,638,47,640,45,670,32,617,36,561
326561,68280,19,,,南开大学,(天津),,,8,7,1,本科,2020,文科,本科第一批次,,,,工商管理类,100326561,(八里台校区),,,,四年,5200,√√√√,2519,120200,178,管理学,工商管理类,,,,,,,72,343,7,0,0,3,4,,,,,90,339,4,0,0,1,1,1,1,1,A+,综合,天津,公办院校,,,,,,,,,,,1,3201,AB+,06,910291746,(八里台校区),3,6,7,400,397,54,620,388,387,48,638,48,638,47,640,0,0,0,0,0,0
326415,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,教育学类,0,(教育学、教育技术学、学前教    育、特殊教育)(试点学院),,,,四年,4800,√√××,2321,040100,111,教育学,教育学类,,,,,,,44,343,4,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,01,0,(教育学、教育技术学、学前教    育、特殊教育)(试点学院),36077,4,4,406,401,58,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326416,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,工商管理,100326416,,,,,四年,4800,√√××,2520,120201,178,管理学,工商管理类,,,,,,,44,343,3,0,0,2,1,,,,,63,339,1,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,02,310225922,,0,2,3,401,401,58,392,389,389,50,512,50,512,48,583,46,602,32,617,34,691
326417,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,历史学,100326417,,,,,四年,4800,√√××,112,060101,116,历史学,历史学类,,,,,,,36,343,2,0,0,2,2,,,,,63,339,2,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,03,120326417,,0,2,2,409,404,61,260,389,389,50,512,50,512,0,0,0,0,0,0,0,0
326418,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,汉语言文学,100326418,,,,,四年,4800,√√××,40,050101,113,文学,中国语言文学类,,,,,,,36,343,3,0,0,3,3,,,,,60,339,3,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,04,310225921,,0,3,3,406,404,61,260,398,390,51,452,51,452,50,450,48,489,35,425,34,691
326419,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,传播学,100326419,,,,,四年,4800,√√××,110,050304,115,文学,新闻传播学类,,,,,,,44,343,2,0,0,2,3,,,,,63,339,3,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,05,210225923,,0,2,2,402,401,58,392,390,389,50,512,50,512,48,583,47,548,32,617,34,691
326420,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,金融学,0,,,,,四年,5000,√√××,2287,020301,103,经济学,金融学类,,,,,,,44,343,2,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,06,0,,36077,2,2,401,401,58,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325452,67061,21,,,东南大学,(南京),,,8,6,0,本科,2020,文科,本科第一批次,,,,文科试验班类,0,(政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论),,,,四年,5720,√√√√,0,,0,,,,,,,,,69,343,38,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,江苏,公办院校,,,,,,,,,,,0,1102,"历史A,另一门B",04,0,(政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论),36077,38,38,402,396,53,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325453,67061,21,,,东南大学,(南京),,,8,6,0,本科,2020,文科,本科第一批次,,,,文科试验班类,0,"(政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论)(农村学生单独招生计划(即高校专项计划),仅限户籍、学籍等符合报名条件,在当地就读且经公示无异议的考生报考)",,,,四年,5720,√√√√,0,,0,,,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,江苏,公办院校,,,,,,,,,,,0,1102,"历史A,另一门B",05,0,"(政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论)(农村学生单独招生计划(即高校专项计划),仅限户籍、学籍等符合报名条件,在当地就读且经公示无异议的考生报考)",36077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325454,67061,21,,,东南大学,(南京),,,8,6,0,本科,2020,文科,本科第一批次,,,,日语,100325454,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,5200,√√√√,51,050207,114,文学,外国语言文学类,,,,,,,0,343,0,0,0,1,0,,,,,0,339,0,0,0,1,1,1,1,1,A+,综合,江苏,公办院校,,,,,,,,,,,1,1102,"历史A,另一门B",06,120325454,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326226,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,人文科学试验班,100326226,,,,,四年,5460,√√√√,0,,0,,,,,,,,,55,343,3,0,0,3,3,,,,,90,339,3,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,05,310223290,,0,3,3,400,398,55,565,388,387,48,638,48,638,49,507,48,489,34,487,35,621
326227,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,新闻传播学类,100326227,,,,,四年,5460,√√√√,2332,050300,115,文学,新闻传播学类,,,,,,,55,343,2,0,0,2,2,,,,,90,339,2,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,06,410223289,,0,2,2,399,398,55,565,389,387,48,638,48,638,49,507,48,489,34,487,0,0
326228,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,外国语言文学类,0,(只招英语考生),,,,四年,5460,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,55,343,4,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,07,0,(只招英语考生),36077,4,4,402,398,55,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326229,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,法学类,100326229,,,,,四年,5460,√√√√,2292,030100,105,法学,法学类,,,,,,,75,343,2,0,0,1,1,,,,,60,339,1,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,08,310223286,,1,2,2,400,400,57,436,390,390,51,452,51,452,50,450,50,398,35,425,37,496
326230,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,公共管理类,100326230,,,,,四年,5460,√√√√,2527,120400,180,管理学,公共管理类,,,,,,,55,343,2,0,0,1,1,,,,,90,339,1,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,09,210223287,,1,2,2,398,398,55,565,387,387,48,638,48,638,49,507,48,489,34,487,36,561
326231,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,政治学类,100326231,,,,,四年,5460,√√√√,2296,030200,106,法学,政治学类,,,,,,,55,343,2,0,0,1,1,,,,,90,339,1,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,10,310223291,,1,2,2,398,398,55,565,387,387,48,638,48,638,49,507,47,548,34,487,35,621
326232,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,经济学类,100326232,,,,,四年,5460,√√√√,2279,020100,101,经济学,经济学类,,,,,,,75,343,3,0,0,5,5,,,,,90,339,5,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,11,310223294,,-2,3,3,400,400,57,436,390,387,48,638,48,638,50,450,48,489,35,425,37,496
326233,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,会计学,100326233,(报考该专业须查阅院校招生章程),,,,四年,5460,√√√√,2521,120203,178,管理学,工商管理类,,,,,,,44,343,2,0,0,2,2,,,,,63,339,2,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,12,610223293,(报考该专业须查阅院校招生章程),0,2,2,401,401,58,392,395,389,50,512,50,512,52,354,51,361,0,0,0,0
326234,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,社会学类,100326234,,,,,四年,5460,√√√√,2299,030300,107,法学,社会学类,,,,,,,55,343,2,0,0,1,1,,,,,63,339,1,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,13,120326234,,1,2,2,398,398,55,565,388,388,49,575,49,575,0,0,0,0,0,0,0,0
326235,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,新闻传播学类,100326235,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,5460,√√√√,2332,050300,115,文学,新闻传播学类,,,,,,,0,343,0,0,0,1,0,,,,,0,339,0,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,14,410223292,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326425,68164,23,,,北京航空航天大学,,,,0,0,1,本科,2020,文科,本科第一批次,,,,工商管理,0,(学院路校区)(只招收该校高水平运动队入选考生),,,,四年,5000,√√√√,2520,120201,178,管理学,工商管理类,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,工科,北京,公办院校,,,,,,,,,,,1,3106,,02,0,(学院路校区)(只招收该校高水平运动队入选考生),36077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325933,67574,24,,,同济大学,(上海),,,6,6,1,本科,2020,文科,本科第一批次,,,,人文科学试验班,200325933,,,,,四年,5000,√√√√,0,,0,,,,,,,,,54,343,11,0,0,11,11,,,,,44,339,11,0,0,1,1,1,1,1,A+,工科,上海,公办院校,,,,,,,,,,,1,2102,BB,01,120325933,,0,11,11,414,399,56,511,406,394,55,270,55,270,0,0,0,0,0,0,0,0
325934,67574,24,,,同济大学,(上海),,,6,6,1,本科,2020,文科,本科第一批次,,,,社会科学试验班,200325934,,,,,四年,5000,√√√√,0,,0,,,,,,,,,54,343,5,0,0,5,5,,,,,23,339,5,0,0,1,1,1,1,1,A+,工科,上海,公办院校,,,,,,,,,,,1,2102,BB,02,120325934,,0,5,5,403,399,56,511,408,397,58,191,58,191,0,0,0,0,0,0,0,0
325935,67574,24,,,同济大学,(上海),,,6,6,1,本科,2020,文科,本科第一批次,,,,工科试验班,200325935,(建筑规划景观与设计类)(其中建筑学、城乡规划专业为五年制，建筑学专业第二学年起学费为6000元/年),,,,四年,5000,√√√√,0,,0,,,,,,,,,0,343,1,0,0,1,1,,,,,7,339,1,0,0,1,1,1,1,1,A+,工科,上海,公办院校,,,,,,,,,,,1,2102,BB,03,120325935,(建筑规划景观与设计类)(其中建筑学、城乡规划专业为五年制，建筑学专业第二学年起学费为6000元/年),0,1,1,422,422,79,0,408,408,69,30,69,30,0,0,0,0,0,0,0,0
326967,69041,25,,,华南理工大学,(广州),,,8,6,1,本科,2020,文科,本科第一批次,,,,工商管理类,100326967,(工商管理、人力资源管理、市场营销、财务管理),,,,四年,6060,√√√√,2519,120200,178,管理学,工商管理类,,,,,,,90,343,2,0,0,2,2,,,,,108,339,2,0,0,1,1,1,1,1,A+,工科,广东,公办院校,,,,,,,,,,,1,5402,AB,01,120326967,(工商管理、人力资源管理、市场营销、财务管理),0,2,2,397,395,52,761,383,382,43,1074,43,1074,0,0,0,0,0,0,0,0
326968,69041,25,,,华南理工大学,(广州),,,8,6,1,本科,2020,文科,本科第一批次,,,,行政管理,100326968,,,,,四年,6060,√√√√,310,120402,180,管理学,公共管理类,,,,,,,109,343,2,0,0,2,2,,,,,122,339,2,0,0,1,1,1,1,1,A+,工科,广东,公办院校,,,,,,,,,,,1,5402,AB,02,210233497,,0,2,2,392,392,49,1066,380,380,41,1284,41,1284,40,1260,35,1595,16,2938,23,1882
326969,69041,25,,,华南理工大学,(广州),,,8,6,1,本科,2020,文科,本科第一批次,,,,日语,100326969,,,,,四年,6850,√√√√,51,050207,114,文学,外国语言文学类,,,,,,,109,343,1,0,0,1,1,,,,,102,339,1,0,0,1,1,1,1,1,A+,工科,广东,公办院校,,,,,,,,,,,1,5402,AB,03,220233496,,0,1,1,392,392,49,1066,381,381,42,1182,42,1182,41,1131,35,1595,0,0,0,0
326970,69041,25,,,华南理工大学,(广州),,,8,6,1,本科,2020,文科,本科第一批次,,,,新闻传播学类,100326970,(新闻学、传播学、广告学),,,,四年,6060,√√√√,2332,050300,115,文学,新闻传播学类,,,,,,,109,343,1,0,0,1,1,,,,,102,339,1,0,0,1,1,1,1,1,A+,工科,广东,公办院校,,,,,,,,,,,1,5402,AB,04,120326970,(新闻学、传播学、广告学),0,1,1,392,392,49,1066,381,381,42,1182,42,1182,0,0,0,0,0,0,0,0
326971,69041,25,,,华南理工大学,(广州),,,8,6,1,本科,2020,文科,本科第一批次,,,,法学类,100326971,(法学、知识产权),,,,四年,6060,√√√√,2292,030100,105,法学,法学类,,,,,,,109,343,2,0,0,2,2,,,,,122,339,2,0,0,1,1,1,1,1,A+,工科,广东,公办院校,,,,,,,,,,,1,5402,AB,05,120326971,(法学、知识产权),0,2,2,393,392,49,1066,381,380,41,1284,41,1284,0,0,0,0,0,0,0,0
326972,69041,25,,,华南理工大学,(广州),,,8,6,1,本科,2020,文科,本科第一批次,,,,经济学类,100326972,(经济学等3个专业),,,,四年,6060,√√√√,2279,020100,101,经济学,经济学类,,,,,,,109,343,2,0,0,2,2,,,,,102,339,2,0,0,1,1,1,1,1,A+,工科,广东,公办院校,,,,,,,,,,,1,5402,AB,06,120326972,(经济学等3个专业),0,2,2,392,392,49,1066,382,381,42,1182,42,1182,0,0,0,0,0,0,0,0
326973,69041,25,,,华南理工大学,(广州),,,8,6,1,本科,2020,文科,本科第一批次,,,,旅游管理类,100326973,(旅游管理、会展经济与管理),,,,四年,6060,√√√√,2540,120900,185,管理学,旅游管理类,,,,,,,109,343,1,0,0,1,1,,,,,122,339,1,0,0,1,1,1,1,1,A+,工科,广东,公办院校,,,,,,,,,,,1,5402,AB,07,120326973,(旅游管理、会展经济与管理),0,1,1,392,392,49,1066,380,380,41,1284,41,1284,0,0,0,0,0,0,0,0
326404,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,社会科学试验班,100326404,(管理学科类),,,,四年,5000,√√√√,0,,0,,,,,,,,,25,343,1,0,0,2,3,,,,,22,339,3,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,03,120326404,(管理学科类),-1,1,1,408,408,65,143,401,400,61,128,61,128,0,0,0,0,0,0,0,0
326405,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,经济学类,100326405,,,,,四年,5000,√√√√,2279,020100,101,经济学,经济学类,,,,,,,11,343,5,0,0,4,4,,,,,15,339,4,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,04,210225880,,1,5,5,415,410,67,112,404,402,63,97,63,97,58,154,59,135,46,85,45,203
326406,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,新闻传播学类,100326406,,,,,四年,5000,√√√√,2332,050300,115,文学,新闻传播学类,,,,,,,25,343,3,0,0,3,3,,,,,22,339,3,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,05,110225872,,0,3,3,412,408,65,143,402,400,61,128,61,128,60,114,59,135,44,114,48,139
326407,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,工商管理类,100326407,,,,,四年,5000,√√√√,2519,120200,178,管理学,工商管理类,,,,,,,20,343,6,0,0,6,6,,,,,16,339,6,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,06,110225876,,0,6,6,411,409,66,123,402,401,62,112,62,112,59,133,59,135,44,114,45,203
326408,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,金融学类,100326408,,,,,四年,5000,√√√√,2286,020300,103,经济学,金融学类,,,,,,,18,343,4,0,0,4,4,,,,,15,339,4,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,07,210225878,,0,4,4,413,411,68,94,406,403,64,82,64,82,62,85,66,57,48,61,40,346
326409,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,法学,100326409,,,,,四年,5000,√√√√,2293,030101,105,法学,法学类,,,,,,,13,343,4,0,0,3,4,,,,,13,339,4,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,08,110225873,,1,4,4,413,412,69,81,407,404,65,69,65,69,63,78,62,90,46,85,51,83
326410,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,社会学类,100326410,,,,,四年,5000,√√√√,2299,030300,107,法学,社会学类,,,,,,,25,343,2,0,0,2,2,,,,,16,339,2,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,09,210225879,,0,2,2,411,408,65,143,401,401,62,112,62,112,60,114,59,135,46,85,45,203
326411,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,人力资源管理,100326411,,,,,四年,5000,√√√√,302,120206,178,管理学,工商管理类,,,,,,,20,343,1,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,10,210225882,,36077,1,1,409,409,66,123,0,0,0,0,0,0,59,133,59,135,43,138,47,156
326412,68148,26,,,中国人民大学,(北京),,,9,8,1,本科,2020,文科,本科第一批次,,,,人文科学试验班,200326412,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,5000,√√√√,0,,0,,,,,,,,,31,343,0,0,0,4,3,,,,,22,339,3,0,0,1,1,1,1,1,A+,综合,北京,公办院校,,,,,,,,,,,1,3102,A+A,11,310225881,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),-3,1,0,411,407,64,168,402,400,61,128,61,128,58,154,59,135,44,114,41,305
326650,68508,27,,,大连理工大学,,,,8,6,1,本科,2020,文科,本科第一批次,,,,新闻传播学类,200326650,(主校区),,,,四年,4600,√√√√,2332,050300,115,文学,新闻传播学类,,,,,,,239,343,12,0,0,4,5,,,,,238,339,5,0,0,1,1,1,1,1,A+,工科,辽宁,公办院校,,,,,,,,,,,1,4131,AB,01,310228885,(主校区),8,12,12,386,379,36,3107,372,370,31,2963,31,2963,28,3417,28,2840,13,3678,15,3396
326651,68508,27,,,大连理工大学,,,,8,6,1,本科,2020,文科,本科第一批次,,,,英语,200326651,(、翻译)(只招英语考生)(口)(主校区),,,,四年,5200,√√√√,45,050201,114,文学,外国语言文学类,,,,,,,182,343,5,0,0,3,3,,,,,186,339,3,0,0,1,1,1,1,1,A+,工科,辽宁,公办院校,,,,,,,,,,,1,4131,AB,02,310228883,(、翻译)(只招英语考生)(口)(主校区),1,4,5,386,382,39,2483,378,375,36,1975,36,1975,30,2967,26,3281,14,3413,13,3938
326652,68508,27,,,大连理工大学,,,,8,6,1,本科,2020,文科,本科第一批次,,,,日语,200326652,(只招英语考生)(口)(主校区),,,,四年,5200,√√√√,51,050207,114,文学,外国语言文学类,,,,,,,239,343,2,0,0,2,2,,,,,273,339,2,0,0,1,1,1,1,1,A+,工科,辽宁,公办院校,,,,,,,,,,,1,4131,AB,03,310228882,(只招英语考生)(口)(主校区),0,2,2,383,379,36,3107,370,369,30,3201,30,3201,28,3417,26,3281,14,3413,16,3181
327169,69374,28,,,西北工业大学,(西安),,,8,6,1,本科,2020,文科,本科第一批次,,,,经济与贸易类,200327169,(长安校区),,,,四年,3850,√√√√,2291,020400,104,经济学,经济与贸易类,,,,,,,181,343,4,0,0,5,5,,,,,248,339,5,0,0,1,1,1,1,1,A,工科,陕西,公办院校,,,,,,,,,,,1,7102,AB,01,120327169,(长安校区),-1,4,4,385,381,38,2665,375,368,29,3474,29,3474,0,0,0,0,0,0,0,0
327170,69374,28,,,西北工业大学,(西安),,,8,6,1,本科,2020,文科,本科第一批次,,,,外国语言文学类,200327170,(长安校区),,,,四年,3850,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,277,343,4,0,0,4,4,,,,,265,339,4,0,0,1,1,1,1,1,A,工科,陕西,公办院校,,,,,,,,,,,1,7102,AB,02,120327170,(长安校区),0,4,4,383,378,35,3346,373,366,27,3975,27,3975,0,0,0,0,0,0,0,0
326632,68467,29,,,东北大学,(沈阳),,,8,6,1,本科,2020,文科,本科第一批次,,,,公共管理类,200326632,(行政管理、公共事业管理等5个专业),,,,四年,4600,√√√√,2527,120400,180,管理学,公共管理类,,,,,,,253,343,4,0,0,3,3,,,,,248,339,3,0,0,1,1,1,1,1,A+,工科,辽宁,公办院校,,,,,,,,,,,1,4101,AB,01,210228584,(行政管理、公共事业管理等5个专业),1,4,4,381,376,33,3866,370,368,29,3474,29,3474,27,3638,23,4011,10,4610,0,0
326633,68467,29,,,东北大学,(沈阳),,,8,6,1,本科,2020,文科,本科第一批次,,,,外国语言文学类,100326633,(只招英语或俄语或日语或德语考生),,,,四年,5200,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,253,343,6,0,0,6,6,,,,,253,339,6,0,0,1,1,1,1,1,A+,工科,辽宁,公办院校,,,,,,,,,,,1,4101,AB,02,210228585,(只招英语或俄语或日语或德语考生),0,6,6,381,376,33,3866,369,367,28,3722,28,3722,26,3895,23,4011,11,4281,0,0
327100,69252,30,,,重庆大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,经济学类,100327100,(经济学等2个专业),,,,四年,5625,√√√√,2279,020100,101,经济学,经济学类,,,,,,,69,343,1,0,0,2,2,,,,,102,339,2,0,0,1,1,1,1,1,A+,综合,重庆,公办院校,,,,,,,,,,,1,6201,"历史A,另一门B",01,120327100,(经济学等2个专业),-1,1,1,396,396,53,692,382,381,42,1182,42,1182,0,0,0,0,0,0,0,0
327101,69252,30,,,重庆大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,新闻传播学类,100327101,(新闻学、广播电视学),,,,四年,5625,√√√√,2332,050300,115,文学,新闻传播学类,,,,,,,130,343,4,0,0,3,3,,,,,122,339,3,0,0,1,1,1,1,1,A+,综合,重庆,公办院校,,,,,,,,,,,1,6201,"历史A,另一门B",02,120327101,(新闻学、广播电视学),1,4,4,391,390,47,1300,380,380,41,1284,41,1284,0,0,0,0,0,0,0,0
327102,69252,30,,,重庆大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,外国语言文学类,200327102,(英语、德语、日语),,,,四年,6875,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,125,343,4,0,0,3,3,,,,,122,339,3,0,0,1,1,1,1,1,A+,综合,重庆,公办院校,,,,,,,,,,,1,6201,"历史A,另一门B",03,930292360,(英语、德语、日语),1,4,4,392,391,48,1175,383,380,41,1284,41,1284,40,1260,0,0,0,0,0,0
327103,69252,30,,,重庆大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,人文科学试验班,200327103,(汉语言文学、法学、历史学、哲学)(重庆大学A校区),,,,四年,4500,√√√√,0,,0,,,,,,,,,109,343,1,0,0,2,2,,,,,122,339,2,0,0,1,1,1,1,1,A+,综合,重庆,公办院校,,,,,,,,,,,1,6201,"历史A,另一门B",04,120327103,(汉语言文学、法学、历史学、哲学)(重庆大学A校区),-1,1,1,393,393,50,957,381,380,41,1284,41,1284,0,0,0,0,0,0,0,0
327104,69252,30,,,重庆大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,公共管理类,100327104,(行政管理、城市管理),,,,四年,5625,√√√√,2527,120400,180,管理学,公共管理类,,,,,,,125,343,2,0,0,2,2,,,,,121,339,2,0,0,1,1,1,1,1,A+,综合,重庆,公办院校,,,,,,,,,,,1,6201,"历史A,另一门B",05,310234986,(行政管理、城市管理),0,2,2,391,391,48,1175,380,379,40,1406,40,1406,40,1260,39,1169,27,1077,22,2023
327105,69252,30,,,重庆大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,法学类,100327105,(法学、知识产权),,,,四年,5625,√√√√,2292,030100,105,法学,法学类,,,,,,,125,343,2,0,0,2,2,,,,,108,339,2,0,0,1,1,1,1,1,A+,综合,重庆,公办院校,,,,,,,,,,,1,6201,"历史A,另一门B",06,120327105,(法学、知识产权),0,2,2,392,391,48,1175,383,382,43,1074,43,1074,0,0,0,0,0,0,0,0
327106,69252,30,,,重庆大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,风景园林,100327106,(重庆大学B校区),,,,五年,5500,√√√√,243,082803,156,工学,建筑类,,,,,,,125,343,1,0,0,1,1,,,,,108,339,1,0,0,1,1,1,1,1,A+,综合,重庆,公办院校,,,,,,,,,,,1,6201,"历史A,另一门B",07,120327106,(重庆大学B校区),0,1,1,391,391,48,1175,382,382,43,1074,43,1074,0,0,0,0,0,0,0,0
