zyzsm,zyzDTO,sxkm,zxkm,zxkmyq,sftj,zssftj,pcdm,pcmc,kldm,kb,yxdh,yxlqfspmxx,zydm,zymc,jhs,zydh,xn,xf,tishi,status,xh,ppkmz,kskldm,zyzmc,zyzdh,zysl
,"[{'zydm': '050103', 'zymc': '汉语国际教育(师范)', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '4000', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '050101', 'zymc': '汉语言文学(师范)', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4000', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '060101', 'zymc': '历史学(师范)', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '4000', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '120210', 'zymc': '文化产业管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '05', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '120402', 'zymc': '行政管理', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '030301', 'zymc': '社会学', 'jhs': '2   ', 'zydh': '07', 'xn': '4', 'xf': '5300', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '010101', 'zymc': '哲学', 'jhs': '2   ', 'zydh': '08', 'xn': '4', 'xf': '5300', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '0201', 'zymc': '经济学类', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '10', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '6   ', 'zydh': '11', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '0502', 'zymc': '外国语言文学类', 'jhs': '4   ', 'zydh': '12', 'xn': '4', 'xf': '4000', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '101101', 'zymc': '护理学', 'jhs': '2   ', 'zydh': '13', 'xn': '4', 'xf': '7800', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '0503', 'zymc': '新闻传播学类', 'jhs': '6   ', 'zydh': '14', 'xn': '4', 'xf': '6000', 'tishi': None, 'zyzdh': '530301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5303,,101101,护理学,2   ,13,4,7800,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南师范大学01专业组(不限),530301,6
,"[{'zydm': '050103', 'zymc': '汉语国际教育(师范)', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '4000', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '050101', 'zymc': '汉语言文学(师范)', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4000', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '060101', 'zymc': '历史学(师范)', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '4000', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '120210', 'zymc': '文化产业管理', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '05', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '120402', 'zymc': '行政管理', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '030301', 'zymc': '社会学', 'jhs': '2   ', 'zydh': '07', 'xn': '4', 'xf': '5300', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '010101', 'zymc': '哲学', 'jhs': '2   ', 'zydh': '08', 'xn': '4', 'xf': '5300', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '0201', 'zymc': '经济学类', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '10', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '6   ', 'zydh': '11', 'xn': '4', 'xf': '5500', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '0502', 'zymc': '外国语言文学类', 'jhs': '4   ', 'zydh': '12', 'xn': '4', 'xf': '4000', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '101101', 'zymc': '护理学', 'jhs': '2   ', 'zydh': '13', 'xn': '4', 'xf': '7800', 'tishi': None, 'zyzdh': '530301'}, {'zydm': '0503', 'zymc': '新闻传播学类', 'jhs': '6   ', 'zydh': '14', 'xn': '4', 'xf': '6000', 'tishi': None, 'zyzdh': '530301'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5303,,0503,新闻传播学类,6   ,14,4,6000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南师范大学01专业组(不限),530301,6
,"[{'zydm': '1204', 'zymc': '公共管理类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '071102', 'zymc': '应用心理学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020304', 'zymc': '投资学', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5305,,1204,公共管理类,4   ,01,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南农业大学01专业组(不限),530501,6
,"[{'zydm': '1204', 'zymc': '公共管理类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '071102', 'zymc': '应用心理学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020304', 'zymc': '投资学', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5305,,1202,工商管理类,3   ,02,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南农业大学01专业组(不限),530501,6
,"[{'zydm': '1204', 'zymc': '公共管理类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '071102', 'zymc': '应用心理学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020304', 'zymc': '投资学', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5305,,071102,应用心理学,3   ,03,4,4500,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南农业大学01专业组(不限),530501,6
,"[{'zydm': '1204', 'zymc': '公共管理类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '071102', 'zymc': '应用心理学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020304', 'zymc': '投资学', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5305,,120801,电子商务,2   ,04,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南农业大学01专业组(不限),530501,6
,"[{'zydm': '1204', 'zymc': '公共管理类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '071102', 'zymc': '应用心理学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020304', 'zymc': '投资学', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5305,,020301,金融学,3   ,05,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南农业大学01专业组(不限),530501,6
,"[{'zydm': '1204', 'zymc': '公共管理类', 'jhs': '4   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '3   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '071102', 'zymc': '应用心理学', 'jhs': '3   ', 'zydh': '03', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '120801', 'zymc': '电子商务', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}, {'zydm': '020304', 'zymc': '投资学', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530501'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5305,,020304,投资学,2   ,06,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南农业大学01专业组(不限),530501,6
,"[{'zydm': '082803', 'zymc': '风景园林', 'jhs': '5   ', 'zydh': '07', 'xn': '4', 'xf': '5900', 'tishi': None, 'zyzdh': '530502'}]",历史,生物或地理,2门科目选考其中一门,0,0,2,本科批次,1,122,5305,,082803,风景园林,5   ,07,4,5900,,0,2,"71,73,74,75,76","1,2,5,6,7,8",湖南农业大学02专业组(生物或地理),530502,6
该专业组各专业第一学年在北校区学习，第二学年起在南校区学习,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '0203', 'zymc': '金融学类', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(口)', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5306,,020101,经济学,1   ,01,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南工商大学01专业组(不限),530601,6
该专业组各专业第一学年在北校区学习，第二学年起在南校区学习,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '0203', 'zymc': '金融学类', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(口)', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5306,,020401,国际经济与贸易,1   ,02,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南工商大学01专业组(不限),530601,6
该专业组各专业第一学年在北校区学习，第二学年起在南校区学习,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '0203', 'zymc': '金融学类', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(口)', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5306,,0203,金融学类,2   ,03,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南工商大学01专业组(不限),530601,6
该专业组各专业第一学年在北校区学习，第二学年起在南校区学习,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '0203', 'zymc': '金融学类', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(口)', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5306,,1202,工商管理类,2   ,04,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南工商大学01专业组(不限),530601,6
该专业组各专业第一学年在北校区学习，第二学年起在南校区学习,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '0203', 'zymc': '金融学类', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(口)', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5306,,120601,物流管理,1   ,05,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南工商大学01专业组(不限),530601,6
该专业组各专业第一学年在北校区学习，第二学年起在南校区学习,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '0203', 'zymc': '金融学类', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(口)', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5306,,030101,法学,4   ,06,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南工商大学01专业组(不限),530601,6
该专业组各专业第一学年在北校区学习，第二学年起在南校区学习,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '0203', 'zymc': '金融学类', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(口)', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5306,,1209,旅游管理类,1   ,07,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南工商大学01专业组(不限),530601,6
该专业组各专业第一学年在北校区学习，第二学年起在南校区学习,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '1   ', 'zydh': '02', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '0203', 'zymc': '金融学类', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1202', 'zymc': '工商管理类', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '120601', 'zymc': '物流管理', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '1209', 'zymc': '旅游管理类', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530601'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)(口)', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530601'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5306,,050201,英语(只招英语考生)(口),3   ,08,4,4500,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",湖南工商大学01专业组(不限),530601,6
,"[{'zydm': '070503', 'zymc': '人文地理与城乡规划(第一学年在北校区学习，第二学年起在南校区学习)', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530602'}]",历史,化学或地理,2门科目选考其中一门,0,0,2,本科批次,1,122,5306,,070503,人文地理与城乡规划(第一学年在北校区学习，第二学年起在南校区学习),2   ,09,4,4500,,0,2,"71,72,73,75,76","1,2,5,6,7,8",湖南工商大学02专业组(化学或地理),530602,6
,"[{'zydm': '120203', 'zymc': '会计学', 'jhs': '2   ', 'zydh': '01', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530701'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530701'}, {'zydm': '050261', 'zymc': '翻译', 'jhs': '2   ', 'zydh': '03', 'xn': '4', 'xf': '4500', 'tishi': None, 'zyzdh': '530701'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530701'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530701'}, {'zydm': '020109', 'zymc': '数字经济', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '5000', 'tishi': None, 'zyzdh': '530701'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,5307,,120203,会计学,2   ,01,4,5000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长沙理工大学01专业组(不限),530701,6
