code,name,industry,area
000913,钱江摩托,摩托车,浙江
300563,神宇股份,通信设备,江苏
300306,远方信息,电器仪表,浙江
002460,赣锋锂业,小金属,江西
002470,金正大,农药化肥,山东
000965,天保基建,区域地产,天津
600167,联美控股,供气供热,辽宁
002101,广东鸿图,机械基件,广东
002170,芭田股份,农药化肥,深圳
600109,国金证券,证券,四川
603220,贝通信,通信设备,湖北
600958,东方证券,证券,上海
300055,万邦达,环境保护,北京
603922,金鸿顺,汽车配件,江苏
002097,山河智能,工程机械,湖南
600816,安信信托,多元金融,上海
300525,博思软件,软件服务,福建
603693,江苏新能,新型电力,江苏
002126,银轮股份,汽车配件,浙江
300489,中飞股份,铝,黑龙江
601877,正泰电器,电气设备,浙江
300550,和仁科技,软件服务,浙江
600243,青海华鼎,机床制造,青海
002184,海得控制,软件服务,上海
600315,上海家化,日用化工,上海
300722,新余国科,专用机械,江西
002839,张家港行,银行,江苏
002717,岭南股份,环境保护,广东
002437,誉衡药业,化学制药,黑龙江
002928,华夏航空,空运,贵州
002319,乐通股份,染料涂料,广东
002206,海 利 得,化纤,浙江
603355,莱克电气,家用电器,江苏
600873,梅花生物,食品,西藏
300491,通合科技,电气设备,河北
300504,天邑股份,通信设备,四川
002685,华东重机,工程机械,江苏
600775,南京熊猫,通信设备,江苏
002222,福晶科技,元器件,福建
601880,大连港,港口,辽宁
002109,兴化股份,化工原料,陕西
000639,西王食品,食品,山东
601886,江河集团,装修装饰,北京
603059,倍加洁,家居用品,江苏
600378,天科股份,化工原料,四川
603712,七一二,通信设备,天津
300345,红宇新材,钢加工,湖南
000570,苏常柴Ａ,机械基件,江苏
600563,法拉电子,元器件,福建
600812,华北制药,化学制药,河北
000911,*ST 南糖,食品,广西
601958,金钼股份,小金属,陕西
300368,汇金股份,专用机械,河北
600391,航发科技,航空,四川
300414,中光防雷,元器件,四川
002010,传化智联,仓储物流,浙江
601001,大同煤业,煤炭开采,山西
600527,江南高纤,化纤,江苏
000541,佛山照明,家用电器,广东
600200,江苏吴中,综合类,江苏
600797,浙大网新,软件服务,浙江
300350,华鹏飞,仓储物流,深圳
603157,拉夏贝尔,服饰,上海
300723,一品红,化学制药,广东
600068,葛洲坝,建筑施工,湖北
300367,东方网力,电脑设备,北京
002055,得润电子,元器件,深圳
601669,中国电建,建筑施工,北京
603822,嘉澳环保,环境保护,浙江
601068,中铝国际,建筑施工,北京
002947,恒铭达,元器件,江苏
603156,养元饮品,软饮料,河北
000785,武汉中商,百货,湖北
002787,华源控股,广告包装,江苏
002312,三泰控股,电脑设备,四川
002677,浙江美大,家用电器,浙江
002178,延华智能,建筑施工,上海
601988,中国银行,银行,北京
600908,无锡银行,银行,江苏
300608,思特奇,软件服务,北京
601000,唐山港,港口,河北
000687,华讯方舟,通信设备,河北
002681,奋达科技,家用电器,深圳
300259,新天科技,电器仪表,河南
600615,丰华股份,小金属,上海
300057,万顺股份,广告包装,广东
600000,浦发银行,银行,上海
600501,航天晨光,汽车配件,江苏
002255,海陆重工,专用机械,江苏
600476,湘邮科技,软件服务,湖南
300386,飞天诚信,软件服务,北京
002803,吉宏股份,广告包装,福建
600329,中新药业,中成药,天津
601398,工商银行,银行,北京
002396,星网锐捷,通信设备,福建
601377,兴业证券,证券,福建
603776,永安行,公共交通,江苏
603823,百合花,染料涂料,浙江
300554,三超新材,矿物制品,江苏
600249,两面针,日用化工,广西
300451,创业慧康,软件服务,浙江
002741,光华科技,化工原料,广东
600737,中粮糖业,食品,新疆
300394,天孚通信,通信设备,江苏
002441,众业达,批发业,广东
603227,雪峰科技,化工原料,新疆
002103,广博股份,文教休闲,浙江
300475,聚隆科技,专用机械,安徽
600475,华光股份,专用机械,江苏
300668,杰恩设计,装修装饰,深圳
601800,中国交建,建筑施工,北京
300001,特锐德,电气设备,山东
600170,上海建工,建筑施工,上海
000498,山东路桥,建筑施工,山东
300024,机器人,专用机械,辽宁
000062,深圳华强,批发业,深圳
002406,远东传动,汽车配件,河南
601788,光大证券,证券,上海
300184,力源信息,元器件,湖北
002617,露笑科技,电气设备,浙江
002535,林州重机,工程机械,河南
002649,博彦科技,软件服务,北京
603699,纽威股份,专用机械,江苏
600255,梦舟股份,铜,安徽
600169,太原重工,工程机械,山西
600197,伊力特,白酒,新疆
300251,光线传媒,影视音像,北京
300365,恒华科技,软件服务,北京
603977,国泰集团,化工原料,江西
600362,江西铜业,铜,江西
300660,江苏雷利,电气设备,江苏
002337,赛象科技,化工机械,天津
603383,顶点软件,软件服务,福建
300751,迈为股份,专用机械,江苏
601999,出版传媒,出版业,辽宁
300763,锦浪科技,电气设备,浙江
600847,万里股份,电气设备,重庆
601298,青岛港,港口,山东
300207,欣旺达,元器件,深圳
300107,建新股份,化工原料,河北
603161,科华控股,汽车配件,江苏
002315,焦点科技,互联网,江苏
600722,金牛化工,化工原料,河北
603158,腾龙股份,汽车配件,江苏
300324,旋极信息,软件服务,北京
300438,鹏辉能源,电气设备,广东
300029,天龙光电,专用机械,江苏
002324,普利特,塑料,上海
600909,华安证券,证券,安徽
300737,科顺股份,其他建材,广东
603898,好莱客,家居用品,广东
002624,完美世界,影视音像,浙江
300245,天玑科技,软件服务,上海
300496,中科创达,软件服务,北京
002029,七 匹 狼,服饰,福建
603790,雅运股份,染料涂料,上海
300268,佳沃股份,农业综合,湖南
300045,华力创通,电脑设备,北京
002920,德赛西威,汽车配件,广东
002169,智光电气,电气设备,广东
300243,瑞丰高材,化工原料,山东
300074,华平股份,通信设备,上海
300708,聚灿光电,半导体,江苏
300129,泰胜风能,电气设备,上海
002516,旷达科技,纺织,江苏
600480,凌云股份,汽车配件,河北
000926,福星股份,区域地产,湖北
002163,中航三鑫,装修装饰,深圳
000596,古井贡酒,白酒,安徽
300476,胜宏科技,元器件,广东
600477,杭萧钢构,钢加工,浙江
300499,高澜股份,专用机械,广东
002230,科大讯飞,软件服务,安徽
000555,神州信息,软件服务,深圳
600173,卧龙地产,全国地产,浙江
300571,平治信息,互联网,浙江
300746,汉嘉设计,建筑施工,浙江
601600,中国铝业,铝,北京
000677,恒天海龙,化纤,山东
601869,长飞光纤,通信设备,湖北
600999,招商证券,证券,深圳
000561,烽火电子,通信设备,陕西
002645,华宏科技,专用机械,江苏
601599,鹿港文化,影视音像,江苏
300647,超频三,元器件,深圳
601233,桐昆股份,化纤,浙江
603356,华菱精工,机械基件,安徽
002765,蓝黛传动,汽车配件,重庆
300501,海顺新材,广告包装,上海
002591,恒大高新,化工原料,江西
002760,凤形股份,机械基件,安徽
300043,星辉娱乐,文教休闲,广东
600348,阳泉煤业,煤炭开采,山西
000006,深振业Ａ,区域地产,深圳
603717,天域生态,环境保护,重庆
002655,共达电声,元器件,山东
603668,天马科技,饲料,福建
601989,中国重工,船舶,北京
300447,全信股份,电气设备,江苏
000850,华茂股份,纺织,安徽
002692,远程股份,电气设备,江苏
603959,百利科技,建筑施工,湖南
300059,东方财富,证券,上海
603348,文灿股份,汽车配件,广东
600185,格力地产,区域地产,广东
600172,黄河旋风,矿物制品,河南
600139,西部资源,汽车整车,四川
300230,永利股份,塑料,上海
603788,宁波高发,汽车配件,浙江
002706,良信电器,电气设备,上海
600405,动力源,电气设备,北京
601216,君正集团,化工原料,内蒙
300619,金银河,专用机械,广东
603578,三星新材,玻璃,浙江
600259,广晟有色,小金属,海南
600791,京能置业,全国地产,北京
300377,赢时胜,软件服务,深圳
002131,利欧股份,互联网,浙江
000851,高鸿股份,软件服务,贵州
002530,金财互联,专用机械,江苏
002789,建艺集团,装修装饰,深圳
601968,宝钢包装,广告包装,上海
000523,广州浪奇,日用化工,广东
600827,百联股份,超市连锁,上海
600486,扬农化工,农药化肥,江苏
300146,汤臣倍健,食品,广东
002284,亚太股份,汽车配件,浙江
000521,长虹美菱,家用电器,安徽
002208,合肥城建,区域地产,安徽
600160,巨化股份,化工原料,浙江
600577,精达股份,电气设备,安徽
002635,安洁科技,电脑设备,江苏
002264,新 华 都,超市连锁,福建
002289,宇顺电子,元器件,深圳
002442,龙星化工,化工原料,河北
603559,中通国脉,通信设备,吉林
000860,顺鑫农业,白酒,北京
600960,渤海汽车,汽车配件,山东
002207,ST准油,石油开采,新疆
600660,福耀玻璃,汽车配件,福建
600057,厦门象屿,仓储物流,福建
603098,森特股份,装修装饰,北京
000550,江铃汽车,汽车整车,江西
000338,潍柴动力,汽车配件,山东
600508,上海能源,煤炭开采,上海
002036,联创电子,元器件,江西
600687,ST刚泰,黄金,甘肃
002670,国盛金控,证券,广东
601128,常熟银行,银行,江苏
601117,中国化学,建筑施工,北京
600718,东软集团,软件服务,辽宁
600100,同方股份,电脑设备,北京
002456,欧菲光,元器件,深圳
300526,中潜股份,专用机械,广东
300467,迅游科技,互联网,四川
603900,莱绅通灵,服饰,江苏
002293,罗莱生活,纺织,江苏
000912,泸天化,农药化肥,四川
600231,凌钢股份,普钢,辽宁
000892,欢瑞世纪,影视音像,重庆
002518,科士达,电器仪表,深圳
002347,泰尔股份,机械基件,安徽
002107,沃华医药,中成药,山东
002379,宏创控股,铝,山东
600640,号百控股,影视音像,上海
002106,莱宝高科,元器件,深圳
002501,利源精制,铝,吉林
000415,渤海租赁,多元金融,新疆
002753,永东股份,化工原料,山西
002239,奥特佳,汽车配件,江苏
000761,本钢板材,普钢,辽宁
603299,苏盐井神,化工原料,江苏
002522,浙江众成,塑料,浙江
000638,万方发展,批发业,辽宁
600751,海航科技,水运,天津
000533,顺钠股份,电气设备,广东
300143,星普医科,医疗保健,广东
002128,露天煤业,煤炭开采,内蒙
601992,金隅集团,水泥,北京
600961,株冶集团,铅锌,湖南
002730,电光科技,电气设备,浙江
601258,庞大集团,汽车服务,河北
002422,科伦药业,化学制药,四川
603996,中新科技,家用电器,浙江
000422,*ST宜化,农药化肥,湖北
000971,ST高升,互联网,湖北
000629,攀钢钒钛,小金属,四川
000046,泛海控股,全国地产,北京
300105,龙源技术,电器仪表,山东
002005,德豪润达,家用电器,广东
000707,*ST双环,化工原料,湖北
300037,新宙邦,化工原料,深圳
300416,苏试试验,电器仪表,江苏
601688,华泰证券,证券,江苏
601919,中远海控,水运,天津
002510,天汽模,汽车配件,天津
603009,北特科技,汽车配件,上海
300401,花园生物,食品,浙江
300453,三鑫医疗,医疗保健,江西
002366,台海核电,专用机械,四川
600608,ST沪科,钢加工,上海
600063,皖维高新,化纤,安徽
603021,山东华鹏,玻璃,山东
000837,秦川机床,机床制造,陕西
300644,南京聚隆,塑料,江苏
600622,光大嘉宝,区域地产,上海
300529,健帆生物,医疗保健,广东
002831,裕同科技,广告包装,深圳
300197,铁汉生态,环境保护,深圳
300477,合纵科技,电气设备,北京
000426,兴业矿业,铅锌,内蒙
300221,银禧科技,塑料,广东
600368,五洲交通,路桥,广西
600117,西宁特钢,特种钢,青海
603577,汇金通,钢加工,山东
002296,辉煌科技,通信设备,河南
002121,科陆电子,电器仪表,深圳
000801,四川九洲,通信设备,四川
600188,兖州煤业,煤炭开采,山东
300674,宇信科技,软件服务,北京
600734,实达集团,电脑设备,福建
002075,沙钢股份,特种钢,江苏
000880,潍柴重机,机械基件,山东
002538,司尔特,农药化肥,安徽
600184,光电股份,专用机械,湖北
000408,藏格控股,农药化肥,青海
002340,格林美,小金属,深圳
300064,豫金刚石,矿物制品,河南
000722,湖南发展,水力发电,湖南
600876,洛阳玻璃,玻璃,河南
603733,仙鹤股份,造纸,浙江
600030,中信证券,证券,深圳
002759,天际股份,家用电器,广东
002612,朗姿股份,服饰,北京
000501,鄂武商Ａ,百货,湖北
300085,银之杰,软件服务,深圳
000626,远大控股,商贸代理,江苏
603722,阿科力,化工原料,江苏
300170,汉得信息,软件服务,上海
002117,东港股份,广告包装,山东
002872,天圣制药,化学制药,重庆
300590,移为通信,通信设备,上海
600939,重庆建工,建筑施工,重庆
002279,久其软件,软件服务,北京
600901,江苏租赁,多元金融,江苏
000776,广发证券,证券,广东
601588,北辰实业,区域地产,北京
000783,长江证券,证券,湖北
600576,祥源文化,影视音像,浙江
000676,智度股份,互联网,河南
601015,陕西黑猫,焦炭加工,陕西
600126,杭钢股份,普钢,浙江
000612,焦作万方,铝,河南
300679,电连技术,元器件,深圳
002693,双成药业,化学制药,海南
300163,先锋新材,其他建材,浙江
002453,华软科技,化工原料,江苏
300346,南大光电,元器件,江苏
002689,远大智能,运输设备,辽宁
300357,我武生物,生物制药,浙江
600123,兰花科创,煤炭开采,山西
002302,西部建设,水泥,新疆
002066,瑞泰科技,其他建材,北京
603305,旭升股份,汽车配件,浙江
300543,朗科智能,电气设备,深圳
300518,盛讯达,软件服务,深圳
002587,奥拓电子,元器件,深圳
603605,珀莱雅,日用化工,浙江
002123,梦网集团,互联网,深圳
000301,东方盛虹,化纤,江苏
002052,同洲电子,通信设备,深圳
600889,南京化纤,化纤,江苏
300276,三丰智能,专用机械,湖北
300665,飞鹿股份,染料涂料,湖南
300611,美力科技,机械基件,浙江
000582,北部湾港,港口,广西
600683,京投发展,区域地产,浙江
600297,广汇汽车,汽车服务,辽宁
002563,森马服饰,服饰,浙江
603507,振江股份,钢加工,江苏
002258,利尔化学,农药化肥,四川
000157,中联重科,工程机械,湖南
600712,南宁百货,百货,广西
002851,麦格米特,电气设备,深圳
002798,帝欧家居,家居用品,四川
600069,银鸽投资,造纸,河南
300726,宏达电子,元器件,湖南
002457,青龙管业,塑料,宁夏
300534,陇神戎发,中成药,甘肃
603268,松发股份,陶瓷,广东
600586,金晶科技,玻璃,山东
600456,宝钛股份,小金属,陕西
002454,松芝股份,汽车配件,上海
603126,中材节能,环境保护,天津
000410,沈阳机床,机床制造,辽宁
002576,通达动力,电气设备,江苏
601668,中国建筑,建筑施工,北京
000758,中色股份,铅锌,北京
603903,中持股份,环境保护,北京
600521,华海药业,化学制药,浙江
601595,上海电影,影视音像,上海
000919,金陵药业,化学制药,江苏
600155,华创阳安,证券,北京
603767,中马传动,汽车配件,浙江
600773,西藏城投,区域地产,西藏
300719,安达维尔,航空,北京
000635,英 力 特,化工原料,宁夏
002614,奥佳华,医疗保健,福建
002447,晨鑫科技,互联网,辽宁
600971,恒源煤电,煤炭开采,安徽
601107,四川成渝,路桥,四川
300442,普丽盛,轻工机械,上海
002900,哈三联,化学制药,黑龙江
600399,ST抚钢,特种钢,辽宁
300242,佳云科技,互联网,广东
002413,雷科防务,通信设备,江苏
600870,ST厦华,家用电器,福建
600156,华升股份,纺织,湖南
600247,*ST成城,商贸代理,吉林
600105,永鼎股份,通信设备,江苏
002426,胜利精密,元器件,江苏
002105,信隆健康,文教休闲,深圳
600161,天坛生物,生物制药,北京
300351,永贵电器,元器件,浙江
600481,双良节能,环境保护,江苏
603429,集友股份,广告包装,安徽
600768,宁波富邦,铝,浙江
002906,华阳集团,汽车配件,广东
000609,中迪投资,区域地产,北京
300088,长信科技,元器件,安徽
603528,多伦科技,软件服务,江苏
300288,朗玛信息,软件服务,贵州
002572,索菲亚,家居用品,广东
600119,长江投资,仓储物流,上海
300533,冰川网络,软件服务,深圳
603606,东方电缆,电气设备,浙江
603569,长久物流,仓储物流,北京
601606,长城军工,专用机械,安徽
601208,东材科技,化工原料,四川
603680,今创集团,运输设备,江苏
002618,丹邦科技,元器件,深圳
000981,银亿股份,汽车配件,甘肃
300089,文化长城,陶瓷,广东
000009,中国宝安,综合类,深圳
600802,福建水泥,水泥,福建
600549,厦门钨业,小金属,福建
603318,派思股份,专用机械,辽宁
300328,宜安科技,铝,广东
300364,中文在线,出版业,北京
603718,海利生物,生物制药,上海
600771,广誉远,中成药,青海
300609,汇纳科技,互联网,上海
002637,赞宇科技,日用化工,浙江
000818,航锦科技,化工原料,辽宁
600423,*ST柳化,农药化肥,广西
002589,瑞康医药,医药商业,山东
600525,长园集团,电气设备,深圳
603366,日出东方,家用电器,江苏
600550,保变电气,电气设备,河北
300445,康斯特,电器仪表,北京
300440,运达科技,软件服务,四川
002705,新宝股份,家用电器,广东
600232,金鹰股份,纺织,浙江
600193,ST创兴,装修装饰,上海
300503,昊志机电,机械基件,广东
600099,林海股份,摩托车,江苏
300136,信维通信,通信设备,深圳
000701,厦门信达,综合类,福建
601881,中国银河,证券,北京
603999,读者传媒,出版业,甘肃
300449,汉邦高科,电脑设备,北京
600678,四川金顶,水泥,四川
600409,三友化工,化工原料,河北
600229,城市传媒,出版业,山东
000935,四川双马,水泥,四川
000910,大亚圣象,家居用品,江苏
601558,ST锐电,电气设备,北京
000815,美利云,造纸,宁夏
600883,博闻科技,水泥,云南
300481,濮阳惠成,化工原料,河南
601918,新集能源,煤炭开采,安徽
000960,锡业股份,小金属,云南
002842,翔鹭钨业,小金属,广东
002292,奥飞娱乐,影视音像,广东
603056,德邦股份,仓储物流,上海
600804,鹏博士,电信运营,四川
000710,贝瑞基因,医疗保健,四川
603778,乾景园林,建筑施工,北京
601577,长沙银行,银行,湖南
000717,韶钢松山,普钢,广东
600418,江淮汽车,汽车整车,安徽
603683,晶华新材,化工原料,上海
603855,华荣股份,专用机械,上海
600250,南纺股份,商贸代理,江苏
603106,恒银金融,电脑设备,天津
300195,长荣股份,轻工机械,天津
603955,大千生态,环境保护,江苏
300469,信息发展,软件服务,上海
002775,文科园林,建筑施工,深圳
600080,金花股份,中成药,陕西
002875,安奈儿,服饰,深圳
000812,陕西金叶,广告包装,陕西
600787,中储股份,仓储物流,天津
603895,天永智能,专用机械,上海
600381,青海春天,医疗保健,青海
000502,绿景控股,医疗保健,广东
603991,至正股份,塑料,上海
600888,新疆众和,铝,新疆
300622,博士眼镜,其他商业,深圳
002125,湘潭电化,化工原料,湖南
600290,华仪电气,电气设备,浙江
601939,建设银行,银行,北京
603516,淳中科技,通信设备,北京
603659,璞泰来,化工原料,上海
000418,小天鹅Ａ,家用电器,江苏
600316,洪都航空,航空,江西
002134,天津普林,元器件,天津
300093,金刚玻璃,玻璃,广东
002812,恩捷股份,广告包装,云南
002149,西部材料,小金属,陕西
002009,天奇股份,工程机械,江苏
601607,上海医药,医药商业,上海
603050,科林电气,电气设备,河北
300062,中能电气,电气设备,福建
600716,凤凰股份,区域地产,江苏
300058,蓝色光标,广告包装,北京
300500,启迪设计,建筑施工,江苏
000777,中核科技,机械基件,江苏
300527,中国应急,专用机械,湖北
600435,北方导航,专用机械,北京
300515,三德科技,电器仪表,湖南
600986,科达股份,互联网,山东
603963,大理药业,化学制药,云南
002078,太阳纸业,造纸,山东
002056,横店东磁,元器件,浙江
603208,江山欧派,家居用品,浙江
600516,方大炭素,矿物制品,甘肃
002032,苏 泊 尔,家用电器,浙江
603538,美诺华,化学制药,浙江
600036,招商银行,银行,深圳
300210,森远股份,专用机械,辽宁
000757,浩物股份,汽车配件,四川
002142,宁波银行,银行,浙江
601238,广汽集团,汽车整车,广东
300248,新开普,软件服务,河南
300349,金卡智能,软件服务,浙江
000838,财信发展,区域地产,重庆
300605,恒锋信息,软件服务,福建
002625,光启技术,汽车配件,浙江
600581,八一钢铁,普钢,新疆
002686,亿利达,专用机械,浙江
000607,华媒控股,广告包装,浙江
600580,卧龙电驱,电气设备,浙江
300031,宝通科技,互联网,江苏
000005,世纪星源,环境保护,深圳
600396,金山股份,火力发电,辽宁
600446,金证股份,软件服务,深圳
002830,名雕股份,装修装饰,深圳
000404,长虹华意,专用机械,江西
600326,西藏天路,建筑施工,西藏
300002,神州泰岳,软件服务,北京
300572,安车检测,电器仪表,深圳
601225,陕西煤业,煤炭开采,陕西
603618,杭电股份,电气设备,浙江
002305,南国置业,区域地产,湖北
300549,优德精密,专用机械,江苏
002777,久远银海,软件服务,四川
002204,大连重工,专用机械,辽宁
603713,密尔克卫,仓储物流,上海
600332,白云山,中成药,广东
300027,华谊兄弟,影视音像,浙江
300678,中科信息,软件服务,四川
002307,北新路桥,建筑施工,新疆
600730,中国高科,综合类,北京
000686,东北证券,证券,吉林
002485,希努尔,服饰,山东
300553,集智股份,电器仪表,浙江
601997,贵阳银行,银行,贵州
002502,骅威文化,影视音像,广东
600756,浪潮软件,软件服务,山东
300687,赛意信息,软件服务,广东
002092,中泰化学,化工原料,新疆
600864,哈投股份,证券,黑龙江
300092,科新机电,专用机械,四川
600721,百花村,生物制药,新疆
300434,金石东方,化学制药,四川
000881,中广核技,综合类,辽宁
600856,中天能源,供气供热,吉林
600515,海航基础,全国地产,海南
002599,盛通股份,广告包装,北京
002072,凯瑞德,互联网,山东
600410,华胜天成,软件服务,北京
300051,三五互联,互联网,福建
603666,亿嘉和,专用机械,江苏
000728,国元证券,证券,安徽
600509,天富能源,火力发电,新疆
300225,金力泰,染料涂料,上海
300415,伊之密,专用机械,广东
002290,中科新材,家用电器,江苏
300576,容大感光,染料涂料,深圳
300260,新莱应材,机械基件,江苏
300025,华星创业,通信设备,浙江
601898,中煤能源,煤炭开采,北京
601618,中国中冶,建筑施工,北京
600560,金自天正,电气设备,北京
300421,力星股份,机械基件,江苏
000150,宜华健康,医疗保健,广东
600978,宜华生活,家居用品,广东
300295,三六五网,互联网,江苏
603180,金牌厨柜,家居用品,福建
002766,索菱股份,汽车配件,深圳
000531,穗恒运Ａ,火力发电,广东
300296,利亚德,半导体,北京
600355,精伦电子,元器件,湖北
002012,凯恩股份,造纸,浙江
600662,强生控股,公共交通,上海
002420,毅昌股份,塑料,广东
300269,联建光电,半导体,深圳
300698,万马科技,通信设备,浙江
600985,淮北矿业,煤炭开采,安徽
300004,南风股份,电气设备,广东
600084,中葡股份,红黄药酒,新疆
002228,合兴包装,广告包装,福建
600356,恒丰纸业,造纸,黑龙江
600373,中文传媒,出版业,江西
600742,一汽富维,汽车配件,吉林
002762,金发拉比,服饰,广东
000887,中鼎股份,橡胶,安徽
603888,新华网,互联网,北京
002827,高争民爆,化工原料,西藏
603333,尚纬股份,电气设备,四川
002853,皮阿诺,家居用品,广东
001872,招商港口,港口,深圳
300313,天山生物,农业综合,新疆
300356,光一科技,电气设备,江苏
603843,正平股份,建筑施工,青海
300232,洲明科技,半导体,深圳
000656,金科股份,区域地产,重庆
000875,吉电股份,火力发电,吉林
002581,未名医药,生物制药,山东
300465,高伟达,软件服务,北京
603809,豪能股份,汽车配件,四川
600176,中国巨石,玻璃,浙江
002731,萃华珠宝,服饰,辽宁
002225,濮耐股份,其他建材,河南
300246,宝莱特,医疗保健,广东
600708,光明地产,全国地产,上海
000762,西藏矿业,小金属,西藏
002858,力盛赛车,文教休闲,上海
600071,凤凰光学,元器件,江西
300546,雄帝科技,元器件,深圳
300235,方直科技,软件服务,深圳
300456,耐威科技,元器件,北京
300247,融捷健康,医疗保健,安徽
000670,ST盈方,元器件,湖北
601689,拓普集团,汽车配件,浙江
002137,麦达数字,互联网,深圳
603040,新坐标,机械基件,浙江
600276,恒瑞医药,化学制药,江苏
300519,新光药业,中成药,浙江
600408,ST安泰,焦炭加工,山西
002698,博实股份,化工机械,黑龙江
300253,卫宁健康,软件服务,上海
002227,奥 特 迅,电气设备,深圳
601801,皖新传媒,出版业,安徽
300520,科大国创,软件服务,安徽
002322,理工环科,软件服务,浙江
601633,长城汽车,汽车整车,河北
600051,宁波联合,综合类,浙江
600565,迪马股份,全国地产,重庆
600664,哈药股份,化学制药,黑龙江
600268,国电南自,电气设备,江苏
002657,中科金财,软件服务,北京
300738,奥飞数据,电信运营,广东
600845,宝信软件,软件服务,上海
000970,中科三环,元器件,北京
000537,广宇发展,区域地产,天津
603515,欧普照明,电气设备,上海
600735,新华锦,商贸代理,山东
300448,浩云科技,软件服务,广东
600980,北矿科技,元器件,北京
002419,天虹股份,百货,深圳
300612,宣亚国际,广告包装,北京
601838,成都银行,银行,四川
000753,漳州发展,汽车服务,福建
300694,蠡湖股份,汽车配件,江苏
002283,天润曲轴,汽车配件,山东
603801,志邦家居,家居用品,安徽
300450,先导智能,专用机械,江苏
601198,东兴证券,证券,北京
000023,深天地Ａ,其他建材,深圳
601789,宁波建工,建筑施工,浙江
603833,欧派家居,家居用品,广东
600657,信达地产,全国地产,北京
002451,摩恩电气,电气设备,上海
000014,沙河股份,全国地产,深圳
000661,长春高新,生物制药,吉林
603323,苏农银行,银行,江苏
002496,辉丰股份,农药化肥,江苏
300462,华铭智能,专用机械,上海
002189,利达光电,元器件,河南
603612,索通发展,矿物制品,山东
603527,众源新材,铜,安徽
300733,西菱动力,汽车配件,四川
600690,青岛海尔,家用电器,山东
002573,清新环境,环境保护,北京
000792,盐湖股份,化工原料,青海
002308,威创股份,电脑设备,广东
603660,苏州科达,通信设备,江苏
002628,成都路桥,建筑施工,四川
300755,华致酒行,其他商业,云南
000011,深物业A,区域地产,深圳
600490,鹏欣资源,铜,上海
300339,润和软件,软件服务,江苏
300068,南都电源,电气设备,浙江
000948,南天信息,软件服务,云南
002051,中工国际,建筑施工,北京
300231,银信科技,软件服务,北京
300320,海达股份,橡胶,江苏
002871,伟隆股份,机械基件,山东
000088,盐 田 港,港口,深圳
300007,汉威科技,电器仪表,河南
002664,长鹰信质,汽车配件,浙江
601336,新华保险,保险,北京
601908,京运通,电气设备,北京
000662,天夏智慧,软件服务,广西
600267,海正药业,化学制药,浙江
600449,宁夏建材,水泥,宁夏
300291,华录百纳,影视音像,北京
300063,天龙集团,染料涂料,广东
300690,双一科技,电气设备,山东
300596,利安隆,化工原料,天津
300399,京天利,互联网,北京
002405,四维图新,软件服务,北京
300400,劲拓股份,专用机械,深圳
600800,天津磁卡,综合类,天津
600153,建发股份,商贸代理,福建
300359,全通教育,文教休闲,广东
600275,ST昌鱼,农业综合,湖北
300336,新文化,影视音像,上海
600594,益佰制药,中成药,贵州
002333,罗普斯金,铝,江苏
300181,佐力药业,中成药,浙江
002863,今飞凯达,汽车配件,浙江
002034,旺能环境,环境保护,浙江
600602,云赛智联,软件服务,上海
002375,亚厦股份,装修装饰,浙江
300711,广哈通信,通信设备,广东
601666,平煤股份,煤炭开采,河南
603117,万林物流,仓储物流,江苏
603183,建研院,建筑施工,江苏
002642,荣之联,软件服务,北京
603089,正裕工业,汽车配件,浙江
600079,人福医药,化学制药,湖北
600266,北京城建,区域地产,北京
300183,东软载波,软件服务,山东
000962,东方钽业,小金属,宁夏
000953,*ST河化,农药化肥,广西
002162,悦心健康,医疗保健,上海
600570,恒生电子,软件服务,浙江
600335,国机汽车,汽车配件,天津
300165,天瑞仪器,电器仪表,江苏
000567,海德股份,多元金融,海南
600869,智慧能源,电气设备,青海
600568,中珠医疗,区域地产,湖北
300071,华谊嘉信,广告包装,北京
603871,嘉友国际,仓储物流,北京
300198,纳川股份,塑料,福建
601388,怡球资源,铝,江苏
600828,茂业商业,百货,四川
002074,国轩高科,电气设备,江苏
603286,日盈电子,汽车配件,江苏
002786,银宝山新,专用机械,深圳
002756,永兴特钢,特种钢,浙江
300528,幸福蓝海,影视音像,江苏
000001,平安银行,银行,深圳
002718,友邦吊顶,家居用品,浙江
601126,四方股份,电气设备,北京
002195,二三四五,软件服务,上海
600182,S佳通,汽车配件,黑龙江
601890,亚星锚链,船舶,江苏
601601,中国太保,保险,上海
002008,大族激光,电器仪表,深圳
300651,金陵体育,文教休闲,江苏
000584,哈工智能,化纤,江苏
600191,华资实业,食品,内蒙
300582,英飞特,半导体,浙江
600997,开滦股份,煤炭开采,河北
600995,文山电力,水力发电,云南
603816,顾家家居,家居用品,浙江
002474,榕基软件,软件服务,福建
002001,新 和 成,化学制药,浙江
600240,华业资本,全国地产,北京
002813,路畅科技,汽车配件,深圳
002062,宏润建设,建筑施工,浙江
002701,奥瑞金,广告包装,北京
601369,陕鼓动力,机械基件,陕西
603066,音飞储存,仓储物流,江苏
000049,德赛电池,电气设备,深圳
002594,比亚迪,汽车整车,深圳
002562,兄弟科技,化学制药,浙江
002745,木林森,半导体,广东
600823,世茂股份,全国地产,上海
000909,数源科技,综合类,浙江
002116,中国海诚,建筑施工,上海
