数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297
市场类型,日期,当日资金流入,当日余额,历史累计净买额,当日成交净买额,买入成交额,卖出成交额,领涨股_股票代码,领涨股_股票名称,领涨股_涨跌幅,深证指数_点数,深证指数_涨跌幅
深股通,2017-01-20,843.0,12157.0,24658.07,818.37,1144.81,326.44,sz002302,西部建设,0.10018700000000001,9906.14,0.0140829210416673
深股通,2017-01-19,808.610000000001,12191.39,23839.7,776.84,1147.95,371.11,sz002212,南洋股份,0.048254000000000005,9768.57,-0.00369106434017768
深股通,2017-01-18,614.799999999999,12385.2,23062.86,586.37,1034.21,447.84,sz002302,西部建设,0.10021100000000001,9804.76,-0.00224183075042823
深股通,2017-01-17,584.18,12415.82,22476.49,545.7,983.35,437.65,sz300383,光环新网,0.1,9826.79,0.0117360596326499
深股通,2017-01-16,559.26,12440.74,21930.79,521.9,1154.67,632.77,sz000937,冀中能源,0.021459000000000002,9712.8,-0.0295254938401127
深股通,2017-01-13,621.0,12379.0,21408.89,608.5,1046.53,438.03,sz000002,万科A,0.069118,10008.3,-0.0121337685552495
深股通,2017-01-12,604.120000000001,12395.88,20800.39,582.75,906.52,323.77,sz000725,京东方A,0.044303999999999996,10131.23,-0.00824728745002682
深股通,2017-01-11,923.049999999999,12076.95,20217.64,893.0,1252.02,359.02,sz000825,太钢不锈,0.101075,10215.48,-0.0088159327171431
深股通,2017-01-10,953.120000000001,12046.88,19324.64,889.72,1223.54,333.82,sz002302,西部建设,0.09987,10306.34,-0.00246327112726843
深股通,2017-01-09,886.18,12113.82,18434.92,851.93,1139.37,287.44,sz002703,浙江世宝,0.100146,10331.79,0.00412367727438833
深股通,2017-01-06,644.0,12356.0,17582.99,622.72,958.65,335.93,sz002152,广电运通,0.041167999999999996,10289.36,-0.00791691052473745
深股通,2017-01-05,633.5,12366.5,16960.27,609.84,1009.3,399.46,sz002408,齐翔腾达,0.1,10371.47,-0.00129033873317639
深股通,2017-01-04,629.700000000001,12370.3,16350.43,583.47,1053.68,470.21,sz000959,首钢股份,0.100719,10384.87,0.0118894848896749
深股通,2017-01-03,615.49,12384.51,15766.96,598.66,875.35,276.69,sz000547,航天发展,0.10026,10262.85,0.00842181595222243
深股通,2016-12-30,300.0,12700.0,15168.3,196.73,559.98,363.25,sz000538,云南白药,0.09995699999999999,10177.14,0.00174123599210574
深股通,2016-12-29,348.530000000001,12651.47,14971.57,282.87,497.81,214.94,sz300058,蓝色光标,0.09988899999999999,10159.45,-0.00272009078094377
深股通,2016-12-28,384.620000000001,12615.38,14688.7,338.57,652.67,314.1,sz002421,达实智能,0.100494,10187.16,-0.00424316533682873
深股通,2016-12-22,390.07,12609.93,14350.13,367.49,562.37,194.88,sz000415,渤海金控,0.10027900000000001,10306.92,-0.000644781583874414
深股通,2016-12-21,365.610000000001,12634.39,13982.64,337.86,506.21,168.35,sz002600,江粉磁材,0.09978300000000001,10313.57,0.00666059560795014
深股通,2016-12-20,169.860000000001,12830.14,13644.78,134.21,529.42,395.21,sz002624,完美世界,0.06822700000000001,10245.33,-0.00367883024284363
深股通,2016-12-19,481.57,12518.43,13510.57,391.0,623.89,232.89,sz002697,红旗连锁,0.1,10283.16,-0.00499285905042791
深股通,2016-12-16,933.0,12067.0,13119.57,877.21,1173.17,295.96,sz002697,红旗连锁,0.081081,10334.76,0.00766859949825028
深股通,2016-12-15,758.67,12241.33,12242.36,705.89,1147.9,442.01,sz002419,天虹商场,0.100068,10256.11,0.00227600993665489
深股通,2016-12-14,873.92,12126.08,11536.47,841.79,1117.66,275.87,sz000738,中航动控,0.05749100000000001,10232.82,-0.00962614253581987
深股通,2016-12-13,1251.44,11748.56,10694.68,1207.41,1453.68,246.27,sz000930,中粮生化,0.100251,10332.28,0.00285649116506601
深股通,2016-12-12,1225.76,11774.24,9487.27,1194.53,1545.31,350.78,sz000998,隆平高科,0.035803,10302.85,-0.0451146564939266
深股通,2016-12-09,422.66,12577.34,8292.74,364.03,1988.09,1624.06,sz002602,世纪华通,0.067203,10789.62,-0.00209761105407716
深股通,2016-12-08,1708.39,11291.61,7928.71,1676.64,1810.1,133.46,sz002434,万里扬,0.1,10812.3,-0.00399973470207412
深股通,2016-12-07,1779.13,11220.87,6252.07,1725.01,1809.03,84.02,sz000898,鞍钢股份,0.100733,10855.72,0.00704560486912048
深股通,2016-12-06,1938.94,11061.06,4527.06,1857.78,2032.78,175.0,sz002602,世纪华通,0.100025,10779.77,-0.000422835725538767
深股通,2016-12-05,2710.87,10289.13,2669.28,2669.28,2669.28,0.0,sz002602,世纪华通,0.074356,10784.33,-0.0117570191603673
