数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297
市场类型,日期,当日资金流入,当日余额,历史累计净买额,当日成交净买额,买入成交额,卖出成交额,领涨股_股票代码,领涨股_股票名称,领涨股_涨跌幅,上证指数_点数,上证指数_涨跌幅
沪股通,2019-04-08,-1679.36,53679.36,441214.32,-2056.75,20018.46,22075.21,sh600409,三友化工,0.100372,3244.81,-0.000542110596722146
沪股通,2019-04-04,282.129999999997,51717.87,443271.07,-87.6500000000015,18706.82,18794.47,sh600018,上港集团,0.100496,3246.57,0.00941143550041973
沪股通,2019-04-03,2136.08,49863.92,443358.72,1730.88,17988.39,16257.51,sh603128,华贸物流,0.10024200000000001,3216.3,0.0124275218614841
沪股通,2019-04-02,596.110000000001,51403.89,441627.84,258.01,16510.41,16252.4,sh600705,中航资本,0.10081300000000001,3176.82,0.00203762348755348
沪股通,2019-04-01,564.339999999997,51435.66,441369.83,262.240000000002,20199.43,19937.19,sh600438,通威股份,0.100329,3170.36,0.0257541834370834
沪股通,2019-03-29,7077.0,44923.0,441107.59,6689.38,22129.04,15439.66,sh601881,中国银河,0.100465,3090.76,0.0319939631511817
沪股通,2019-03-28,-888.720000000001,52888.72,434418.21,-1160.92,11140.56,12301.48,sh600775,南京熊猫,0.09963100000000001,2994.94,-0.00919039805208545
沪股通,2019-03-27,490.459999999999,51509.54,435579.13,178.950000000001,11519.04,11340.09,sh603650,彤程新材,0.100083,3022.72,0.00854826332121047
沪股通,2019-03-26,1215.63,50784.37,435400.18,996.15,12121.58,11125.43,sh600337,美克家居,0.06938799999999999,2997.1,-0.0150935087725064
沪股通,2019-03-25,-7304.74,59304.74,434404.03,-7516.4,10625.05,18141.45,sh600284,浦东建设,0.10051500000000001,3043.03,-0.0196897701464169
沪股通,2019-03-22,209.0,51791.0,441920.43,-109.459999999999,12055.94,12165.4,sh600284,浦东建设,0.100709,3104.15,0.000867333449407716
沪股通,2019-03-21,-832.940000000002,52832.94,442029.89,-1201.67,11672.22,12873.89,sh603888,新华网,0.100126,3101.46,0.0035008930189217
沪股通,2019-03-20,1183.29,50816.71,443231.56,893.809999999999,13426.42,12532.61,sh600072,中船科技,0.100422,3090.64,-0.000109997476528527
沪股通,2019-03-19,199.519999999997,51800.48,442337.75,-22.3400000000001,13578.75,13601.09,sh600975,新五丰,0.100101,3090.98,-0.00175686760839939
沪股通,2019-03-18,3618.93,48381.07,442360.09,3265.96,18918.13,15652.17,sh600775,南京熊猫,0.100457,3096.42,0.024710846363862
沪股通,2019-03-15,2389.0,49611.0,439094.13,2009.07,15407.97,13398.9,sh600846,同济科技,0.100565,3021.75,0.0103855631977905
沪股通,2019-03-14,1402.28,50597.72,437085.06,1097.12,14437.53,13340.41,sh600720,祁连山,0.10012800000000001,2990.69,-0.0119790548241629
沪股通,2019-03-13,-258.0,52258.0,435987.94,-504.690000000001,15062.06,15566.75,sh600376,首开股份,0.100367,3026.95,-0.0109008564491833
沪股通,2019-03-12,945.93,51054.07,436492.63,735.610000000001,16369.74,15634.13,sh601311,骆驼股份,0.10026,3060.31,0.0110076346469596
沪股通,2019-03-11,-519.470000000001,52519.47,435757.02,-806.9,12476.84,13283.74,sh601216,内蒙君正,0.100817,3026.99,0.0192365970113068
沪股通,2019-03-08,-2053.0,54053.0,436563.92,-2277.77,15300.08,17577.85,sh601789,宁波建工,0.10101000000000002,2969.86,-0.0439605719767449
沪股通,2019-03-07,-2256.22,54256.22,438841.69,-2550.21,12633.39,15183.6,sh601326,秦港股份,0.10106400000000001,3106.42,0.00139260500950974
沪股通,2019-03-06,-478.669999999998,52478.67,441391.9,-895.380000000001,15931.46,16826.84,sh601598,中国外运,0.10052,3102.1,0.0156666939510518
沪股通,2019-03-05,2188.76,49811.24,442287.28,1912.31,15941.49,14029.18,sh600635,大众公用,0.10081300000000001,3054.25,0.00880901578158135
沪股通,2019-03-04,-584.440000000002,52584.44,440374.97,-816.190000000002,19981.8,20797.99,sh601319,中国人保,0.100457,3027.58,0.0112123874001756
沪股通,2019-03-01,1257.0,50743.0,441191.16,1026.93,14730.98,13704.05,sh600094,大名城,0.100877,2994.01,0.0180417892177699
沪股通,2019-02-28,1603.48,50396.52,440164.23,1326.6,14095.28,12768.68,sh601231,环旭电子,0.10025700000000001,2940.95,-0.00435706982822255
沪股通,2019-02-27,3215.12,48784.88,438837.63,2901.01,18247.27,15346.26,sh601990,南京证券,0.10031100000000001,2953.82,0.00418151159944525
沪股通,2019-02-26,1010.97,50989.03,435936.62,784.710000000003,19209.38,18424.67,sh601618,中国中冶,0.10091699999999999,2941.52,-0.00667279014480232
沪股通,2019-02-25,-2089.44,54089.44,435151.91,-2531.46,17615.07,20146.53,sh600635,大众公用,0.100733,2961.28,0.0560046786461881
沪股通,2019-02-22,3965.0,48035.0,437683.37,3589.82,11170.27,7580.45,sh600909,华安证券,0.100901,2804.23,0.0190529835017079
沪股通,2019-02-21,1718.56,50281.44,434093.55,1473.51,10796.27,9322.76,sh600531,豫光金铅,0.10101000000000002,2751.8,-0.00341153548069318
沪股通,2019-02-20,3228.57,48771.43,432620.04,2933.49,9834.33,6900.84,sh600685,广船国际,0.099815,2761.22,0.00202130168925651
沪股通,2019-02-19,1418.11,50581.89,429686.55,1259.4,10395.75,9136.35,sh603882,金域医学,0.10013999999999999,2755.65,0.000468348364048259
沪股通,2019-02-18,2400.61,49599.39,428427.15,2148.67,9849.9,7701.23,sh601231,环旭电子,0.100269,2754.36,0.0268305503673963
沪股通,2019-02-15,920.0,51080.0,426278.48,667.56,7989.64,7322.08,sh600975,新五丰,0.10076,2682.39,-0.0137184248262676
沪股通,2019-02-14,3323.82,48676.18,425610.92,3080.22,9823.64,6743.42,sh600975,新五丰,0.10041800000000001,2719.7,-0.000503478411066362
沪股通,2019-02-13,5459.99,46540.01,422530.7,5161.0,12305.11,7144.11,sh601881,中国银河,0.10062900000000001,2721.07,0.0184064463731667
沪股通,2019-02-12,2778.9,49221.1,417369.7,2514.2,8886.5,6372.3,sh603707,健友股份,0.10020300000000001,2671.89,0.00677870304080779
沪股通,2019-02-11,1657.51,50342.49,414855.5,1404.67,9102.77,7698.1,sh601016,节能风电,0.101215,2653.9,0.0136237076192695
沪股通,2019-02-01,2969.0,49031.0,413450.83,2752.28,7928.76,5176.48,sh603730,岱美股份,0.100106,2618.23,0.0130234429711712
沪股通,2019-01-31,5516.21,46483.79,410698.55,5289.63,10545.52,5255.89,sh600559,老白干酒,0.053364,2584.57,0.00349437211956965
沪股通,2019-01-30,208.800000000003,51791.2,405408.92,2.55999999999949,6313.44,6310.88,sh603806,福斯特,0.038462,2575.57,-0.0072005396550062
沪股通,2019-01-29,1493.36,50506.64,405406.36,1305.64,6961.31,5655.67,sh600782,新钢股份,0.07442800000000001,2594.25,-0.00105122103366218
沪股通,2019-01-28,2349.92,49650.08,404100.72,2175.94,8022.3,5846.36,sh600565,迪马股份,0.101449,2596.98,-0.0018218716848853
沪股通,2019-01-25,2227.0,49773.0,401924.78,2053.33,7008.47,4955.14,sh601811,新华文轩,0.068775,2601.72,0.0038700616200239
沪股通,2019-01-24,1584.78,50415.22,399871.45,1401.13,6499.01,5097.88,sh600748,上实发展,0.100775,2591.69,0.00414180550174353
沪股通,2019-01-23,1400.17,50599.83,398470.32,1206.2,5687.68,4481.48,sh601811,新华文轩,0.100092,2581.0,0.000503934566034881
沪股通,2019-01-22,-652.110000000001,52652.11,397264.12,-831.74,4779.83,5611.57,sh601811,新华文轩,0.1,2579.7,-0.0118022915062576
沪股通,2019-01-21,1080.01,50919.99,398095.86,927.469999999999,6606.23,5678.76,sh601598,中国外运,0.100205,2610.51,0.00558549466296355
沪股通,2019-01-18,5337.0,46663.0,397168.39,5136.13,9937.69,4801.56,sh600521,华海药业,0.099718,2596.01,0.0142090293947588
沪股通,2019-01-17,1695.31,50304.69,392032.26,1527.03,6807.13,5280.1,sh600635,大众公用,0.061602,2559.64,-0.00419386715011562
沪股通,2019-01-16,2246.45,49753.55,390505.23,2035.73,6169.44,4133.71,sh603180,金牌厨柜,0.100053,2570.42,3.11242870592712e-05
沪股通,2019-01-15,3102.56,48897.44,388469.5,2907.87,7762.77,4854.9,sh600809,山西汾酒,0.100087,2570.34,0.0136369372495819
沪股通,2019-01-14,-1100.9,53100.9,385561.63,-1245.16,4528.49,5773.65,sh600775,南京熊猫,0.054414,2535.76,-0.00707564716523798
沪股通,2019-01-11,2959.0,49041.0,386806.79,2791.19,7030.64,4239.45,sh601068,中铝国际,0.100707,2553.83,0.00738826870734883
沪股通,2019-01-10,993.290000000001,51006.71,384015.6,803.08,6577.05,5773.97,sh601012,隆基股份,0.099842,2535.1,-0.00363159011767305
沪股通,2019-01-09,4017.57,47982.43,383212.52,3868.85,9216.6,5347.75,sh601633,长城汽车,0.100352,2544.34,0.00707709601576914
沪股通,2019-01-08,1176.83,50823.17,379343.67,1020.61,5206.22,4185.61,sh603659,璞泰来,0.050796,2526.46,-0.0026173566671536
沪股通,2019-01-07,1073.95,50926.05,378323.06,947.059999999999,5826.62,4879.56,sh601901,方正证券,0.09984400000000002,2533.09,0.00724490729143067
沪股通,2019-01-04,-350.0,52350.0,377376.0,-499.84,6246.67,6746.51,sh601375,中原证券,0.100687,2514.87,0.0204961937379278
沪股通,2019-01-03,740.699999999997,51259.3,377875.84,606.12,5618.76,5012.64,sh601901,方正证券,0.1,2464.36,-0.000377237566371436
沪股通,2019-01-02,725.190000000002,51274.81,377269.72,592.21,7666.34,7074.13,sh600775,南京熊猫,0.09987700000000001,2465.29,-0.0114719916596496
沪股通,2018-12-28,2280.0,49720.0,376677.51,2103.83,8302.48,6198.65,sh600742,一汽富维,0.050526,2493.9,0.00435344671357057
沪股通,2018-12-27,1144.23,50855.77,374573.68,1031.02,8323.16,7292.14,sh600273,嘉化能源,0.06851,2483.09,-0.00608416156651142
沪股通,2018-12-21,749.0,51251.0,373542.66,571.53,6458.67,5887.14,sh603486,科沃斯,0.062699,2516.25,-0.00789348137225137
沪股通,2018-12-20,-824.099999999999,52824.1,372971.13,-966.73,5402.06,6368.79,sh601098,中南传媒,0.042079000000000005,2536.27,-0.00521266414597027
沪股通,2018-12-19,-114.25,52114.25,373937.86,-292.73,4182.49,4475.22,sh603421,鼎信通讯,0.063937,2549.56,-0.0105136514466459
沪股通,2018-12-18,-1526.41,53526.41,374230.59,-1688.39,4742.47,6430.86,sh600612,老凤祥,0.057107000000000005,2576.65,-0.00820640731032295
沪股通,2018-12-17,1182.1,50817.9,375918.98,991.33,5791.67,4800.34,sh603650,彤程新材,0.082769,2597.97,0.00163084966110713
沪股通,2018-12-14,-301.0,52301.0,374927.65,-863.970000000001,9167.21,10031.18,sh600809,山西汾酒,0.015877,2593.74,-0.0153034300791558
沪股通,2018-12-13,3650.32,48349.68,375791.62,3456.43,8080.19,4623.76,sh600466,蓝光发展,0.10093500000000001,2634.05,0.0122590934419615
沪股通,2018-12-12,1329.86,50670.14,372335.19,1174.13,4129.11,2954.98,sh603997,继峰股份,0.073171,2602.15,0.00310706259227704
沪股通,2018-12-11,160.559999999998,51839.44,371161.06,2.46999999999935,4278.86,4276.39,sh600775,南京熊猫,0.099338,2594.09,0.00367951466002222
沪股通,2018-12-10,-1594.83,53594.83,371158.59,-1746.22,4469.57,6215.79,sh603444,吉比特,0.092647,2584.58,-0.0081776283726481
沪股通,2018-12-07,-354.0,52354.0,372904.81,-546.2,4386.62,4932.82,sh603806,福斯特,0.071267,2605.89,0.000272533951588772
沪股通,2018-12-06,-2464.69,54464.69,373451.01,-2638.42,5559.94,8198.36,sh603533,掌阅科技,0.037423000000000005,2605.18,-0.0168390067174882
沪股通,2018-12-05,1201.65,50798.35,376089.43,1025.86,6639.55,5613.69,sh601811,新华文轩,0.100264,2649.8,-0.00606160632567625
沪股通,2018-12-04,3457.9,48542.1,375063.57,3266.34,8349.45,5083.11,sh601811,新华文轩,0.099613,2665.96,0.00420370649389779
沪股通,2018-12-03,8900.84,43099.16,371797.23,8634.27,14419.5,5785.23,sh603338,浙江鼎力,0.08384499999999999,2654.8,0.0257361322004954
沪股通,2018-11-30,4252.0,47748.0,363162.96,3602.34,7944.06,4341.72,sh601066,中信建投,0.06639400000000001,2588.19,0.00808198049418876
沪股通,2018-11-29,1469.4,50530.6,359560.62,1319.5,5814.65,4495.15,sh603363,傲农生物,0.061384,2567.44,-0.0131834848985678
沪股通,2018-11-28,2067.59,49932.41,358241.12,1834.84,5718.74,3883.9,sh600483,福能股份,0.09988,2601.74,0.0105100439666288
沪股通,2018-11-27,367.459999999999,51632.54,356406.28,191.16,4360.55,4169.39,sh601811,新华文轩,0.066075,2574.68,-0.000438696953579693
沪股通,2018-11-26,1835.79,50164.21,356215.12,1626.19,5371.49,3745.3,sh600874,创业环保,0.067536,2575.81,-0.00142276737947186
沪股通,2018-11-23,-74.0,52074.0,354588.93,-299.73,4560.3,4860.03,sh600171,上海贝岭,0.1,2579.48,-0.0249297845718843
沪股通,2018-11-22,-360.599999999999,52360.6,354888.66,-576.99,3974.88,4551.87,sh600216,浙江医药,0.099773,2645.43,-0.00228927022440134
沪股通,2018-11-21,591.239999999998,51408.76,355465.65,348.96,5309.8,4960.84,sh600210,紫江企业,0.100457,2651.5,0.00213541961940401
沪股通,2018-11-20,-1897.58,53897.58,355116.69,-2092.72,4844.15,6936.87,sh600020,中原高速,0.099526,2645.85,-0.0213278293773651
沪股通,2018-11-19,1339.56,50660.44,357209.41,1142.41,6758.06,5615.65,sh600635,大众公用,0.10017899999999999,2703.51,0.00910750211824079
沪股通,2018-11-16,1057.0,50943.0,356067.0,870.24,6541.42,5671.18,sh600635,大众公用,0.10039400000000001,2679.11,0.00410018851872259
沪股通,2018-11-15,2464.32,49535.68,355196.76,2264.8,6140.33,3875.53,sh600446,金证股份,0.10018700000000001,2668.17,0.0136499711272529
沪股通,2018-11-14,-458.870000000003,52458.87,352931.96,-637.400000000001,5346.57,5983.97,sh601330,绿色动力,0.100221,2632.24,-0.00852769240040993
沪股通,2018-11-13,1377.16,50622.84,353569.36,1182.41,6947.02,5764.61,sh600446,金证股份,0.100406,2654.88,0.00926052643583783
沪股通,2018-11-12,950.809999999998,51049.19,352386.95,682.660000000001,5571.52,4888.86,sh600446,金证股份,0.10044600000000001,2630.52,0.0121783698299646
沪股通,2018-11-09,82.0,51918.0,351704.29,-126.59,5519.58,5646.17,sh601869,长飞光纤,0.050145999999999996,2598.87,-0.013947329480997
沪股通,2018-11-08,3439.72,48560.28,351830.88,3264.73,7374.1,4109.37,sh600846,同济科技,0.1,2635.63,-0.00216178151998608
沪股通,2018-11-07,1841.6,50158.4,348566.15,1617.02,7168.62,5551.6,sh603799,华友钴业,0.061224,2641.34,-0.00677606642199626
沪股通,2018-11-06,-547.459999999999,52547.46,346949.13,-764.98,5863.49,6628.47,sh600635,大众公用,0.101333,2659.36,-0.00227730610070409
沪股通,2018-11-05,678.230000000003,51321.77,347714.11,478.48,7579.2,7100.72,sh601012,隆基股份,0.1,2665.43,-0.00412855691056917
沪股通,2018-11-02,11322.0,40678.0,347235.63,11012.75,18121.98,7109.23,sh601012,隆基股份,0.10034599999999999,2676.48,0.0269507029283567
沪股通,2018-11-01,5760.62,46239.38,336222.88,5596.4,12091.54,6495.14,sh600655,豫园商城,0.099849,2606.24,0.00132934785114362
沪股通,2018-10-31,4573.19,47426.81,330626.48,4386.89,10754.29,6367.4,sh600867,通化东宝,0.100329,2602.78,0.0135238799867604
沪股通,2018-10-30,1318.27,50681.73,326239.59,938.440000000001,10073.24,9134.8,sh601375,中原证券,0.100656,2568.05,0.0102080956689352
沪股通,2018-10-29,2732.44,49267.56,325301.15,2640.84,9102.84,6462.0,sh600260,凯乐科技,0.100064,2542.1,-0.0218365815649229
沪股通,2018-10-26,-809.0,52809.0,322660.31,-881.87,6669.06,7550.93,sh601799,星宇股份,0.088116,2598.85,-0.00190106767032809
沪股通,2018-10-25,-2565.85,54565.85,323542.18,-2742.76,6570.9,9313.66,sh601375,中原证券,0.100239,2603.8,0.000195905949779017
沪股通,2018-10-24,2228.72,49771.28,326284.94,2114.31,9030.75,6916.44,sh601099,太平洋,0.101322,2603.29,0.00326419558967474
沪股通,2018-10-23,295.230000000003,51704.77,324170.63,199.490000000001,7913.22,7713.73,sh601377,兴业证券,0.074661,2594.82,-0.0226224914120412
沪股通,2018-10-22,-816.019999999997,52816.02,323971.14,-968.4,8744.7,9713.1,sh600909,华安证券,0.101176,2654.88,0.0409375526863677
沪股通,2018-10-19,3607.0,48393.0,324939.54,3449.39,12355.97,8906.58,sh603260,合盛硅业,0.10011400000000001,2550.47,0.0257599279285075
沪股通,2018-10-18,-754.839999999997,52754.84,321490.15,-858.449999999999,8847.53,9705.98,sh600729,重庆百货,0.048936,2486.42,-0.0293526336952151
沪股通,2018-10-15,-1309.97,53309.97,322348.6,-1403.31,4933.7,6337.01,sh603008,喜临门,0.100343,2568.1,-0.014887357062576
沪股通,2018-10-12,619.0,51381.0,323751.91,538.49,6818.59,6280.1,sh603639,海利尔,0.06390799999999999,2606.91,0.00907697429029279
沪股通,2018-10-11,-2168.25,54168.25,323213.42,-2248.94,8535.23,10784.17,sh600326,西藏天路,0.06727000000000001,2583.46,-0.0522334399671294
沪股通,2018-10-10,-1148.88,53148.88,325462.36,-1220.63,4947.45,6168.08,sh601003,柳钢股份,0.056136,2725.84,0.00177507616657047
沪股通,2018-10-09,-2226.59,54226.59,326682.99,-2337.37,5314.24,7651.61,sh600026,中海发展,0.065844,2721.01,0.00165653724816032
沪股通,2018-10-08,-7307.85,59307.85,329020.36,-7391.17,6228.26,13619.43,sh600026,中海发展,0.092135,2716.51,-0.0371595158346181
沪股通,2018-09-28,701.0,51299.0,336411.53,613.74,6007.49,5393.75,sh600010,包钢股份,0.099338,2821.35,0.0105954287065195
沪股通,2018-09-27,2760.13,49239.87,335797.79,2559.18,7665.11,5105.93,sh603858,步长制药,0.047985,2791.77,-0.00535839618641802
沪股通,2018-09-26,1439.81,50560.19,333238.61,1336.85,10697.03,9360.18,sh600233,圆通速递,0.09598000000000001,2806.81,0.00923002797414013
沪股通,2018-09-20,3657.95,48342.05,331901.76,3515.77,7036.56,3520.79,sh601689,拓普集团,0.10026199999999999,2729.24,-0.000589560027097837
沪股通,2018-09-19,778.589999999997,51221.41,328385.99,671.509999999999,5700.78,5029.27,sh603369,今世缘,0.073352,2730.85,0.0114446563825256
沪股通,2018-09-18,1690.99,50309.01,327714.48,1572.11,6054.54,4482.43,sh601003,柳钢股份,0.10069900000000001,2699.95,0.0181613174497226
沪股通,2018-09-17,-61.1100000000006,52061.11,326142.37,-129.13,3544.74,3673.87,sh601139,深圳燃气,0.046875,2651.79,-0.0111312480422428
沪股通,2018-09-14,1631.0,50369.0,326271.5,1545.67,5308.61,3762.94,sh600511,国药股份,0.042964,2681.64,-0.00183876899254817
沪股通,2018-09-13,2209.32,49790.68,324725.83,2111.0,6308.34,4197.34,sh601231,环旭电子,0.10059900000000001,2686.58,0.0114716634476734
沪股通,2018-09-12,-755.370000000003,52755.37,322614.83,-826.52,4285.86,5112.38,sh600372,中航电子,0.085384,2656.11,-0.00326103272290605
沪股通,2018-09-11,-394.599999999999,52394.6,323441.35,-462.91,5034.26,5497.17,sh601808,中海油服,0.06789500000000001,2664.8,-0.00175315042630019
沪股通,2018-09-10,-268.059999999998,52268.06,323904.26,-341.44,3914.88,4256.32,sh600406,国电南瑞,0.037084,2669.48,-0.0121452096362359
沪股通,2018-09-07,-5.0,52005.0,324245.7,-81.1300000000001,4982.05,5063.18,sh601330,绿色动力,0.1,2702.3,0.00397906070389622
沪股通,2018-09-06,1021.87,50978.13,324326.83,966.2,5056.56,4090.36,sh601330,绿色动力,0.09988799999999999,2691.59,-0.00471464386874431
沪股通,2018-09-05,-2359.34,54359.34,323360.63,-2421.6,3709.09,6130.69,sh601330,绿色动力,0.1,2704.34,-0.0168109998618472
沪股通,2018-09-04,1040.52,50959.48,325782.23,936.05,4858.16,3922.11,sh601360,三六零,0.09674899999999999,2750.58,0.0109713201971529
沪股通,2018-09-03,-177.360000000001,52177.36,324846.18,-253.79,4309.27,4563.06,sh600273,嘉化能源,0.097205,2720.73,-0.00165856343454728
沪股通,2018-08-31,2907.0,49093.0,325099.97,2591.95,11915.1,9323.15,sh601330,绿色动力,0.07233500000000001,2725.25,-0.00456215710768728
沪股通,2018-08-30,462.980000000003,51537.02,322508.02,389.18,5256.39,4867.21,sh601330,绿色动力,0.099791,2737.74,-0.0113928118759683
沪股通,2018-08-29,1797.22,50202.78,322118.84,1683.73,4925.91,3242.18,sh601858,中国科传,0.10048400000000002,2769.29,-0.00312817226905883
沪股通,2018-08-28,612.830000000002,51387.17,320435.11,505.18,4879.1,4373.92,sh603355,莱克电气,0.100078,2777.98,-0.00105001977776981
沪股通,2018-08-27,939.739999999998,51060.26,319929.93,689.5,6828.46,6138.96,sh600196,复星医药,0.100098,2780.9,0.0188574171163944
沪股通,2018-08-24,-235.0,52235.0,319240.43,-317.27,3767.04,4084.31,sh600446,金证股份,0.10021100000000001,2729.43,0.00176538379663951
沪股通,2018-08-23,901.940000000002,51098.06,319557.7,757.42,5502.89,4745.47,sh600872,中炬高新,0.07175200000000001,2724.62,0.0036874541831054
