,candle_end_time,open,high,low,close,amount,info,DIF,DEA,MACD,max,min,price_new_high,price_new_low,DIF_new_high,DIF_new_low,last_peak_price,last_peak_dif,last_valley_price,last_valley_dif,state,signal
2885,2017-02-22,3483.2,3489.95,3473.52,3489.76,102815994.0,,29.843303750569248,19.610483151308152,20.465641198522192,3489.76,3483.2,,,1.0,,3421.71,17.425265429048977,3316.39,-33.18647014382668,,
2886,2017-02-23,3487.57,3492.96,3460.12,3473.32,99536330.0,,30.5676689425095,21.80192030954842,17.531497265922155,3487.57,3473.32,1.0,,1.0,,3421.71,17.425265429048977,3316.39,-33.18647014382668,,
2887,2017-02-24,3468.96,3473.85,3455.25,3473.85,95535133.0,,30.829121227448468,23.607360493128432,14.443521468640071,3473.85,3468.96,,,1.0,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2888,2017-02-27,3471.13,3472.84,3441.39,3446.22,98672160.0,,28.478531180292975,24.58159463056134,7.793873099463269,3471.13,3446.22,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2889,2017-02-28,3445.03,3460.91,3441.36,3452.81,75215260.0,,26.838057141292666,25.032887132707607,3.6103400171701168,3452.81,3445.03,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2890,2017-03-01,3452.21,3472.7,3449.11,3458.44,103260354.0,,25.69605546240291,25.16552079864667,1.0610693275124774,3458.44,3452.21,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2891,2017-03-02,3463.48,3468.47,3434.0,3435.1,89898077.0,,22.64661191954201,24.661739022825742,-4.030254206567463,3463.48,3435.1,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2892,2017-03-03,3424.66,3428.88,3412.83,3427.86,80994652.0,,19.421815845567835,23.61375438737416,-8.383877083612653,3427.86,3424.66,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2893,2017-03-06,3427.25,3449.03,3425.9,3446.48,83070882.0,,18.15929110561001,22.522861731021333,-8.727141250822648,3446.48,3427.25,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2894,2017-03-07,3446.16,3454.04,3440.06,3453.96,80334720.0,,17.559885214126552,21.530266427642378,-7.94076242703165,3453.96,3446.16,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2895,2017-03-08,3452.2,3457.04,3441.26,3448.73,79587690.0,,16.472944584455945,20.518802059005093,-8.091714949098296,3452.2,3448.73,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2896,2017-03-09,3442.9,3443.05,3414.68,3426.94,84570381.0,,13.695393440588305,19.154120335321736,-10.917453789466862,3442.9,3426.94,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2897,2017-03-10,3423.98,3436.24,3423.94,3427.89,70016199.0,,11.438959998064547,17.611088267870297,-12.3442565396115,3427.89,3423.98,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2898,2017-03-13,3425.67,3458.1,3412.69,3458.1,91684124.0,,11.95065505024013,16.479001624344264,-9.056693148208268,3458.1,3425.67,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2899,2017-03-14,3456.66,3465.39,3448.9,3456.69,77077963.0,,12.10288729852391,15.603778759180194,-7.001782921312568,3456.69,3456.66,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2900,2017-03-15,3452.21,3463.92,3445.27,3463.64,79104954.0,,12.638648891354933,15.010752785615143,-4.74420778852042,3463.64,3452.21,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2901,2017-03-16,3472.27,3492.13,3472.27,3481.51,106333913.0,,14.339902003785937,14.876582629249302,-1.0733612509267303,3481.51,3472.27,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2902,2017-03-17,3485.31,3488.5,3441.47,3445.81,103755560.0,,12.66151168442184,14.43356844028381,-3.5441135117239426,3485.31,3445.81,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2903,2017-03-20,3449.05,3454.06,3429.83,3449.61,88734322.0,,11.50537668566767,13.847930089360583,-4.685106807385825,3449.61,3449.05,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2904,2017-03-21,3449.77,3466.7,3445.64,3466.35,87707855.0,,11.803842123274535,13.439112496143373,-3.2705407457376765,3466.35,3449.77,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2905,2017-03-22,3450.75,3464.33,3433.5,3450.05,104935894.0,,10.60288094620546,12.871866186155792,-4.537970479900665,3450.75,3450.05,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2906,2017-03-23,3452.41,3470.82,3435.69,3461.98,94318062.0,,10.492807306664417,12.396054410257518,-3.8064942071862014,3461.98,3452.41,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2907,2017-03-24,3464.2,3499.32,3461.11,3489.6,125645833.0,,12.49029596734681,12.414902721675379,0.15078649134286337,3489.6,3464.2,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2908,2017-03-27,3488.76,3505.98,3474.52,3478.04,107015377.0,,12.99077516341049,12.530077210022402,0.9213959067761763,3488.76,3478.04,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2909,2017-03-28,3480.25,3482.29,3461.47,3469.81,84194820.0,,12.578321255330138,12.53972601908395,0.07719047249237576,3480.25,3469.81,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2910,2017-03-29,3472.97,3483.06,3455.55,3465.19,104851706.0,,11.743283905634144,12.38043759639399,-1.2743073815196944,3472.97,3465.19,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2911,2017-03-30,3461.62,3467.3,3422.37,3436.76,116376922.0,,8.687305538713645,11.641811184857922,-5.909011292288554,3461.62,3436.76,,,,1.0,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2912,2017-03-31,3434.82,3456.31,3430.82,3456.05,91577491.0,,7.7328232792897325,10.860013603744285,-6.254380648909105,3456.05,3434.82,,,,1.0,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2913,2017-04-05,3476.42,3504.54,3475.15,3503.89,143399017.0,,10.713182497355774,10.830647382466584,-0.2349297702216191,3503.89,3476.42,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2914,2017-04-06,3507.99,3517.78,3495.72,3514.05,136767004.0,,13.73661855142609,11.411841616258487,4.6495538703352075,3514.05,3507.99,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2915,2017-04-07,3514.45,3526.81,3506.39,3517.46,140293204.0,,16.22088761314626,12.373650815636042,7.694473595020437,3517.46,3514.45,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2916,2017-04-10,3519.46,3522.8,3502.08,3505.14,141887380.0,,16.99960681975699,13.298842016460233,7.401529606593517,3519.46,3505.14,,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,,
2917,2017-04-11,3503.83,3520.13,3466.14,3517.33,165945832.0,,18.388408399639502,14.316755293096087,8.14330621308683,3517.33,3503.83,1.0,,,,3473.32,30.5676689425095,3316.39,-33.18647014382668,顶背离,0.0
2918,2017-04-12,3514.57,3523.1,3498.0,3509.44,181824537.0,,18.63754458445237,15.180913151367346,6.913262866170051,3514.57,3509.44,,,,,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2919,2017-04-13,3500.28,3518.44,3496.57,3514.57,129981813.0,,19.02957385079344,15.950645291252565,6.157857119081751,3514.57,3500.28,,,,,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2920,2017-04-14,3516.81,3517.47,3476.95,3486.5,135474078.0,,16.880655767718054,16.13664738654566,1.4880167623447846,3516.81,3486.5,,,,,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2921,2017-04-17,3475.74,3480.57,3453.68,3479.94,117164961.0,,14.481353500149453,15.80558860926642,-2.6484702182339355,3479.94,3475.74,,,,,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2922,2017-04-18,3474.89,3489.08,3462.63,3462.74,110927823.0,,11.06444883467384,14.857360654347906,-7.585823639348131,3474.89,3462.74,,,,,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2923,2017-04-19,3452.99,3459.35,3418.51,3445.88,121349264.0,,6.916338924860156,13.269156308450356,-12.705634767180399,3452.99,3445.88,,,,1.0,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2924,2017-04-20,3444.52,3465.61,3440.72,3461.55,114184208.0,,4.837605076147156,11.582846061989716,-13.49048197168512,3461.55,3444.52,,,,1.0,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2925,2017-04-21,3461.39,3475.56,3449.54,3466.79,104419110.0,,3.571843740818167,9.980645597755407,-12.81760371387448,3466.79,3461.39,,,,1.0,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2926,2017-04-24,3458.23,3458.23,3403.98,3431.26,114660791.0,,-0.2948563793493122,7.9255452023344635,-16.44080316336755,3458.23,3431.26,,,,1.0,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2927,2017-04-25,3427.73,3449.67,3422.65,3440.97,94072148.0,,-2.5463752042173837,5.831161121024095,-16.75507265048296,3440.97,3427.73,,,,1.0,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2928,2017-04-26,3440.25,3466.57,3439.15,3445.18,111940029.0,,-3.9455267028552043,3.8758235562482346,-15.642700518206878,3445.18,3440.25,,1.0,,1.0,3517.33,18.388408399639502,3316.39,-33.18647014382668,,
2929,2017-04-27,3435.1,3449.27,3399.54,3446.72,123298425.0,,-4.873915749333719,2.125875695131844,-13.999582888931126,3446.72,3435.1,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2930,2017-04-28,3439.57,3439.9,3417.24,3439.75,101632351.0,,-6.101754281482499,0.48034969980897513,-13.16420796258295,3439.75,3439.57,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2931,2017-05-02,3427.92,3436.31,3418.67,3426.58,92797462.0,,-8.044798666710449,-1.2246799734949096,-13.640237386431078,3427.92,3426.58,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2932,2017-05-03,3421.76,3432.22,3403.08,3413.13,91669624.0,,-10.54838274440499,-3.0894205276769258,-14.917924433456127,3421.76,3413.13,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2933,2017-05-04,3404.94,3421.4,3391.28,3404.39,103482075.0,,-13.08687872841756,-5.088912167825053,-15.995933121185013,3404.94,3404.39,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2934,2017-05-05,3393.48,3395.45,3366.56,3382.55,109895333.0,,-16.66881286143689,-7.4048923065474215,-18.52784110977894,3393.48,3382.55,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2935,2017-05-08,3369.11,3374.16,3339.57,3358.81,123749287.0,,-21.179002705125185,-10.159714386262975,-22.03857663772442,3369.11,3358.81,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2936,2017-05-09,3342.6,3358.05,3327.59,3352.53,76771668.0,,-24.972239731318496,-13.12221945527408,-23.700040552088833,3352.53,3342.6,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2937,2017-05-10,3350.65,3369.43,3336.0,3337.7,92082628.0,,-28.842585096782386,-16.26629258357574,-25.15258502641329,3350.65,3337.7,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2938,2017-05-11,3322.95,3359.6,3312.89,3356.65,109252890.0,,-30.034535624176442,-19.01994119169588,-22.02918886496112,3356.65,3322.95,,,,1.0,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2939,2017-05-12,3350.94,3387.27,3349.17,3385.38,93386466.0,,-28.33427423539206,-20.882807800435117,-14.902932869913883,3385.38,3350.94,,1.0,,,3517.33,18.388408399639502,3445.18,-3.9455267028552043,,
2940,2017-05-15,3391.59,3406.58,3391.59,3399.19,82977611.0,,-25.5776104779643,-21.821768335940952,-7.511684284046694,3399.19,3391.59,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2941,2017-05-16,3390.93,3428.85,3373.55,3428.65,105242416.0,,-20.776262970258813,-21.612667262804525,1.672808585091424,3428.65,3390.93,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2942,2017-05-17,3423.19,3433.97,3408.15,3409.97,99736837.0,,-18.26789939048649,-20.94371368834092,5.35162859570886,3423.19,3409.97,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2943,2017-05-18,3387.67,3409.93,3383.94,3398.11,85759589.0,,-17.04057294604445,-20.163085539881628,6.245025187674358,3398.11,3387.67,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2944,2017-05-19,3395.23,3405.94,3392.38,3403.85,71473525.0,,-15.42690609702504,-19.21584965131031,7.577887108570543,3403.85,3395.23,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2945,2017-05-22,3400.59,3424.18,3391.17,3411.24,92539559.0,,-13.397316331017919,-18.052142987251834,9.30965331246783,3411.24,3400.59,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2946,2017-05-23,3405.03,3434.77,3401.53,3424.19,116911033.0,,-10.621457496328276,-16.566005889067124,11.889096785477697,3424.19,3405.03,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2947,2017-05-24,3409.72,3424.17,3383.89,3424.17,83553161.0,,-8.327192511927024,-14.918243213639105,13.182101403424163,3424.17,3409.72,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2948,2017-05-25,3414.4,3490.42,3413.22,3485.66,130721631.0,,-1.5296094898239971,-12.240516468876084,21.421813958104174,3485.66,3414.4,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2949,2017-05-26,3479.62,3498.31,3473.04,3480.43,103241153.0,,3.396355664128805,-9.113142042275108,25.018995412807826,3480.43,3479.62,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2950,2017-05-31,3495.07,3515.08,3474.92,3492.88,104829744.0,,8.210187557805511,-5.648476122258985,27.71732736012899,3495.07,3492.88,,,,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2951,2017-06-01,3485.22,3499.81,3476.43,3497.74,103127724.0,,12.275837188944934,-2.0636134600182015,28.67890129792627,3497.74,3485.22,,,1.0,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2952,2017-06-02,3491.59,3498.12,3470.2,3486.51,82668010.0,,14.425439182698028,1.2341970685250447,26.382484228345966,3491.59,3486.51,1.0,,1.0,,3517.33,18.388408399639502,3385.38,-28.33427423539206,,
2953,2017-06-05,3480.17,3484.12,3462.31,3468.75,79738152.0,,14.528455682845106,3.8930487913890572,21.270813782912096,3480.17,3468.75,,,1.0,,3486.51,14.425439182698028,3385.38,-28.33427423539206,,
2954,2017-06-06,3464.38,3492.88,3460.45,3492.88,64089388.0,,16.36850045438041,6.388139123987328,19.960722660786164,3492.88,3464.38,,,1.0,,3486.51,14.425439182698028,3385.38,-28.33427423539206,,
2955,2017-06-07,3493.88,3537.09,3491.13,3533.87,104419968.0,,20.893452905533195,9.289201880296503,23.208502050473385,3533.87,3493.88,,,1.0,,3486.51,14.425439182698028,3385.38,-28.33427423539206,,
2956,2017-06-08,3531.24,3562.27,3528.18,3560.98,90224905.0,,26.36316262759874,12.70399402975695,27.31833719568358,3560.98,3531.24,,,1.0,,3486.51,14.425439182698028,3385.38,-28.33427423539206,,
2957,2017-06-09,3561.24,3590.89,3560.63,3576.17,101188265.0,,31.55985072747808,16.475165369301177,30.169370716353804,3576.17,3561.24,,,1.0,,3486.51,14.425439182698028,3385.38,-28.33427423539206,,
2958,2017-06-12,3570.22,3603.69,3565.9,3574.39,90381167.0,,35.12967928746957,20.206068152934854,29.847222269069434,3574.39,3570.22,1.0,,1.0,,3486.51,14.425439182698028,3385.38,-28.33427423539206,,
2959,2017-06-13,3569.16,3584.41,3559.21,3582.27,75177138.0,,38.15481927848896,23.795818378045677,28.71800180088656,3582.27,3569.16,,,1.0,,3574.39,35.12967928746957,3385.38,-28.33427423539206,,
2960,2017-06-14,3571.25,3571.25,3530.27,3535.3,83810783.0,,36.34323586087157,26.30530187461086,20.07586797252143,3571.25,3535.3,1.0,,,,3574.39,35.12967928746957,3385.38,-28.33427423539206,,
2961,2017-06-15,3530.75,3542.28,3508.95,3528.79,82632535.0,,33.99041995406742,27.842325490502173,12.296188927130494,3530.75,3528.79,,,,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2962,2017-06-16,3522.97,3536.14,3514.39,3518.76,76452707.0,,30.959576494843986,28.46577569137054,4.987601606946896,3522.97,3518.76,,,,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2963,2017-06-19,3520.06,3554.91,3520.06,3553.67,79797141.0,,31.017011659329,28.97602288496223,4.081977548733541,3553.67,3520.06,,,,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2964,2017-06-20,3560.79,3563.7,3539.51,3546.49,80509559.0,,30.135776968719256,29.207973701713637,1.8556065340112369,3560.79,3546.49,,,,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2965,2017-06-21,3567.13,3587.99,3545.57,3587.96,87859824.0,,32.410071419452834,29.84839324526148,5.123356348382707,3587.96,3567.13,,,,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2966,2017-06-22,3583.56,3635.53,3581.34,3590.34,135526987.0,,34.012438052711786,30.681202206751543,6.662471691920487,3590.34,3583.56,,,,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2967,2017-06-23,3583.44,3623.24,3569.32,3622.88,105129134.0,,37.47603085024821,32.04016793545088,10.871725829594652,3622.88,3583.44,,,,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2968,2017-06-26,3627.02,3671.94,3627.02,3668.09,134637995.0,,43.36909038278827,34.30595242491836,18.126275915739825,3668.09,3627.02,,,1.0,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2969,2017-06-27,3665.58,3676.53,3648.76,3674.72,97558702.0,,48.020814057766074,37.0489247514879,21.943778612556343,3674.72,3665.58,,,1.0,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2970,2017-06-28,3664.16,3672.19,3644.03,3646.17,97920858.0,,48.8405882867919,39.407257458548706,18.866661656486386,3664.16,3646.17,1.0,,1.0,,3535.3,36.34323586087157,3385.38,-28.33427423539206,,
2971,2017-06-29,3649.25,3669.13,3644.73,3668.83,85589498.0,,50.73390897008221,41.67258776085541,18.12264241845361,3668.83,3649.25,,,1.0,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2972,2017-06-30,3654.73,3669.76,3646.23,3666.8,81510028.0,,51.47717834906916,43.63350587849816,15.687344941142001,3666.8,3654.73,,,1.0,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2973,2017-07-03,3667.23,3667.6,3633.78,3650.85,88820860.0,,50.20051272463934,44.9469072477264,10.507210953825876,3667.23,3650.85,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2974,2017-07-04,3646.83,3646.85,3611.69,3619.98,95071413.0,,46.16562640664324,45.19065107950977,1.9499506542669423,3646.83,3619.98,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2975,2017-07-05,3611.9,3660.73,3610.46,3659.68,88232425.0,,45.645238249732756,45.28156851355437,0.7273394723567748,3659.68,3611.9,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2976,2017-07-06,3654.56,3666.77,3629.56,3660.1,102379245.0,,44.75085734902268,45.17542628064803,-0.8491378632507036,3660.1,3654.56,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2977,2017-07-07,3647.64,3657.11,3631.87,3655.93,103735497.0,,43.207500719132895,44.78184116834501,-3.1486808984242316,3655.93,3647.64,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2978,2017-07-10,3647.94,3667.85,3641.53,3653.69,120591910.0,,41.32723554506947,44.090920043689906,-5.52736899724087,3653.69,3647.94,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2979,2017-07-11,3646.88,3701.21,3645.99,3670.81,118760826.0,,40.748825673138526,43.42250116957963,-5.3473509928822125,3670.81,3646.88,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2980,2017-07-12,3672.63,3691.58,3640.59,3658.82,122287792.0,,38.874814227344814,42.51296378113267,-7.27629910757571,3672.63,3658.82,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2981,2017-07-13,3656.35,3690.48,3652.57,3686.92,125669549.0,,39.20514925725229,41.85140087635659,-5.29250323820861,3686.92,3656.35,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2982,2017-07-14,3682.62,3703.09,3672.74,3703.09,105514005.0,,40.3070909558146,41.542538892248196,-2.470895872867189,3703.09,3682.62,,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,,
2983,2017-07-17,3700.62,3716.47,3621.37,3663.56,178821600.0,,37.55770521017757,40.745572155834076,-6.375733891313004,3700.62,3663.56,1.0,,,,3646.17,48.8405882867919,3385.38,-28.33427423539206,顶背离,0.0
2984,2017-07-18,3648.49,3667.54,3622.04,3667.18,124622056.0,,35.26439495122895,39.64933671491305,-8.769883527368194,3667.18,3648.49,,,,,3663.56,37.55770521017757,3385.38,-28.33427423539206,,
2985,2017-07-19,3660.87,3731.05,3658.2,3729.75,182477787.0,,38.057107483947675,39.330890868719976,-2.547566769544602,3729.75,3660.87,,,,,3663.56,37.55770521017757,3385.38,-28.33427423539206,,
2986,2017-07-20,3725.14,3750.19,3723.07,3747.88,142410039.0,,41.25769869922351,39.71625243482069,3.082892528805644,3747.88,3725.14,,,,,3663.56,37.55770521017757,3385.38,-28.33427423539206,,
2987,2017-07-21,3738.18,3751.69,3722.07,3728.6,117941226.0,,41.75710550664235,40.124423049185026,3.2653649149146418,3738.18,3728.6,1.0,,,,3663.56,37.55770521017757,3385.38,-28.33427423539206,,
2988,2017-07-24,3724.38,3755.19,3719.85,3743.47,134868722.0,,42.85872502235043,40.67128344381811,4.37488315706463,3743.47,3724.38,,,,,3728.6,41.75710550664235,3385.38,-28.33427423539206,,
2989,2017-07-25,3742.64,3752.16,3713.28,3719.56,121672059.0,,41.32604828938838,40.80223641293217,1.047623752912429,3742.64,3719.56,,,,,3728.6,41.75710550664235,3385.38,-28.33427423539206,,
2990,2017-07-26,3722.88,3738.53,3684.18,3705.39,136325210.0,,38.523910697587326,40.346571269863205,-3.645321144551758,3722.88,3705.39,,,,,3728.6,41.75710550664235,3385.38,-28.33427423539206,,
2991,2017-07-27,3700.86,3716.69,3672.5,3712.19,145002904.0,,36.4319349695661,39.56364400980378,-6.263418080475361,3712.19,3700.86,,,,,3728.6,41.75710550664235,3385.38,-28.33427423539206,,
2992,2017-07-28,3703.49,3725.54,3696.78,3721.89,111411392.0,,35.151533074739746,38.681221822790974,-7.0593774961024565,3721.89,3703.49,,,,,3728.6,41.75710550664235,3385.38,-28.33427423539206,,
2993,2017-07-31,3722.43,3746.52,3713.66,3737.87,148429039.0,,35.02253976027714,37.94948541028821,-5.853891300022141,3737.87,3722.43,,,,,3728.6,41.75710550664235,3385.38,-28.33427423539206,,
2994,2017-08-01,3738.74,3770.4,3737.1,3770.38,152546539.0,,37.115749673330356,37.78273826289664,-1.3339771791325745,3770.38,3738.74,,,,,3728.6,41.75710550664235,3385.38,-28.33427423539206,,
2995,2017-08-02,3768.19,3784.35,3759.28,3760.85,172293383.0,,37.572529523462435,37.7406965150098,-0.3363339830947325,3768.19,3760.85,1.0,,,,3728.6,41.75710550664235,3385.38,-28.33427423539206,顶背离,0.0
2996,2017-08-03,3755.11,3766.35,3718.44,3727.83,146153944.0,,34.86815442572015,37.166188097151874,-4.596067342863449,3755.11,3727.83,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
2997,2017-08-04,3724.72,3738.73,3707.0,3707.58,157470060.0,,30.736599526625923,35.880270383046685,-10.287341712841524,3724.72,3707.58,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
2998,2017-08-07,3701.22,3730.78,3689.96,3726.79,124231530.0,,28.681773329026328,34.44057097224261,-11.517595286432567,3726.79,3701.22,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
2999,2017-08-08,3724.33,3737.33,3718.81,3732.21,137241928.0,,27.177373620605067,32.98793150191511,-11.621115762620079,3732.21,3724.33,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3000,2017-08-09,3728.03,3739.0,3713.57,3731.04,124679989.0,,25.595665887561154,31.509478379044317,-11.827624982966327,3731.04,3728.03,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3001,2017-08-10,3724.96,3746.86,3688.18,3715.92,130085128.0,,22.858593835888314,29.77930147041312,-13.841415269049612,3724.96,3715.92,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3002,2017-08-11,3687.93,3700.49,3645.09,3647.35,150387421.0,,14.98369585995215,26.82018034832093,-23.672968976737558,3687.93,3647.35,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3003,2017-08-14,3651.38,3698.37,3651.38,3694.68,115308451.0,,12.418762165301814,23.939896711717108,-23.042269092830587,3694.68,3651.38,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3004,2017-08-15,3695.78,3719.29,3692.28,3706.06,106444857.0,,11.175480641968534,21.387013497767395,-20.423065711597722,3706.06,3695.78,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3005,2017-08-16,3701.13,3707.14,3679.73,3701.42,104134141.0,,9.70390132149987,19.050391062513892,-18.692979482028043,3701.42,3701.13,,,,1.0,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3006,2017-08-17,3707.07,3722.62,3704.41,3721.28,108656251.0,,10.02464229467705,17.245241308946525,-14.441198028538949,3721.28,3707.07,,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3007,2017-08-18,3707.19,3733.49,3700.41,3724.67,96561705.0,,10.432121492525766,15.882617345662375,-10.900991706273217,3724.67,3707.19,,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3008,2017-08-21,3731.84,3744.26,3728.62,3740.99,100313073.0,,11.934367342777477,15.092967345085397,-6.317200004615838,3740.99,3731.84,,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3009,2017-08-22,3745.75,3758.29,3734.56,3752.3,100292856.0,,13.877558623256391,14.849885600719595,-1.9446539549264088,3752.3,3745.75,,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3010,2017-08-23,3747.61,3772.46,3741.72,3756.09,104961573.0,,15.544189300289872,14.988746340633652,1.110885919312441,3756.09,3747.61,,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3011,2017-08-24,3755.89,3765.71,3729.09,3734.65,89947372.0,,14.962498927021898,14.983496857911302,-0.04199586177880832,3755.89,3734.65,,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3012,2017-08-25,3736.29,3795.97,3736.29,3795.75,129940900.0,,19.210319871874617,15.828861460703965,6.762916822341303,3795.75,3736.29,,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3013,2017-08-28,3805.66,3866.94,3805.66,3842.71,185576325.0,,26.065560556623495,17.876201279887873,16.378718553471245,3842.71,3805.66,,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,,
3014,2017-08-29,3839.18,3847.93,3825.76,3834.54,128227070.0,,30.487694306137655,20.39849988513783,20.17838884199965,3839.18,3834.54,1.0,,,,3760.85,37.572529523462435,3385.38,-28.33427423539206,顶背离,0.0
