,code,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
338,300002,2019/7/23,90.9094,351.62300000000005,1.4314,3.6125,3.658,0.1882,,729526.218
339,300002,2019/7/22,89.9319,347.8421,1.4161,3.5736,3.6186,0.1902,,721681.8501
340,300002,2019/7/19,92.8645,359.1848,1.4622,3.6902,3.7366,0.1842,,745214.9539
341,300002,2019/7/18,91.8869,355.4039,1.4468,3.6513,3.6973,0.1862,,737370.5859999999
342,300002,2019/7/17,93.3532,361.0753,1.4699,3.7096,3.7563,0.1832,,749137.1379
343,300002,2019/7/16,93.84200000000001,362.9657,1.4776,3.7289999999999996,3.7760000000000002,0.1823,,753059.3219
344,300002,2019/7/15,93.5976,362.0205,1.4738,3.7193,3.7661,0.1828,,751098.2299
345,300002,2019/7/12,92.8645,359.1848,1.4622,3.6902,3.7366,0.1842,,745214.9539
346,300002,2019/7/11,91.6426,354.4587,1.443,3.6416,3.6875,0.1867,,735409.4940000001
347,300002,2019/7/10,92.6201,358.2396,1.4584,3.6805,3.7268,0.1847,,743253.8619
348,300002,2019/7/9,94.0864,363.9109,1.4815,3.7387,3.7858,0.1818,,755020.4138
349,300002,2019/7/8,92.6201,358.2396,1.4584,3.6805,3.7268,0.1847,,743253.8619
350,300002,2019/7/5,97.0189,375.2536,1.5276,3.8553,3.9038,0.1763,,778553.5176
351,300002,2019/7/4,97.5077,377.1441,1.5353,3.8747,3.9235,0.1754,,782475.7016
352,300002,2019/7/3,97.9965,379.0345,1.5430000000000001,3.8941,3.9431,0.1746,,786397.8856
353,300002,2019/7/2,99.2184,383.7606,1.5623,3.9427,3.9923,0.1724,0.1724,796203.3455
354,300002,2019/7/1,100.929,390.3772,1.5892,4.0106,4.0611,0.1695,0.1695,809930.9894
355,300002,2019/6/28,97.2633,376.1988,1.5315,3.865,3.9136,0.1759,0.1759,780514.6096
356,300002,2019/6/27,100.4403,388.4867,1.5815,3.9912,4.0415,0.1703,0.1703,806008.8054
357,300002,2019/6/26,100.1959,387.5415,1.5777,3.9815,4.0316,0.1707,0.1707,804047.7134
358,300002,2019/6/25,99.9515,386.5963,1.5738,3.9718,4.0218,0.1711,0.1711,802086.6215
359,300002,2019/6/24,101.9065,394.1581,1.6046,4.0495,4.1005,0.1679,0.1679,817775.3573
360,300002,2019/6/21,107.2829,414.95300000000003,1.6893,4.2631,4.3168,0.1595,0.1595,860919.3809999999
361,300002,2019/6/20,100.1959,387.5415,1.5777,3.9815,4.0316,0.1707,0.1707,804047.7134
362,300002,2019/6/19,98.4852,380.925,1.5507,3.9135,3.9628,0.1737,0.1737,790320.0696
363,300002,2019/6/18,96.5302,373.3632,1.5199,3.8358,3.8841,0.1772,0.1772,774631.3337
364,300002,2019/6/17,96.5302,373.3632,1.5199,3.8358,3.8841,0.1772,0.1772,774631.3337
365,300002,2019/6/14,95.3083,368.6371,1.5007,3.7873,3.835,0.1795,0.1795,764825.8738
366,300002,2019/6/13,98.7296,381.8702,1.5546,3.9232,3.9726,0.1733,0.1733,792281.1615
367,300002,2019/6/12,96.2858,372.418,1.5161,3.8261,3.8743,0.1777,0.1777,772670.2417
368,300002,2019/6/11,97.5077,377.1441,1.5353,3.8747,3.9235,0.1754,0.1754,782475.7016
369,300002,2019/6/10,93.3532,361.0753,1.4699,3.7096,3.7563,0.1832,0.1832,749137.1379
370,300002,2019/6/6,92.3757,357.2944,1.4545,3.6708,3.717,0.1852,0.1852,741292.77
371,300002,2019/6/5,97.0189,375.2536,1.5276,3.8553,3.9038,0.1763,0.1763,778553.5176
372,300002,2019/6/4,96.7746,374.3084,1.5238,3.8456,3.8939999999999997,0.1768,0.1768,776592.4257
373,300002,2019/6/3,96.5302,373.3632,1.5199,3.8358,3.8841,0.1772,0.1772,774631.3337
374,300002,2019/5/31,98.97399999999999,382.8154,1.5584,3.9330000000000003,3.9825,0.1728,0.1728,794242.2535
375,300002,2019/5/30,98.97399999999999,382.8154,1.5584,3.9330000000000003,3.9825,0.1728,0.1728,794242.2535
376,300002,2019/5/29,102.1509,395.1033,1.6084,4.0592,4.1103,0.1675,0.1675,819736.4493
377,300002,2019/5/28,101.1734,391.3224,1.5931,4.0204,4.071000000000001,0.1691,0.1691,811892.0814
378,300002,2019/5/27,102.3953,396.0485,1.6123,4.0689,4.1201,0.1671,0.1671,821697.5413
379,300002,2019/5/24,99.2184,383.7606,1.5623,3.9427,3.9923,0.1724,0.1724,796203.3455
380,300002,2019/5/23,98.97399999999999,382.8154,1.5584,3.9330000000000003,3.9825,0.1728,0.1728,794242.2535
381,300002,2019/5/22,102.8841,397.939,1.62,4.0883,4.1398,0.1663,0.1663,825619.7253
382,300002,2019/5/21,101.4178,392.2676,1.5969,4.0301,4.0808,0.1687,0.1687,813853.1734
383,300002,2019/5/20,100.4403,388.4867,1.5815,3.9912,4.0415,0.1703,0.1703,806008.8054
384,300002,2019/5/17,97.5077,377.1441,1.5353,3.8747,3.9235,0.1754,0.1754,782475.7016
385,300002,2019/5/16,103.3728,399.8294,1.6277,4.1077,4.1595,0.1655,0.1655,829541.9092
386,300002,2019/5/15,103.1284,398.8842,1.6238,4.098,4.1496,0.1659,0.1659,827580.8172
387,300002,2019/5/14,101.9065,394.1581,1.6046,4.0495,4.1005,0.1679,0.1679,817775.3573
388,300002,2019/5/13,102.1509,395.1033,1.6084,4.0592,4.1103,0.1675,0.1675,819736.4493
389,300002,2019/5/10,104.5947,404.5555,1.6469,4.1563,4.2086,0.1636,0.1636,839347.3692
390,300002,2019/5/9,101.4178,392.2676,1.5969,4.0301,4.0808,0.1687,0.1687,813853.1734
391,300002,2019/5/8,106.5498,412.1173,1.6777,4.234,4.2873,0.1606,0.1606,855036.105
392,300002,2019/5/7,97.2633,376.1988,1.5315,3.865,3.9136,0.1759,0.1759,780514.6096
393,300002,2019/5/6,97.9965,379.0345,1.5430000000000001,3.8941,3.9431,0.1746,0.1746,786397.8856
394,300002,2019/4/30,108.9936,421.5696,1.7162,4.3311,4.3856,0.157,0.157,874647.0249
395,300002,2019/4/29,108.5048,419.6791,1.7085,4.3117,4.3660000000000005,0.1577,0.1577,870724.8409
396,300002,2019/4/26,118.7688,459.3785,1.8701,4.7195,4.779,0.14400000000000002,0.14400000000000002,953090.7042
397,300002,2019/4/25,77.0985,109.0804,1.7586,4.5483,4.5586,0.1489,0.1489,921713.2325
398,300002,2019/4/24,80.2152,113.4901,1.8297,4.7322,4.7428,0.1431,0.1431,958973.9802
399,300002,2019/4/23,78.9029,111.6334,1.7998,4.6548,4.6652,0.1455,0.1455,943285.2443
400,300002,2019/4/22,80.0512,113.258,1.8259999999999998,4.7225,4.7331,0.1434,0.1434,957012.8882
401,300002,2019/4/19,82.8399,117.2034,1.8896,4.887,4.898,0.1386,0.1386,990351.4519
402,300002,2019/4/18,82.1837,116.2751,1.8746,4.8483,4.8592,0.1397,0.1397,982507.084
403,300002,2019/4/17,81.8556,115.8109,1.8671,4.8289,4.8398,0.1403,0.1403,978584.9
404,300002,2019/4/16,84.4803,119.5243,1.9269999999999998,4.9838,4.995,0.1359,0.1359,1009962.372
405,300002,2019/4/15,78.5748,111.1692,1.7923,4.6354,4.6458,0.1461,0.1461,939363.0603
406,300002,2019/4/12,79.23100000000001,112.0975,1.8072,4.6741,4.6846,0.1449,0.1449,947207.4283
407,300002,2019/4/11,79.395,112.3296,1.811,4.6838,4.6943,0.1446,0.1446,949168.5203
408,300002,2019/4/10,82.0197,116.04299999999999,1.8709,4.8386,4.8495,0.14,0.14,980545.9920000001
409,300002,2019/4/9,87.43299999999999,123.7018,1.9943,5.1579999999999995,5.1696,0.1313,0.1313,1045262.0279999999
410,300002,2019/4/8,85.4645,120.9168,1.9494,5.0418,5.0532,0.1344,0.1344,1021728.9240000001
411,300002,2019/4/4,88.4172,125.0944,2.0168,5.216,5.2278,0.1299,0.1299,1057028.5790000001
412,300002,2019/4/3,90.7138,128.3436,2.0692,5.3515,5.3636,0.1266,0.1266,1084483.867
413,300002,2019/4/2,90.3857,127.8794,2.0617,5.3322,5.3442,0.127,0.127,1080561.683
414,300002,2019/4/1,89.5655,126.719,2.043,5.2838,5.2957,0.1282,0.1282,1070756.223
415,300002,2019/3/29,87.9251,124.3981,2.0056,5.187,5.1987,0.1306,0.1306,1051145.303
416,300002,2019/3/28,82.6758,116.9713,1.8858,4.8773,4.8883,0.1389,0.1389,988390.3599
417,300002,2019/3/27,84.8083,119.9885,1.9345,5.0031,5.0144,0.1354,0.1354,1013884.556
418,300002,2019/3/26,85.7926,121.381,1.9569,5.0612,5.0726,0.1338,0.1338,1025651.108
419,300002,2019/3/25,92.3542,130.6644,2.1066,5.4483,5.4606,0.1243,0.1243,1104094.787
420,300002,2019/3/22,93.6665,132.5211,2.1365,5.5257,5.5382,0.1226,0.1226,1119783.523
421,300002,2019/3/21,88.7453,125.5585,2.0243,5.2354,5.2472,0.1294,0.1294,1060950.763
422,300002,2019/3/20,81.5276,115.3467,1.8596,4.8096,4.8204,0.1408,0.1408,974662.7159999999
423,300002,2019/3/19,81.3635,115.1147,1.8559,4.7999,4.8107,0.1411,0.1411,972701.6241
424,300002,2019/3/18,81.1995,114.8826,1.8521,4.7902,4.801,0.1414,0.1414,970740.5321
425,300002,2019/3/15,79.8872,113.0259,1.8222,4.7128,4.7234,0.1437,0.1437,955051.7962
426,300002,2019/3/14,79.7231,112.7938,1.8185,4.7031,4.7137,0.14400000000000002,0.14400000000000002,953090.7042
427,300002,2019/3/13,83.1679,117.6676,1.8969999999999998,4.9064,4.9174,0.1381,0.1381,994273.6359
428,300002,2019/3/12,89.4014,126.4869,2.0392,5.2741,5.2860000000000005,0.1284,0.1284,1068795.131
429,300002,2019/3/11,88.0891,124.6302,2.0093,5.1967,5.2084,0.1304,0.1304,1053106.395
430,300002,2019/3/8,85.7926,121.381,1.9569,5.0612,5.0726,0.1338,0.1338,1025651.108
431,300002,2019/3/7,91.53399999999999,129.504,2.0879,5.3999,5.4121,0.1254,0.1254,1094289.327
432,300002,2019/3/6,83.49600000000001,118.1318,1.9045,4.9257,4.9368,0.1375,0.1375,998195.8199
433,300002,2019/3/5,83.1679,117.6676,1.8969999999999998,4.9064,4.9174,0.1381,0.1381,994273.6359
434,300002,2019/3/4,75.6221,106.9917,1.7249,4.4612,4.4713,0.1518,0.1518,904063.4046
435,300002,2019/3/1,73.4896,103.9745,1.6763,4.3354,4.3452,0.1563,0.1563,878569.2088
436,300002,2019/2/28,71.029,100.4932,1.6202,4.1902,4.1997,0.1617,0.1617,849152.8291
437,300002,2019/2/27,76.2783,3378.9412,1.8225,4.4999,6.4072,0.1505,0.1505,911907.7726
438,300002,2019/2/26,69.3886,3073.7465,1.6579,4.0935,5.8285,0.1655,0.1655,829541.9092
439,300002,2019/2/25,68.0763,3015.6142,1.6265,4.0161,5.7183,0.1687,0.1687,813853.1734
440,300002,2019/2/22,61.8428,2739.4856,1.4776,3.6483,5.1947,0.1857,0.1857,739331.678
441,300002,2019/2/21,58.398,2586.8883,1.3953,3.4451,4.9053,0.1966,0.1966,698148.7463
442,300002,2019/2/20,59.3822,2630.4875,1.4188,3.5032,4.988,0.1934,0.1934,709915.2982
443,300002,2019/2/19,59.3822,2630.4875,1.4188,3.5032,4.988,0.1934,0.1934,709915.2982
444,300002,2019/2/18,58.8901,2608.6879,1.4069999999999998,3.4741,4.9467,0.195,0.195,704032.0223
445,300002,2019/2/15,55.6093,2463.3571,1.3286,3.2806,4.6711,0.2065,0.2065,664810.1826
446,300002,2019/2/14,55.4453,2456.0906,1.3247,3.2709,4.6573,0.2071,0.2071,662849.0906
447,300002,2019/2/13,55.4453,2456.0906,1.3247,3.2709,4.6573,0.2071,0.2071,662849.0906
448,300002,2019/2/12,54.133,2397.9583,1.2934,3.1935,4.5471,0.2121,0.2121,647160.3547
449,300002,2019/2/11,53.1487,2354.359,1.2698,3.1354,4.4644,0.21600000000000003,0.21600000000000003,635393.8028
450,300002,2019/2/1,51.6724,2288.9602,1.2346,3.0483,4.3404,0.2222,0.2222,617743.975
451,300002,2019/1/31,49.868,2209.0282,1.1915,2.9419,4.1888,0.2303,0.2303,596171.9631
452,300002,2019/1/30,49.5399,2194.4951,1.1836,2.9225,4.1613,0.2318,0.2318,592249.7792
453,300002,2019/1/29,50.6882,2245.3609,1.2111,2.9903,4.2577,0.2265,0.2265,605977.4231
454,300002,2019/1/28,53.6409,2376.1586,1.2816,3.1645,4.5057,0.2141,0.2141,641277.0788
455,300002,2019/1/25,54.9532,2434.291,1.3130000000000002,3.2419,4.6160000000000005,0.209,0.209,656965.8146
456,300002,2019/1/24,56.7576,2514.2229,1.3561,3.3483,4.7675,0.2023,0.2023,678537.8265
457,300002,2019/1/23,56.1015,2485.1567,1.3404,3.3096,4.7124,0.2047,0.2047,670693.4585
458,300002,2019/1/22,56.4295,2499.6898,1.3482,3.3289999999999997,4.74,0.2035,0.2035,674615.6425
459,300002,2019/1/21,58.233999999999995,2579.6218,1.3913,3.4354,4.8916,0.1972,0.1972,696187.6543
460,300002,2019/1/18,58.398,2586.8883,1.3953,3.4451,4.9053,0.1966,0.1966,698148.7463
461,300002,2019/1/17,57.4138,2543.2891,1.3718,3.387,4.8227,0.2,0.2,686382.1944
462,300002,2019/1/16,59.3822,2630.4875,1.4188,3.5032,4.988,0.1934,0.1934,709915.2982
463,300002,2019/1/15,60.3665,2674.0868,1.4423,3.5612,5.0707,0.1902,0.1902,721681.8501
464,300002,2019/1/14,57.0857,2528.756,1.3639,3.3677,4.7951,0.2011,0.2011,682460.0104
465,300002,2019/1/11,58.233999999999995,2579.6218,1.3913,3.4354,4.8916,0.1972,0.1972,696187.6543
466,300002,2019/1/10,56.7576,2514.2229,1.3561,3.3483,4.7675,0.2023,0.2023,678537.8265
467,300002,2019/1/9,56.5936,2506.9564,1.3522,3.3386,4.7538,0.2029,0.2029,676576.7345
468,300002,2019/1/8,56.4295,2499.6898,1.3482,3.3289999999999997,4.74,0.2035,0.2035,674615.6425
469,300002,2019/1/7,56.2655,2492.4233,1.3443,3.3193,4.7262,0.2041,0.2041,672654.5505
470,300002,2019/1/4,55.2813,2448.824,1.3208,3.2612,4.6435,0.2077,0.2077,660887.9986
471,300002,2019/1/3,53.4768,2368.8921,1.2777,3.1548,4.492,0.2147,0.2147,639315.9868
472,300002,2019/1/2,54.297,2405.2248,1.2973,3.2032,4.5609,0.2115,0.2115,649121.4467
473,300002,2018/12/28,54.133,2397.9583,1.2934,3.1935,4.5471,0.7879,0.2121,647160.3547
474,300002,2018/12/27,54.9532,2434.291,1.3130000000000002,3.2419,4.6160000000000005,0.7761,0.209,656965.8146
475,300002,2018/12/26,55.4453,2456.0906,1.3247,3.2709,4.6573,0.7692,0.2071,662849.0906
476,300002,2018/12/25,55.6093,2463.3571,1.3286,3.2806,4.6711,0.767,0.2065,664810.1826
477,300002,2018/12/24,57.0857,2528.756,1.3639,3.3677,4.7951,0.7471,0.2011,682460.0104
478,300002,2018/12/21,56.9217,2521.4894,1.36,3.358,4.7813,0.7493,0.2017,680498.9184
479,300002,2018/12/20,57.0857,2528.756,1.3639,3.3677,4.7951,0.7471,0.2011,682460.0104
480,300002,2018/12/19,56.5936,2506.9564,1.3522,3.3386,4.7538,0.7536,0.2029,676576.7345
481,300002,2018/12/18,57.0857,2528.756,1.3639,3.3677,4.7951,0.7471,0.2011,682460.0104
482,300002,2018/12/17,57.5778,2550.5556,1.3757,3.3967,4.8364,0.7407,0.1994,688343.2864
483,300002,2018/12/14,56.1015,2485.1567,1.3404,3.3096,4.7124,0.7602,0.2047,670693.4585
484,300002,2018/12/13,59.2182,2623.2209999999995,1.4149,3.4935,4.9742,0.7202,0.1939,707954.2062
485,300002,2018/12/12,58.8901,2608.6879,1.4069999999999998,3.4741,4.9467,0.7242,0.195,704032.0223
486,300002,2018/12/11,59.8744,2652.2872,1.4305,3.5322,5.0293,0.7123,0.1918,715798.5742
487,300002,2018/12/10,58.7261,2601.4214,1.4031,3.4645,4.9329,0.7263,0.1955,702070.9303
488,300002,2018/12/7,58.7261,2601.4214,1.4031,3.4645,4.9329,0.7263,0.1955,702070.9303
489,300002,2018/12/6,58.562,2594.1548,1.3992,3.4548,4.9191,0.7283,0.1961,700109.8383
490,300002,2018/12/5,61.3507,2717.6859999999997,1.4658,3.6193,5.1534,0.6952,0.1872,733448.402
491,300002,2018/12/4,60.8586,2695.8864,1.4541,3.5903,5.112,0.7008,0.1887,727565.1261
492,300002,2018/12/3,59.7103,2645.0206,1.4266,3.5225,5.0156,0.7143,0.1923,713837.4822
493,300002,2018/11/30,58.0699,2572.3552,1.3874,3.4257,4.8778,0.7345,0.1977,694226.5623
494,300002,2018/11/29,58.398,2586.8883,1.3953,3.4451,4.9053,0.7303,0.1966,698148.7463
495,300002,2018/11/28,60.3665,2674.0868,1.4423,3.5612,5.0707,0.7065,0.1902,721681.8501
496,300002,2018/11/27,58.233999999999995,2579.6218,1.3913,3.4354,4.8916,0.7324,0.1972,696187.6543
497,300002,2018/11/26,57.7419,2557.8221,1.3796,3.4064,4.8502,0.7386,0.1989,690304.3784
498,300002,2018/11/23,57.0857,2528.756,1.3639,3.3677,4.7951,0.7471,0.2011,682460.0104
499,300002,2018/11/22,61.3507,2717.6859999999997,1.4658,3.6193,5.1534,0.6952,0.1872,733448.402
500,300002,2018/11/21,62.8271,2783.0849,1.5011,3.7064,5.2774,0.6789,0.1828,751098.2299
501,300002,2018/11/20,61.3507,2717.6859999999997,1.4658,3.6193,5.1534,0.6952,0.1872,733448.402
502,300002,2018/11/19,62.8271,2783.0849,1.5011,3.7064,5.2774,0.6789,0.1828,751098.2299
503,300002,2018/11/16,63.8113,2826.6841,1.5246,3.7644,5.36,0.6684,0.1799,762864.7818
504,300002,2018/11/15,64.6315,2863.0168,1.5442,3.8128,5.4289,0.6599,0.1777,772670.2417
505,300002,2018/11/14,62.8271,2783.0849,1.5011,3.7064,5.2774,0.6789,0.1828,751098.2299
506,300002,2018/11/13,62.663000000000004,2775.8183,1.4972,3.6967,5.2636,0.6806,0.1832,749137.1379
507,300002,2018/11/12,60.6946,2688.6199,1.4501,3.5806,5.0982,0.7027,0.1892,725604.0341
508,300002,2018/11/9,58.398,2586.8883,1.3953,3.4451,4.9053,0.7303,0.1966,698148.7463
509,300002,2018/11/8,56.9217,2521.4894,1.36,3.358,4.7813,0.7493,0.2017,680498.9184
510,300002,2018/11/7,57.5778,2550.5556,1.3757,3.3967,4.8364,0.7407,0.1994,688343.2864
511,300002,2018/11/6,57.4138,2543.2891,1.3718,3.387,4.8227,0.7429,0.2,686382.1944
512,300002,2018/11/5,57.7419,2557.8221,1.3796,3.4064,4.8502,0.7386,0.1989,690304.3784
513,300002,2018/11/2,58.233999999999995,2579.6218,1.3913,3.4354,4.8916,0.7324,0.1972,696187.6543
514,300002,2018/11/1,56.5936,2506.9564,1.3522,3.3386,4.7538,0.7536,0.2029,676576.7345
515,300002,2018/10/31,55.2813,2448.824,1.3208,3.2612,4.6435,0.7715,0.2077,660887.9986
516,300002,2018/10/30,55.4453,2456.0906,1.3247,3.2709,4.6573,0.7692,0.2071,662849.0906
517,300002,2018/10/29,54.6251,,1.3047,3.2225,4.3964,0.7808,0.2102,653043.6307
518,300002,2018/10/26,55.1172,,1.3165,3.2516,4.436,0.7738,0.2083,658926.9066
519,300002,2018/10/25,53.8049,,1.2851,3.1741,4.3304,0.7927,0.2134,643238.1708
520,300002,2018/10/24,54.297,,1.2969,3.2032,4.37,0.7855,0.2115,649121.4467
521,300002,2018/10/23,53.9689,,1.2891,3.1838,4.3436,0.7903,0.2128,645199.2627
522,300002,2018/10/22,55.1172,,1.3165,3.2516,4.436,0.7738,0.2083,658926.9066
523,300002,2018/10/19,52.3286,,1.2499,3.0869999999999997,4.2116,0.815,0.2194,625588.3429
524,300002,2018/10/18,50.5241,,1.2068,2.9806,4.0664,0.8442,0.2273,604016.3311
525,300002,2018/10/17,49.7039,,1.1872,2.9322,4.0003,0.8581,0.231,594210.8712
526,300002,2018/10/16,48.0635,,1.148,2.8354,3.8683,0.8874,0.2389,574599.9513
527,300002,2018/10/15,49.2118,,1.1754,2.9032,3.9607,0.8667,0.2333,588327.5952
528,300002,2018/10/12,50.3601,,1.2029,2.9709,4.0532,0.8469,0.228,602055.2391
529,300002,2018/10/11,53.3128,,1.2734,3.1451,4.2908,0.8,0.2154,637354.8948
530,300002,2018/10/10,59.2182,,1.4144,3.4935,4.7661,0.7202,0.1939,707954.2062
531,300002,2018/10/9,58.8901,,1.4066,3.4741,4.7397,0.7242,0.195,704032.0223
532,300002,2018/10/8,59.5463,,1.4223,3.5128,4.7925,0.7163,0.1928,711876.3902
533,300002,2018/9/28,62.1709,,1.485,3.6677,5.0037,0.6859999999999999,0.1847,743253.8619
534,300002,2018/9/27,61.6788,,1.4732,3.6386,4.9641,0.6915,0.1862,737370.5859999999
535,300002,2018/9/26,63.6473,,1.5202,3.7548,5.1226,0.6701,0.1804,760903.6898
536,300002,2018/9/25,63.6473,,1.5202,3.7548,5.1226,0.6701,0.1804,760903.6898
537,300002,2018/9/21,64.3034,,1.5359,3.7935,5.1754,0.6633,0.1786,768748.0577
538,300002,2018/9/20,63.8113,,1.5241,3.7644,5.1358,0.6684,0.1799,762864.7818
539,300002,2018/9/19,63.9753,,1.5281,3.7741,5.149,0.6667,0.1795,764825.8738
540,300002,2018/9/18,64.3034,,1.5359,3.7935,5.1754,0.6633,0.1786,768748.0577
541,300002,2018/9/17,63.4832,,1.5163,3.7451,5.1094,0.6718,0.1809,758942.5978
542,300002,2018/9/14,63.9753,,1.5281,3.7741,5.149,0.6667,0.1795,764825.8738
543,300002,2018/9/13,64.9596,,1.5516,3.8322,5.2282,0.6566,0.1768,776592.4257
544,300002,2018/9/12,64.4675,,1.5398,3.8032,5.1886,0.6616,0.1781,770709.1497
545,300002,2018/9/11,64.1394,,1.5319999999999998,3.7838,5.1622,0.665,0.179,766786.9657
546,300002,2018/9/10,63.6473,,1.5202,3.7548,5.1226,0.6701,0.1804,760903.6898
547,300002,2018/9/7,65.2877,,1.5594,3.8515,5.2546,0.6533,0.1759,780514.6096
548,300002,2018/9/6,65.4517,,1.5633,3.8612,5.2678,0.6516,0.1754,782475.7016
549,300002,2018/9/5,66.1079,,1.579,3.8999,5.3206,0.6452,0.1737,790320.0696
550,300002,2018/9/4,64.4675,,1.5398,3.8032,5.1886,0.6616,0.1781,770709.1497
551,300002,2018/9/3,63.1551,,1.5085,3.7257,5.083,0.6753,0.1818,755020.4138
552,300002,2018/8/31,62.663000000000004,,1.4967,3.6967,5.0433,0.6806,0.1832,749137.1379
553,300002,2018/8/30,62.9911,,1.5046,3.7161,5.0698,0.6771,0.1823,753059.3219
554,300002,2018/8/29,66.2719,145.0679,1.5587,3.9096,4.595,0.6436,0.1733,792281.1615
555,300002,2018/8/28,66.4359,145.4269,1.5625,3.9193,4.6063,0.642,0.1728,794242.2535
556,300002,2018/8/27,66.764,146.1451,1.5703,3.9386,4.6291,0.6388,0.172,798164.4375
557,300002,2018/8/24,64.9596,142.1952,1.5278,3.8322,4.504,0.6566,0.1768,776592.4257
558,300002,2018/8/23,65.1236,142.5543,1.5317,3.8419,4.5154,0.6549,0.1763,778553.5176
559,300002,2018/8/22,64.7955,141.8362,1.524,3.8225,4.4926,0.6582,0.1772,774631.3337
560,300002,2018/8/21,66.2719,145.0679,1.5587,3.9096,4.595,0.6436,0.1733,792281.1615
561,300002,2018/8/20,66.4359,145.4269,1.5625,3.9193,4.6063,0.642,0.1728,794242.2535
562,300002,2018/8/17,64.3034,140.7589,1.5124,3.7935,4.4585,0.6633,0.1786,768748.0577
563,300002,2018/8/16,65.4517,143.2725,1.5394,3.8612,4.5381,0.6516,0.1754,782475.7016
564,300002,2018/8/15,64.7955,141.8362,1.524,3.8225,4.4926,0.6582,0.1772,774631.3337
565,300002,2018/8/14,66.2719,145.0679,1.5587,3.9096,4.595,0.6436,0.1733,792281.1615
566,300002,2018/8/13,67.4202,147.5814,1.5857,3.9773,4.6746,0.6326,0.1703,806008.8054
567,300002,2018/8/10,66.2719,145.0679,1.5587,3.9096,4.595,0.6436,0.1733,792281.1615
568,300002,2018/8/9,66.6,145.786,1.5664,3.929,4.6177,0.6404,0.1724,796203.3455
569,300002,2018/8/8,63.4832,138.9635,1.4931,3.7451,4.4016,0.6718,0.1809,758942.5978
570,300002,2018/8/7,63.9753,140.0408,1.5047,3.7741,4.4357,0.6667,0.1795,764825.8738
571,300002,2018/8/6,62.335,136.45,1.4661,3.6774,4.322,0.6842,0.1842,745214.9539
572,300002,2018/8/3,63.6473,139.3226,1.4969999999999999,3.7548,4.413,0.6701,0.1804,760903.6898
573,300002,2018/8/2,63.8113,139.6817,1.5008,3.7644,4.4244,0.6684,0.1799,762864.7818
574,300002,2018/8/1,65.9438,144.3497,1.551,3.8903,4.5722,0.6468,0.1741,788358.9776
575,300002,2018/7/31,67.4202,147.5814,1.5857,3.9773,4.6746,0.6326,0.1703,806008.8054
576,300002,2018/7/30,67.0921,146.8633,1.578,3.958,4.6518,0.6357,0.1711,802086.6215
577,300002,2018/7/27,68.2404,149.3768,1.605,4.0257,4.7315,0.625,0.1683,815814.2653
578,300002,2018/7/26,70.70100000000001,154.763,1.6629,4.1709,4.9021,0.6032,0.1624,845230.6451
579,300002,2018/7/25,70.0448,153.3267,1.6474,4.1322,4.8566,0.6089,0.1639,837386.2772
580,300002,2018/7/24,70.0448,153.3267,1.6474,4.1322,4.8566,0.6089,0.1639,837386.2772
581,300002,2018/7/23,68.2404,149.3768,1.605,4.0257,4.7315,0.625,0.1683,815814.2653
582,300002,2018/7/20,67.9123,148.6587,1.5973,4.0064,4.7087,0.628,0.1691,811892.0814
583,300002,2018/7/19,66.1079,144.7088,1.5548,3.8999,4.5836,0.6452,0.1737,790320.0696
584,300002,2018/7/18,67.0921,146.8633,1.578,3.958,4.6518,0.6357,0.1711,802086.6215
585,300002,2018/7/17,67.9123,148.6587,1.5973,4.0064,4.7087,0.628,0.1691,811892.0814
586,300002,2018/7/16,66.1079,144.7088,1.5548,3.8999,4.5836,0.6452,0.1737,790320.0696
587,300002,2018/7/13,64.7955,141.8362,1.524,3.8225,4.4926,0.6582,0.1772,774631.3337
588,300002,2018/7/12,64.9596,142.1952,1.5278,3.8322,4.504,0.6566,0.8333,776592.4257
589,300002,2018/7/11,62.335,136.45,1.4661,3.6774,4.322,0.6842,0.8684,745214.9539
590,300002,2018/7/10,65.6157,143.6316,1.5433,3.8709,4.5495,0.65,0.825,784436.7936
591,300002,2018/7/9,65.9438,144.3497,1.551,3.8903,4.5722,0.6468,0.8209,788358.9776
592,300002,2018/7/6,64.9596,142.1952,1.5278,3.8322,4.504,0.6566,0.8333,776592.4257
593,300002,2018/7/5,64.9596,142.1952,1.5278,3.8322,4.504,0.6566,0.8333,776592.4257
594,300002,2018/7/4,65.9438,144.3497,1.551,3.8903,4.5722,0.6468,0.8209,788358.9776
595,300002,2018/7/3,68.5684,150.095,1.6127,4.0451,4.7542,0.622,0.7895,819736.4493
596,300002,2018/7/2,66.9281,146.5042,1.5699,3.9483,4.6405,0.6373,0.6373,800125.5295
597,300002,2018/6/29,68.4044,149.7359,1.6045,4.0354,4.7428,0.6235,0.6235,817775.3573
598,300002,2018/6/28,64.3034,140.7589,1.5083,3.7935,4.4585,0.6633,0.6633,768748.0577
599,300002,2018/6/27,65.9438,144.3497,1.5468,3.8903,4.5722,0.6468,0.6468,788358.9776
600,300002,2018/6/26,66.2719,145.0679,1.5545,3.9096,4.595,0.6436,0.6436,792281.1615
601,300002,2018/6/25,62.498999999999995,136.8091,1.466,3.687,4.3334,0.6824,0.6824,747176.0459
